genus,SRR539308,tax_id
ACTINOMYCES,0.46063485428631146,1654.0
NEISSERIA,0.1025740768333085,482.0
PREVOTELLA,0.09689612793484859,838.0
VEILLONELLA,0.05982946153484618,29465.0
FUSOBACTERIUM,0.051760534155192606,848.0
SANGUIBACTER,0.04357260784652938,60919.0
SCHAALIA,0.03939064548419065,2529408.0
CAMPYLOBACTER,0.028076747309274216,194.0
ROTHIA,0.014549869051178539,32207.0
ATOPOBIUM,0.014097873119141928,1380.0
UNCLASSIFIED,0.012569886871018161,12908.0
LANCEFIELDELLA,0.004103963064332421,2767353.0
MOGIBACTERIUM,0.002532977203205171,86331.0
HAEMOPHILUS,0.002248979759182167,724.0
STREPTOMYCES,0.0019679822881594066,1883.0
STREPTOCOCCUS,0.0014679867881189068,1301.0
LEPTOTRICHIA,0.001442987013116882,32067.0
ORIBACTERIUM,0.001302988273105542,265975.0
SOLOBACTERIUM,0.0012489887591011681,123375.0
VARIBACULUM,0.0010929901630885321,184869.0
MEGASPHAERA,0.0008169926470661764,906.0
STOMATOBACULUM,0.0005729948430464126,1213720.0
LACTOBACILLUS,0.0005539950140448736,1578.0
CATONELLA,0.00048799560803952766,43996.0
CORYNEBACTERIUM,0.00021299808301725284,1716.0
TRUEPERELLA,0.00020499815501660485,1069494.0
LACHNOANAEROBACULUM,0.00019199827201555185,1164882.0
KYTOCOCCUS,0.00011399897400923392,57499.0
MYCOBACTERIUM,8.699921700704693e-05,1763.0
PHOCAEICOLA,8.699921700704693e-05,909656.0
CLOSTRIDIUM,7.699930700623695e-05,1485.0
EGGERTHIA,7.399933400599395e-05,1279384.0
ISOPTERICOLA,6.799938800550796e-05,254250.0
THALASSOBIUS,6.699939700542695e-05,335927.0
PEPTOANAEROBACTER,6.199944200502195e-05,1913599.0
PEPTOSTREPTOCOCCUS,5.7999478004697955e-05,1257.0
PARVIMONAS,5.699948700461696e-05,543311.0
BULLEIDIA,5.699948700461696e-05,118747.0
PARASCARDOVIA,4.299961300348297e-05,196082.0
