genus,SRR539427,tax_id
PORPHYROMONAS,0.16790767907679074,836.0
NEISSERIA,0.11526315263152631,482.0
HAEMOPHILUS,0.11254212542125422,724.0
PREVOTELLA,0.11101611016110162,838.0
FUSOBACTERIUM,0.1068880688806888,848.0
ACTINOMYCES,0.07074670746707468,1654.0
VEILLONELLA,0.06388963889638896,29465.0
CAPNOCYTOPHAGA,0.032070320703207034,1016.0
LEPTOTRICHIA,0.022047220472204723,32067.0
ALLOPREVOTELLA,0.018215182151821517,1283313.0
TANNERELLA,0.016602166021660217,195950.0
CAMPYLOBACTER,0.015384153841538415,194.0
SCHAALIA,0.011744117441174411,2529408.0
STREPTOCOCCUS,0.007160071600716007,1301.0
MYCOBACTERIUM,0.003750037500375004,1763.0
ROTHIA,0.0026330263302633025,32207.0
ACINETOBACTER,0.0026100261002610027,469.0
LACHNOANAEROBACULUM,0.0025620256202562026,1164882.0
STOMATOBACULUM,0.0013490134901349015,1213720.0
PARABACTEROIDES,0.0010660106601066012,375288.0
TREPONEMA,0.0007330073300733008,157.0
BACTEROIDES,0.0007230072300723007,816.0
FLAVOBACTERIUM,0.0007000070000700006,237.0
STREPTOMYCES,0.0006710067100671006,1883.0
RHIZOBIUM,0.0006570065700657007,379.0
CLOSTRIDIUM,0.0006350063500635007,1485.0
SALMONELLA,0.0005970059700597006,590.0
SANGUIBACTER,0.0005560055600556006,60919.0
ORIBACTERIUM,0.0004850048500485005,265975.0
MASSOSPORA,0.0004130041300413004,348616.0
DIAPHOROBACTER,0.00037400374003740037,238749.0
DEINOCOCCUS,0.0003140031400314003,1298.0
LEUCOAGARICUS,0.0002940029400294003,34433.0
SHEWANELLA,0.0002820028200282003,22.0
PEPTOSTREPTOCOCCUS,0.00026600266002660026,1257.0
PSEUDOMONAS,0.00023000230002300022,286.0
BLAUTIA,0.00022200222002220023,572511.0
ASPERGILLUS,0.00021700217002170022,5052.0
PHOCAEICOLA,0.00020800208002080023,909656.0
PARVIMONAS,0.0002080020800208002,543311.0
GEMELLA,0.0002010020100201002,1378.0
ENTEROCOCCUS,0.0001980019800198002,1350.0
ATHELIA,0.00018200182001820017,5309.0
ALISTIPES,0.0001750017500175002,239759.0
HALOMONAS,0.00016700167001670017,2745.0
AGROMYCES,0.00016300163001630016,33877.0
ISOPTERICOLA,0.00015800158001580015,254250.0
HALLELLA,0.00015200152001520014,52228.0
BOSEA,0.00015100151001510017,85413.0
SPHINGOMONAS,0.00014800148001480013,13687.0
SPHAERISPORANGIUM,0.00014700147001470016,321315.0
ARCOBACTER,0.00013200132001320013,28196.0
ODORIBACTER,0.00012800128001280012,283168.0
FUSARIUM,0.00012500125001250011,5506.0
PSEUDOLEPTOTRICHIA,0.00012500125001250011,2755140.0
CATONELLA,0.00012500125001250011,43996.0
SPOROTHRIX,0.00012300123001230014,29907.0
AGGREGATIBACTER,0.00011900119001190012,416916.0
SALISEDIMINIBACTERIUM,0.00011700117001170011,1434042.0
MYCENA,0.00011100111001110011,41247.0
MUCILAGINIBACTER,0.00010800108001080011,423349.0
BUTYRIVIBRIO,0.0001070010700107001,830.0
CORYNEBACTERIUM,0.00010400104001040011,1716.0
RUMINOCOCCUS,0.0001030010300103001,1263.0
SOLOBACTERIUM,9.90009900099001e-05,123375.0
BACILLUS,9.80009800098001e-05,1386.0
TORULASPORA,9.400094000940009e-05,4948.0
CURTOBACTERIUM,9.20009200092001e-05,2034.0
TETRAHYMENA,9.100091000910009e-05,5890.0
MICROMONOSPORA,8.900089000890008e-05,1873.0
HYMENOBACTER,8.600086000860009e-05,89966.0
PAULJENSENIA,8.600086000860009e-05,2740557.0
SPHINGOBACTERIUM,8.600086000860008e-05,28453.0
ANAEROMASSILIBACILLUS,8.500085000850009e-05,1924093.0
RHODOCOCCUS,8.400084000840009e-05,1827.0
SELENOMONAS,8.300083000830008e-05,970.0
JOHNSONELLA,8.100081000810008e-05,43994.0
OXYTRICHA,8.000080000800008e-05,5943.0
LISTERIA,7.900079000790008e-05,1637.0
HYDROGENOPHAGA,7.800078000780007e-05,47420.0
MUCOR,7.800078000780007e-05,4830.0
LANCEFIELDELLA,7.700077000770007e-05,2767353.0
PSEUDOPREVOTELLA,7.300073000730008e-05,2884814.0
PEPTONIPHILUS,7.200072000720008e-05,162289.0
RUBRIVIRGA,7.100071000710007e-05,1434037.0
SENEGALIMASSILIA,6.900069000690007e-05,1473205.0
PHYTOPHTHORA,6.800068000680007e-05,4783.0
DRACONIBACTERIUM,6.800068000680007e-05,1471399.0
MURIBACTER,6.600066000660006e-05,1857532.0
ATOPOBIUM,6.400064000640006e-05,1380.0
PREVOTELLAMASSILIA,6.400064000640006e-05,1926672.0
MOGIBACTERIUM,6.400064000640006e-05,86331.0
PAENIBACILLUS,6.200062000620006e-05,44249.0
TRUEPERELLA,6.100061000610006e-05,1069494.0
COPROCOCCUS,6.000060000600006e-05,33042.0
DESULFOCUCUMIS,5.700057000570006e-05,2026179.0
ANAEROBUTYRICUM,5.600056000560006e-05,2569097.0
PARAPREVOTELLA,5.600056000560006e-05,577309.0
ROSEBURIA,5.4000540005400054e-05,841.0
KYTOCOCCUS,5.200052000520005e-05,57499.0
LIGILACTOBACILLUS,5.000050000500005e-05,2767887.0
EIKENELLA,4.800048000480005e-05,538.0
CANDIDA,4.800048000480005e-05,5475.0
SCLEROSPORA,4.7000470004700047e-05,162129.0
PENICILLIUM,4.500045000450005e-05,5073.0
PETRIMONAS,4.500045000450004e-05,307628.0
ANDREPREVOTIA,4.500045000450004e-05,397275.0
EUBACTERIUM,4.400044000440005e-05,1730.0
NOCARDIOPSIS,4.3000430004300045e-05,2013.0
ARTHROBACTER,4.3000430004300045e-05,1663.0
PSEUDOBUTYRIVIBRIO,4.3000430004300045e-05,46205.0
ALTERNARIA,4.200042000420004e-05,5598.0
CHRYSEOLINEA,4.200042000420004e-05,1433993.0
XANTHOMONAS,4.200042000420004e-05,338.0
DOREA,4.100041000410004e-05,189330.0
RHODOPSEUDOMONAS,4.100041000410004e-05,1073.0
PARAHALIEA,4.000040000400004e-05,1857932.0
CHRYSEOBACTERIUM,4.000040000400004e-05,59732.0
HALOBACULUM,3.900039000390004e-05,43927.0
METHYLOBACTERIUM,3.900039000390004e-05,407.0
LACHNOSPIRA,3.8000380003800035e-05,28050.0
RHODOTHERMUS,3.8000380003800035e-05,29548.0
EGGERTHIA,3.8000380003800035e-05,1279384.0
RHIZOPUS,3.8000380003800035e-05,4842.0
MEDITERRANEIBACTER,3.8000380003800035e-05,2316020.0
PEPTOCLOSTRIDIUM,3.700037000370004e-05,1481960.0
ROSEOCOCCUS,3.600036000360004e-05,35812.0
RUNELLA,3.600036000360004e-05,105.0
HERBINIX,3.5000350003500036e-05,1663717.0
CRYOBACTERIUM,3.5000350003500036e-05,69578.0
PEPTOANAEROBACTER,3.4000340003400034e-05,1913599.0
MASSILIMICROBIOTA,3.4000340003400034e-05,1924110.0
BURKHOLDERIA,3.300033000330003e-05,32008.0
DIAPORTHE,3.200032000320003e-05,36922.0
CLOSTRIDIOIDES,3.200032000320003e-05,1870884.0
THAUERA,3.200032000320003e-05,33057.0
TERMITOMYCES,3.1000310003100035e-05,71927.0
DYSGONOMONAS,3.1000310003100035e-05,156973.0
SACCHAROPOLYSPORA,3.100031000310003e-05,1835.0
UNDARIA,3.100031000310003e-05,74380.0
GALLIBACTERIUM,3.100031000310003e-05,155493.0
MASSILIA,3.100031000310003e-05,149698.0
MESONIA,3.000030000300003e-05,232115.0
RUANIA,2.9000290002900027e-05,626119.0
SPIROSOMA,2.9000290002900027e-05,107.0
THERMOSEDIMINIBACTER,2.9000290002900027e-05,291988.0
RHODOBACTER,2.9000290002900027e-05,1060.0
CYCLOTELLA,2.800028000280003e-05,29203.0
GEOSIPHON,2.800028000280003e-05,50955.0
SPHINGOPYXIS,2.800028000280003e-05,165697.0
BARNESIELLA,2.800028000280003e-05,397864.0
PARABURKHOLDERIA,2.7000270002700027e-05,1822464.0
LACTOBACILLUS,2.7000270002700027e-05,1578.0
TERRISPOROBACTER,2.7000270002700027e-05,1505652.0
ALKALIPHILUS,2.7000270002700027e-05,114627.0
TESSARACOCCUS,2.7000270002700027e-05,72763.0
TINCTOPORELLUS,2.7000270002700027e-05,81057.0
MICROBULBIFER,2.7000270002700027e-05,48073.0
YERSINIA,2.7000270002700027e-05,629.0
NEGLECTA,2.7000270002700027e-05,1924105.0
LEWINELLA,2.6000260002600025e-05,70994.0
EMILIANIA,2.6000260002600025e-05,2902.0
RHODOFERAX,2.6000260002600025e-05,28065.0
MAGNETOSPIRILLUM,2.6000260002600025e-05,13134.0
DACTYLONECTRIA,2.5000250002500026e-05,1620264.0
PYRRHODERMA,2.4000240002400024e-05,175660.0
RHODOCALORIBACTER,2.3000230002300022e-05,2893090.0
LUXIBACTER,2.3000230002300022e-05,2813348.0
DISSOPHORA,2.3000230002300022e-05,101100.0
ARTHONIA,2.3000230002300022e-05,39679.0
STREPTOBACILLUS,2.3000230002300022e-05,34104.0
TAPHRINA,2.3000230002300022e-05,5010.0
STENOTROPHOMONAS,2.2000220002200024e-05,40323.0
RUMINICLOSTRIDIUM,2.2000220002200024e-05,1508657.0
LOMENTOSPORA,2.2000220002200024e-05,1549750.0
PSEUDONOCARDIA,2.2000220002200024e-05,1847.0
LUNATIMONAS,2.2000220002200024e-05,1774589.0
HALORUBRUM,2.2000220002200024e-05,56688.0
COHAESIBACTER,2.2000220002200024e-05,655352.0
ACIDOBACTERIUM,2.2000220002200024e-05,33973.0
PSEUDOALTEROMONAS,2.2000220002200024e-05,53246.0
ANAEROVIBRIO,2.2000220002200024e-05,82373.0
SAPROLEGNIA,2.2000220002200024e-05,4769.0
HENRICIELLA,2.100021000210002e-05,453849.0
MESORHIZOBIUM,2.100021000210002e-05,68287.0
FICTIBACILLUS,2.100021000210002e-05,1329200.0
CYTAUXZOON,2.100021000210002e-05,27995.0
CALORANAEROBACTER,2.100021000210002e-05,171003.0
BACIDIA,2.100021000210002e-05,93111.0
SIMONSIELLA,2.100021000210002e-05,71.0
NOCARDIA,2.100021000210002e-05,1817.0
FIBROBACTER,2.000020000200002e-05,832.0
PERIBACILLUS,2.000020000200002e-05,2675229.0
COPROBACTER,2.000020000200002e-05,1348911.0
MEDITERRANEA,2.000020000200002e-05,1926659.0
FULVIVIRGA,2.000020000200002e-05,396811.0
NONLABENS,2.000020000200002e-05,363408.0
BREVIBACILLUS,2.000020000200002e-05,55080.0
ENTEROBACTER,1.9000190001900018e-05,547.0
APILACTOBACILLUS,1.9000190001900018e-05,2767877.0
PSEUDOHONGIELLA,1.9000190001900018e-05,1524249.0
ANAEROBIUM,1.9000190001900018e-05,1855714.0
VARIOVORAX,1.9000190001900018e-05,34072.0
ROSEIVIVAX,1.9000190001900018e-05,93682.0
PODILA,1.9000190001900018e-05,2779937.0
GRANULICATELLA,1.9000190001900018e-05,117563.0
MESOBACILLUS,1.9000190001900018e-05,2675231.0
DESULFOVIBRIO,1.9000190001900018e-05,872.0
SHUTTLEWORTHIA,1.800018000180002e-05,177971.0
HANSENIASPORA,1.800018000180002e-05,29832.0
MASSARINA,1.800018000180002e-05,45292.0
ROSEOBACTER,1.800018000180002e-05,2433.0
ACETIVIBRIO,1.800018000180002e-05,35829.0
RODENTIBACTER,1.800018000180002e-05,1960084.0
AMOEBOPHRYA,1.800018000180002e-05,88551.0
CELLULOPHAGA,1.800018000180002e-05,104264.0
LACHNOCLOSTRIDIUM,1.8000180001800016e-05,1506553.0
TSUKAMURELLA,1.7000170001700017e-05,2060.0
FINEGOLDIA,1.7000170001700017e-05,150022.0
THRAUSTOCHYTRIUM,1.7000170001700017e-05,4774.0
PROCHLOROCOCCUS,1.7000170001700017e-05,1218.0
ACUTICOCCUS,1.7000170001700017e-05,1904377.0
SERRATIA,1.7000170001700017e-05,613.0
OGATAEA,1.7000170001700017e-05,461281.0
ENTEROCLOSTER,1.7000170001700017e-05,2719313.0
ERYSIPELOTHRIX,1.7000170001700017e-05,1647.0
COLLINSELLA,1.7000170001700017e-05,102106.0
VIRGIBACILLUS,1.600016000160002e-05,84406.0
MICRODOCHIUM,1.6000160001600015e-05,67608.0
BRADYRHIZOBIUM,1.6000160001600015e-05,374.0
MYCOPLASMA,1.6000160001600015e-05,2093.0
CETRASPORA,1.6000160001600015e-05,940661.0
CHITINOPHAGA,1.6000160001600015e-05,79328.0
FACKLAMIA,1.6000160001600015e-05,66831.0
NIASTELLA,1.5000150001500015e-05,354354.0
CRASSAMINICELLA,1.5000150001500015e-05,1848399.0
LYSOBACTER,1.5000150001500015e-05,68.0
RHEINHEIMERA,1.5000150001500015e-05,67575.0
PROTEINICLASTICUM,1.5000150001500015e-05,1155385.0
HALORUSSUS,1.5000150001500015e-05,1070314.0
LEPTOSPHAERIA,1.5000150001500015e-05,5021.0
STACKEBRANDTIA,1.4000140001400014e-05,283810.0
RHODOPLANES,1.4000140001400014e-05,29407.0
ROSEIMICROBIUM,1.4000140001400014e-05,1348508.0
AQUIMARINA,1.4000140001400014e-05,290174.0
PSEUDORAMIBACTER,1.4000140001400014e-05,113286.0
ANAEROTIGNUM,1.4000140001400014e-05,2039240.0
PECTINATUS,1.4000140001400014e-05,864.0
PSEUDOCERCOSPORA,1.4000140001400014e-05,131324.0
MICROSCILLA,1.4000140001400014e-05,1023.0
ACIDIELLA,1.4000140001400014e-05,191747.0
FENOLLARIA,1.3000130001300012e-05,1686313.0
ADHAERIBACTER,1.3000130001300012e-05,299566.0
ANAEROCOLUMNA,1.3000130001300012e-05,1843210.0
SACCHAROTHRIX,1.3000130001300012e-05,2071.0
NAGANISHIA,1.3000130001300012e-05,1851509.0
HALANAEROBIUM,1.3000130001300012e-05,2330.0
FORMOSA,1.3000130001300012e-05,225842.0
DIOPHRYS,1.3000130001300012e-05,132686.0
OIDIUM,1.3000130001300012e-05,62703.0
HELCOCOCCUS,1.3000130001300012e-05,31983.0
NOCARDIOIDES,1.3000130001300012e-05,1839.0
CRYPTOSPORIDIUM,1.3000130001300012e-05,5806.0
AROMATOLEUM,1.3000130001300012e-05,551759.0
GLYCOMYCES,1.3000130001300012e-05,58113.0
THIOCYSTIS,1.3000130001300012e-05,13724.0
KLEBSIELLA,1.3000130001300012e-05,570.0
THERMOFLAVIFILUM,1.3000130001300012e-05,1649506.0
PHYLLACHORA,1.3000130001300012e-05,54961.0
SYMBIODINIUM,1.3000130001300012e-05,2949.0
ANDREESENIA,1.3000130001300012e-05,2042899.0
DYADOBACTER,1.3000130001300012e-05,120831.0
PARACOCCUS,1.3000130001300012e-05,265.0
METABACILLUS,1.2000120001200012e-05,2675233.0
BREVEFILUM,1.2000120001200012e-05,2019482.0
SPRAGUEA,1.2000120001200012e-05,51540.0
CHROMOBACTERIUM,1.2000120001200012e-05,535.0
CYBERLINDNERA,1.2000120001200012e-05,604195.0
NOSTOC,1.2000120001200012e-05,1177.0
LEPTOSPIRA,1.2000120001200012e-05,171.0
TRITONIBACTER,1.2000120001200012e-05,2083206.0
SACCHAROMONOSPORA,1.2000120001200012e-05,1851.0
EIMERIA,1.2000120001200012e-05,5800.0
ORYZISOLIBACTER,1.2000120001200012e-05,2038733.0
BUTYRICICOCCUS,1.2000120001200012e-05,580596.0
CORDYCEPS,1.1000110001100012e-05,45234.0
XYLARIA,1.1000110001100012e-05,37991.0
MURIBACULUM,1.1000110001100012e-05,1918540.0
FULVIMARINA,1.1000110001100012e-05,217510.0
FLEXISTIPES,1.1000110001100012e-05,2351.0
CORALIOMARGARITA,1.1000110001100012e-05,442430.0
KOMAGATAEIBACTER,1.1000110001100012e-05,1434011.0
PORCINCOLA,1.1000110001100012e-05,2815778.0
THIOCLAVA,1.1000110001100012e-05,285107.0
PERSICITALEA,1.1000110001100012e-05,442431.0
HALOPLASMA,1.1000110001100012e-05,471824.0
SINORHIZOBIUM,1.1000110001100012e-05,28105.0
LENTIMONAS,1.000010000100001e-05,417293.0
HOEFLEA,1.000010000100001e-05,274591.0
PASTEURELLA,1.000010000100001e-05,745.0
LINNEMANNIA,1.000010000100001e-05,2779861.0
SUIPRAOPTANS,1.000010000100001e-05,2815779.0
FAECALIBACTER,1.000010000100001e-05,2766734.0
DUNCANIELLA,1.000010000100001e-05,2518495.0
BRUCELLA,1.000010000100001e-05,234.0
GIGASPORA,1.000010000100001e-05,4873.0
DESULFUROMONAS,1.000010000100001e-05,890.0
GLOEOPHYLLUM,1.000010000100001e-05,40443.0
ACETATIFACTOR,1.000010000100001e-05,1427378.0
HALOBACILLUS,1.000010000100001e-05,45667.0
AUSTROPUCCINIA,1.000010000100001e-05,2234120.0
UROSTYLA,1.000010000100001e-05,57508.0
FUNNELIFORMIS,9.00009000090001e-06,1117308.0
