genus,SRR539330,tax_id
ACTINOMYCES,0.2691382691382691,1654.0
PREVOTELLA,0.1625131625131625,838.0
HAEMOPHILUS,0.1337911337911338,724.0
STREPTOCOCCUS,0.10538610538610538,1301.0
VEILLONELLA,0.09245609245609246,29465.0
ROTHIA,0.06411106411106411,32207.0
SCHAALIA,0.05218805218805219,2529408.0
NEISSERIA,0.04151304151304151,482.0
CAMPYLOBACTER,0.015662015662015662,194.0
ORIBACTERIUM,0.007159007159007158,265975.0
FUSOBACTERIUM,0.005481005481005481,848.0
PORPHYROMONAS,0.005359005359005359,836.0
LACHNOANAEROBACULUM,0.000979000979000979,1164882.0
SANGUIBACTER,0.000766000766000766,60919.0
LEPTOTRICHIA,0.000726000726000726,32067.0
GRANULICATELLA,0.000513000513000513,117563.0
SOLOBACTERIUM,0.000402000402000402,123375.0
ISOPTERICOLA,0.000247000247000247,254250.0
CATONELLA,0.000224000224000224,43996.0
ATOPOBIUM,0.000182000182000182,1380.0
CUSPIDOTHRIX,0.000182000182000182,882045.0
MYCOBACTERIUM,0.000181000181000181,1763.0
PHOCAEICOLA,0.00015000015000015,909656.0
SELENOMONAS,0.000144000144000144,970.0
BURKHOLDERIA,0.00013600013600013598,32008.0
ANAEROCOCCUS,0.00013400013400013402,165779.0
GEMELLA,0.000131000131000131,1378.0
ENTAMOEBA,8.5000085000085e-05,5758.0
PSEUDOMONAS,8.500008500008499e-05,286.0
STOMATOBACULUM,7.9000079000079e-05,1213720.0
LYSINIBACILLUS,6.4000064000064e-05,400634.0
PARVIMONAS,6.000006000006e-05,543311.0
MEGASPHAERA,5.8000058000058e-05,906.0
ALLOPREVOTELLA,5.7000057000057e-05,1283313.0
CLOSTRIDIOIDES,5.2000052000052e-05,1870884.0
CATENIBACTERIUM,5.000005000005e-05,135858.0
LANCEFIELDELLA,3.8000038000038e-05,2767353.0
EIKENELLA,3.7000037000037e-05,538.0
BACTEROIDES,3.3000033000033e-05,816.0
PARAMECIUM,2.9000029000029e-05,5884.0
LACHNOCLOSTRIDIUM,2.8000028000028e-05,1506553.0
PARABACTEROIDES,2.6000026000026e-05,375288.0
BIFIDOBACTERIUM,2.4000024000023998e-05,1678.0
ACINETOBACTER,2.2000022000022e-05,469.0
AGGREGATIBACTER,1.8000018000018e-05,416916.0
CELLULOMONAS,1.8000018000018e-05,1707.0
EUBACTERIUM,1.7000017000017e-05,1730.0
SALMONELLA,1.6000016000016e-05,590.0
PSEUDOFLAVONIFRACTOR,1.5000015000015e-05,1017280.0
BREZNAKIA,1.4000014000014e-05,1854458.0
LACHNOSPIRA,1.3000013000013e-05,28050.0
MOGIBACTERIUM,1.2000012000012e-05,86331.0
BLAUTIA,1.2000012000011999e-05,572511.0
STREPTOMYCES,1.1000011000011001e-05,1883.0
PROPIONIBACTERIUM,1.1000011000011e-05,1743.0
SPELAEICOCCUS,1.1000011000011e-05,1649497.0
ACETIVIBRIO,1.1000011000011e-05,35829.0
ANTARCTOMYCES,1.1000011000011e-05,89415.0
LACTIPLANTIBACILLUS,1.000001000001e-05,2767842.0
KYTOCOCCUS,1.000001000001e-05,57499.0
MITSUOKELLA,1.000001000001e-05,52225.0
LIGILACTOBACILLUS,1.000001000001e-05,2767887.0
NOCARDIOIDES,9.000009000009e-06,1839.0
NONOMURAEA,9.000009000009e-06,83681.0
KINEOSPHAERA,9.000009000009e-06,211469.0
FAECALITALEA,9.000009000009e-06,1573534.0
PLASMODIUM,9.000009000009e-06,5820.0
COPROCOCCUS,9.000009000009e-06,33042.0
RISUNGBINELLA,8.000008000008e-06,1763555.0
SERRATIA,8.000008000008e-06,613.0
ENTEROCLOSTER,8.000008000008e-06,2719313.0
FAECALIBACTERIUM,8.000008000008e-06,216851.0
KINEOSPORIA,8.000008000008e-06,49184.0
DICTYOSTELIUM,8.000008000008e-06,5782.0
METABACILLUS,8.000008000008e-06,2675233.0
METHYLOBACTERIUM,7.000007000007e-06,407.0
MEDITERRANEIBACTER,7.000007000007e-06,2316020.0
CORYNEBACTERIUM,7.000007000007e-06,1716.0
NOCARDIOPSIS,7.000007000007e-06,2013.0
ALGORIELLA,6.000006000006e-06,1762932.0
METHANOBACTERIUM,6.000006000006e-06,2160.0
ALKALIPHILUS,6.000006000006e-06,114627.0
HOMOSERINIBACTER,6.000006000006e-06,1649457.0
ENTEROCOCCUS,6.000006000006e-06,1350.0
GLEIMIA,6.000006000006e-06,2692113.0
LEVILACTOBACILLUS,6.000006000006e-06,2767886.0
FAECALIBACTER,5.000005000005e-06,2766734.0
PEPTONIPHILUS,5.000005000005e-06,162289.0
HYDROGENISPORA,5.000005000005e-06,1501224.0
GLOEOCAPSOPSIS,5.000005000005e-06,693222.0
CABALLERONIA,5.000005000005e-06,1827195.0
SPHINGOPYXIS,5.000005000005e-06,165697.0
CLOSTRIDIUM,5.000005000005e-06,1485.0
PSEUDOCLAVIBACTER,5.000005000005e-06,255204.0
MARVINBRYANTIA,5.000005000005e-06,248744.0
LACRIMISPORA,5.000005000005e-06,2719231.0
BACILLUS,4.000004000004e-06,1386.0
STAPHYLOCOCCUS,4.000004000004e-06,1279.0
LISTERIA,4.000004000004e-06,1637.0
WEISSELLA,4.000004000004e-06,46255.0
OSCILLIBACTER,3.000003000003e-06,459786.0
MICROCYSTIS,0.0,1125.0
PINIBACTER,0.0,2903120.0
PISCIRICKETTSIA,0.0,1237.0
PLANKTOTHRIX,0.0,54304.0
PLANOCOCCUS,0.0,1372.0
NONLABENS,0.0,363408.0
PLASMOPARA,0.0,4780.0
PLEUROCAPSA,0.0,44474.0
PNEUMOCYSTIS,0.0,4753.0
PODAXIS,0.0,56190.0
PODILA,0.0,2779937.0
MICRODOCHIUM,0.0,67608.0
MICROMONOSPORA,0.0,1873.0
PHYTOPHTHORA,0.0,4783.0
PHYLLACTINIA,0.0,57459.0
POLARIBACTER,0.0,52959.0
MICROSCILLA,0.0,1023.0
PHYLLACHORA,0.0,54961.0
MICROVIRGA,0.0,186650.0
PHYCICOCCUS,0.0,367298.0
PHOTORHABDUS,0.0,29487.0
PHOTOBACTERIUM,0.0,657.0
