genus,SRR539331,tax_id
ACTINOMYCES,0.4603799207598415,1654.0
NEISSERIA,0.10088320176640353,482.0
PREVOTELLA,0.0990741981483963,838.0
VEILLONELLA,0.05917911835823672,29465.0
FUSOBACTERIUM,0.053185106370212745,848.0
SCHAALIA,0.04357608715217431,2529408.0
SANGUIBACTER,0.035141070282140564,60919.0
CAMPYLOBACTER,0.02856505713011426,194.0
ROTHIA,0.015678031356062713,32207.0
ATOPOBIUM,0.014342028684057368,1380.0
UNCLASSIFIED,0.013399026798053597,12908.0
LANCEFIELDELLA,0.004019008038016076,2767353.0
MOGIBACTERIUM,0.0028480056960113924,86331.0
HAEMOPHILUS,0.002511005022010044,724.0
STREPTOMYCES,0.001941003882007764,1883.0
LEPTOTRICHIA,0.0018160036320072639,32067.0
STREPTOCOCCUS,0.00155500311000622,1301.0
ORIBACTERIUM,0.001322002644005288,265975.0
SOLOBACTERIUM,0.001232002464004928,123375.0
MEGASPHAERA,0.001038002076004152,906.0
STOMATOBACULUM,0.000641001282002564,1213720.0
CATONELLA,0.00049000098000196,43996.0
LACHNOANAEROBACULUM,0.00034000068000136004,1164882.0
LACTOBACILLUS,0.000231000462000924,1578.0
CORYNEBACTERIUM,0.000206000412000824,1716.0
BACTEROIDES,0.000191000382000764,816.0
TRUEPERELLA,0.000149000298000596,1069494.0
CLOSTRIDIUM,0.000104000208000416,1485.0
EGGERTHIA,7.8000156000312e-05,1279384.0
GRANULICATELLA,7.1000142000284e-05,117563.0
MYCOBACTERIUM,7.000014000028e-05,1763.0
ISOPTERICOLA,5.4000108000216e-05,254250.0
PARVIMONAS,5.4000108000216e-05,543311.0
CLATHRUS,5.00001000002e-05,112985.0
PEPTOANAEROBACTER,5.00001000002e-05,1913599.0
PSEUDOALTEROMONAS,4.4000088000176e-05,53246.0
TREPONEMA,4.4000088000176e-05,157.0
RUMINOCOCCUS,4.3000086000172e-05,1263.0
THALASSOBIUS,3.8000076000152e-05,335927.0
ALKALIBACTERIUM,3.8000076000152e-05,99906.0
MACROCYSTIS,3.4000068000136e-05,35121.0
RHIZOPHAGUS,2.9000058000116e-05,295919.0
KINEOTHRIX,2.9000058000116e-05,2163168.0
CORYNESPORA,2.8000056000112e-05,59585.0
CAPROICIPRODUCENS,2.7000054000108e-05,1738645.0
EUGLENA,2.7000054000108e-05,3038.0
BURKHOLDERIA,2.6000052000104e-05,32008.0
EMERGENCIA,2.50000500001e-05,1926556.0
CALONECTRIA,2.4000048000096e-05,57138.0
PHOCAEICOLA,2.4000048000096e-05,909656.0
PSYCHROBACILLUS,2.3000046000092e-05,1221880.0
BLAUTIA,2.2000044000088e-05,572511.0
CAPNOCYTOPHAGA,2.1000042000084e-05,1016.0
AMBISPORA,2.000004000008e-05,453566.0
CHACHEZHANIA,2.000004000008e-05,2603319.0
ENTEROCLOSTER,1.9000038000076e-05,2719313.0
LONGICATENA,1.9000038000076e-05,1918536.0
BACILLUS,1.8000036000072e-05,1386.0
HYPHOMICROBIUM,1.7000034000068e-05,81.0
FLEXITHRIX,1.7000034000068e-05,70992.0
CRYPTOCOCCUS,1.7000034000068e-05,5206.0
FICTIBACILLUS,1.7000034000068e-05,1329200.0
VENTURIA,1.7000034000068e-05,5024.0
GLAESSERELLA,1.6000032000064e-05,2094023.0
DYADOBACTER,1.6000032000064e-05,120831.0
TERMITOMYCES,1.6000032000064e-05,71927.0
RHODOBACTER,1.6000032000064e-05,1060.0
BUTYRICIMONAS,1.500003000006e-05,574697.0
BULLEIDIA,1.500003000006e-05,118747.0
SMITTIUM,1.500003000006e-05,4888.0
DIVERSISPORA,1.500003000006e-05,308926.0
GEMELLA,1.500003000006e-05,1378.0
MACROCOCCUS,1.500003000006e-05,69965.0
ENTEROCOCCUS,1.500003000006e-05,1350.0
AQUATICITALEA,1.3000026000052e-05,2034843.0
ANDREESENIA,1.3000026000052e-05,2042899.0
OLEGUSELLA,1.3000026000052e-05,1979843.0
FLAVOBACTERIUM,1.2000024000048e-05,237.0
HIPPEA,1.2000024000048e-05,84404.0
RAMULARIA,1.2000024000048e-05,112497.0
PSYCHROBACTER,1.2000024000048e-05,497.0
PSEUDOBUTYRIVIBRIO,1.2000024000048e-05,46205.0
PORPHYROMONAS,1.2000024000048e-05,836.0
EGGERTHELLA,1.1000022000044e-05,84111.0
EIMERIA,1.1000022000044e-05,5800.0
