species,SRR539427,tax_id
HAEMOPHILUS_PARAINFLUENZAE,0.10437104371043711,729.0
PORPHYROMONAS_PASTERI,0.06602366023660236,1583331.0
FUSOBACTERIUM_PERIODONTICUM,0.05534855348553486,860.0
PREVOTELLA_NANCEIENSIS,0.04926049260492605,425941.0
ACTINOMYCES_SP._ICM47,0.04511045110451105,936548.0
PORPHYROMONAS_SOMERAE,0.04405144051440514,322095.0
FUSOBACTERIUM_PSEUDOPERIODONTICUM,0.04261942619426194,2663009.0
PORPHYROMONAS_SP._ORAL-TAXON-279,0.04020740207402074,712438.0
PREVOTELLA_AURANTIACA,0.02740727407274073,596085.0
VEILLONELLA_SP._ORAL-TAXON-158,0.023264232642326424,671228.0
LEPTOTRICHIA_SP._ORAL-TAXON-215,0.02038120381203812,712359.0
PREVOTELLA_MELANINOGENICA,0.01930919309193092,28132.0
TANNERELLA_SP._ORAL-TAXON-HOT-286,0.016577165771657718,712710.0
PORPHYROMONAS_SP._KLE-1280,0.015961159611596117,997829.0
ALLOPREVOTELLA_SP._ORAL-TAXON-473,0.015786157861578616,712469.0
CANDIDATUS_MINIMICROBIA_VALLESAE,0.013856138561385614,2841264.0
CAMPYLOBACTER_SHOWAE,0.013188131881318814,204.0
NEISSERIA_SP._HMSC061E12,0.012099120991209912,1739301.0
CAPNOCYTOPHAGA_SPUTIGENA,0.011633116331163311,1019.0
VEILLONELLA_SP._S13053-19,0.011573115731157312,2027456.0
VEILLONELLA_TOBETSUENSIS,0.01041210412104121,1110546.0
SCHAALIA_ODONTOLYTICA,0.01041010410104101,1660.0
VEILLONELLA_ROGOSAE,0.00934309343093431,423477.0
NEISSERIA_SP._HMSC056A04,0.008688086880868808,1715047.0
CAPNOCYTOPHAGA_LEADBETTERI,0.007592075920759208,327575.0
NEISSERIA_SP._HMSC068C04,0.006483064830648306,1715179.0
CAPNOCYTOPHAGA_GINGIVALIS,0.0062610626106261065,1017.0
NEISSERIA_SP._HMSC065C04,0.005793057930579306,1739524.0
ACTINOMYCES_GRAEVENITZII,0.005491054910549105,55565.0
CANDIDATUS_NANOSYNBACTER_SP--HMT352,0.005471054710547106,2899133.0
ACTINOMYCES_SP._ICM58,0.005081050810508105,1105030.0
