genus,SRR539418,tax_id
ROTHIA,0.21237327423964544,32207.0
STREPTOCOCCUS,0.20761724570347423,1301.0
PREVOTELLA,0.17193103158618953,838.0
HAEMOPHILUS,0.14827788966733801,724.0
PORPHYROMONAS,0.08344550067300403,836.0
FUSOBACTERIUM,0.03882623295739775,848.0
NEISSERIA,0.03175019050114301,482.0
UNCLASSIFIED,0.03127818766912602,12908.0
ACTINOMYCES,0.018538111228667373,1654.0
SCHAALIA,0.012685076110456663,2529408.0
GEMELLA,0.008070048420290523,1378.0
GRANULICATELLA,0.0046850281101686615,117563.0
BURKHOLDERIA,0.0038550231301387812,32008.0
VEILLONELLA,0.003116018696112177,29465.0
GIGASPORA,0.003103018618111709,4873.0
ALLOPREVOTELLA,0.00037500225001350007,1283313.0
MASSOSPORA,0.0003470020820124921,348616.0
FLAVOBACTERIUM,0.00034400206401238403,237.0
AQUIMARINA,0.00027300163800982806,290174.0
LACTOCOCCUS,0.0002690016140096841,1357.0
CHRYSEOBACTERIUM,0.00026300157800946805,59732.0
BACTEROIDES,0.00026000156000936006,816.0
CLOSTRIDIUM,0.00024100144600867606,1485.0
ALIIVIBRIO,0.00023300139800838806,511678.0
CARDIOBACTERIUM,0.00022400134400806404,2717.0
XYLOGONE,0.00021000126000756005,756023.0
LIMOSILACTOBACILLUS,0.00019700118200709205,2742598.0
SHIMAZUELLA,0.00019500117000702003,471798.0
CLAROIDEOGLOMUS,0.00017500105000630003,1129545.0
PAENIBACILLUS,0.00017400104400626404,44249.0
TETRAHYMENA,0.00017400104400626404,5890.0
SOLOBACTERIUM,0.00017300103800622804,123375.0
FLAVIVIRGA,0.00015700094200565203,1209327.0
PSEUDOALTEROMONAS,0.00014500087000522002,53246.0
PHYLLACTINIA,0.00014500087000522002,57459.0
MARINOMONAS,0.00013600081600489603,28253.0
ELIZABETHKINGIA,0.00013000078000468003,308865.0
PODAXIS,0.00012700076200457201,56190.0
SANGUIBACTER,0.00012500075000450002,60919.0
OCEANIRADIUS,0.00012100072600435603,2679892.0
PARALIOBACILLUS,0.00011900071400428402,200903.0
HEPATOCYSTIS,0.00011400068400410403,77566.0
BACILLUS,0.00011200067200403204,1386.0
ALKALIPHILUS,0.00010900065400392402,114627.0
KOSAKONIA,0.00010800064800388803,1330547.0
LACTOBACILLUS,0.00010400062400374403,1578.0
PUCCINIA,0.00010000060000360002,5296.0
REICHENBACHIELLA,9.700058200349202e-05,156993.0
CANDIDA,9.700058200349202e-05,5475.0
AGGREGATIBACTER,8.500051000306001e-05,416916.0
ROSEBURIA,8.300049800298802e-05,841.0
SOLIBACILLUS,8.100048600291602e-05,648800.0
MORAXELLA,7.700046200277202e-05,475.0
MYCOBACTERIUM,6.900041400248401e-05,1763.0
SALMONELLA,6.500039000234001e-05,590.0
WINOGRADSKYELLA,6.500039000234001e-05,286104.0
LINNEMANNIA,6.200037200223201e-05,2779861.0
MONOSPORASCUS,5.2000312001872014e-05,155415.0
EPILITHONIMONAS,4.900029400176401e-05,2782229.0
SHEWANELLA,4.600027600165601e-05,22.0
PARVIMONAS,4.600027600165601e-05,543311.0
UMBILICARIA,4.400026400158401e-05,87270.0
ASPERGILLUS,4.1000246001476006e-05,5052.0
BUCHNERA,4.000024000144001e-05,32199.0
TRUEPERELLA,4.000024000144001e-05,1069494.0
LEGIONELLA,4.000024000144001e-05,445.0
DESULFUROBACTERIUM,3.700022200133201e-05,64159.0
RHIZOPUS,3.700022200133201e-05,4842.0
PEPTOSTREPTOCOCCUS,3.500021000126001e-05,1257.0
LIPOMYCES,3.500021000126001e-05,29828.0
ENTEROCOCCUS,3.400020400122401e-05,1350.0
THALASSIOSIRA,3.200019200115201e-05,35127.0
STREPTOMYCES,3.2000192001152e-05,1883.0
LEUCONOSTOC,3.100018600111601e-05,1243.0
ANCROCORTICIA,3.100018600111601e-05,2593683.0
POLYNUCLEOBACTER,2.9000174001044005e-05,44013.0
VIBRIO,2.7000162000972006e-05,662.0
NEOBACILLUS,2.4000144000864005e-05,2675232.0
CETRASPORA,2.0000120000720005e-05,940661.0
MACROCOCCUS,1.9000114000684006e-05,69965.0
MARINICAUDA,1.7000102000612004e-05,1649466.0
PHOTORHABDUS,1.7000102000612004e-05,29487.0
WEISSELLA,1.6000096000576005e-05,46255.0
HEBELOMA,1.6000096000576005e-05,34453.0
PAULJENSENIA,1.6000096000576005e-05,2740557.0
KYTOCOCCUS,1.5000090000540004e-05,57499.0
CAPNOCYTOPHAGA,1.4000084000504003e-05,1016.0
LAUTROPIA,1.3000078000468004e-05,47670.0
NITROSOMONAS,1.3000078000468004e-05,914.0
BUTYRIVIBRIO,1.1000066000396002e-05,830.0
BUCHANANELLA,1.1000066000396002e-05,2767323.0
WICKERHAMOMYCES,1.1000066000396002e-05,599737.0
ANTARCTOMYCES,1.0000060000360002e-05,89415.0
ORIBACTERIUM,1.0000060000360002e-05,265975.0
RHODOVULUM,9.000054000324002e-06,34008.0
PERKINSUS,8.000048000288002e-06,28000.0
AMBISPORA,8.000048000288002e-06,453566.0
CORYNESPORA,8.000048000288002e-06,59585.0
ALGIBACTER,7.000042000252001e-06,261827.0
ACINETOBACTER,7.000042000252001e-06,469.0
CELLULOMONAS,7.000042000252001e-06,1707.0
LEUCOBACTER,6.000036000216001e-06,55968.0
CARNOBACTERIUM,6.000036000216001e-06,2747.0
ISOPTERICOLA,6.000036000216001e-06,254250.0
FLAVIFLEXUS,6.000036000216001e-06,1522056.0
PNEUMOCYSTIS,6.000036000216001e-06,4753.0
DESULFUROMONAS,6.000036000216001e-06,890.0
LACHNOCLOSTRIDIUM,5.000030000180001e-06,1506553.0
SODALIPHILUS,5.000030000180001e-06,2815786.0
SIMONSIELLA,5.000030000180001e-06,71.0
PHOCAEICOLA,5.000030000180001e-06,909656.0
OIDIODENDRON,5.000030000180001e-06,78141.0
LIMNOHABITANS,5.000030000180001e-06,665874.0
MYCOLICIBACTERIUM,5.000030000180001e-06,1866885.0
MARINILACTIBACILLUS,5.000030000180001e-06,191769.0
