Species,RA,TAX_ID
Achromobacter xylosoxidans,0.19962183505220207,85698
Bordetella pertussis,0.14053335155988833,520
Clostridium botulinum,0.10334769275678989,1491
Roseburia hominis,0.06660134682939998,301301
Clostridium perfringens,0.05877264470619268,1502
Bacteroides fragilis,0.04296345269141955,817
Clostridium scatologenes,0.04134404251644523,1548
Bacteroides thetaiotaomicron,0.03176854872077777,818
Phocaeicola dorei,0.019558620406083076,357276
Clostridium cellulovorans,0.018777198940383114,1493
Bordetella bronchiseptica,0.014143193514857077,518
Clostridium butyricum,0.01294614407670927,1492
Clostridium aceticum,0.007072829093765706,84022
Acetivibrio thermocellus,0.0062873799922320735,1515
Bordetella parapertussis,0.004352491714942691,519
Clostridium pasteurianum,0.0038839033369804476,1501
Clostridium saccharobutylicum,0.0037859776836513272,169679
Desulfocurvibacter africanus,0.003764036085452967,873
Parabacteroides distasonis,0.0035067483038393166,823
Butyrivibrio hungatei,0.0030225904082513875,185008
Thermoclostridium stercorarium,0.0026406262576969173,1510
Bordetella genomosp. 6,0.0025202780944281024,463024
Muribaculum intestinale,0.0017928389716928737,1796646
Bordetella holmesii,0.0012522941744335415,35814
Bordetella petrii,0.0009799779009032064,94624
Bordetella genomosp. 13,0.0008896266075000952,463040
Bordetella hinzii,0.0008606516750847261,103855
Clostridium sporogenes,0.0007935644871686435,1509
Bordetella trematum,0.0007755904108362881,123899
Bordetella bronchialis,0.0006681066366481558,463025
unclassified,0.0006112388232354191,12908
Bordetella pseudohinzii,0.0005929641770647299,1331258
Clostridium carboxidivorans,0.0005095861039109606,217159
Bordetella avium,0.0005010499205022835,521
Bordetella sp. N,0.0004869231381005994,1746199
Bordetella genomosp. 9,0.00045073452956522153,1416803
Bordetella flabilis,0.0004470074635698836,463014
Clostridium drakei,0.0004399140153852082,332101
Bordetella genomosp. 8,0.00043522512590720244,1416806
Bordetella sp. H567,0.00038088209913646887,1697043
Achromobacter spanius,0.0002555444765513146,217203
Achromobacter deleyi,0.0002521780943619771,1353891
Achromobacter denitrificans,0.00020769375828858902,32002
Achromobacter insolitus,0.00014048634243717293,217204
Achromobacter sp. AONIH1,0.00013459517360583234,1758194
Phocaeicola vulgatus,9.029117943544448e-05,821
Achromobacter sp. MFA1 R4,8.8547874373109e-05,1881016
Achromobacter sp. B7,8.644388550477308e-05,2282475
Roseburia intestinalis,8.043248873809901e-05,166486
Achromobacter pestifer,6.762821362508325e-05,1353889
Butyricimonas virosa,5.7949864830738006e-05,544645
Faecalibacterium prausnitzii,3.4565531408375886e-05,853
Clostridium beijerinckii,3.348347999037455e-05,1520
Clostridium taeniosporum,2.9515958124369666e-05,394958
Bacteroides xylanisolvens,2.9275502253702705e-05,371601
Bacteroides caecimuris,2.3745017228362563e-05,1796613
Clostridium argentinense,2.2843307713361452e-05,29341
Bacteroides eggerthii,2.170114232769338e-05,28111
Clostridium sp. CT4,2.0919660748025752e-05,2320868
Blautia sp. SC05B48,2.085954678035901e-05,2479767
Clostridium sp. JN-1,1.99578372653579e-05,2483110
Clostridium kluyveri,1.8635329976689606e-05,1534
Homo sapiens,1.7312822688021314e-05,9606
Clostridium sp. 001,1.6350999205353462e-05,1970093
Clostridium saccharoperbutylacetonicum,1.617065730235324e-05,36745
Clostridium sp. AWRP,1.617065730235324e-05,2212991
Clostridium tetani,1.6110543334686497e-05,1513
Clostridium acetobutylicum,1.605042936701976e-05,1488
Bacteroides uniformis,1.4848150013684945e-05,820
Clostridium estertheticum,1.4487466207684501e-05,238834
Blautia obeum,1.4487466207684501e-05,40520
Clostridium fermenticellae,1.4186896369350797e-05,2068654
Ruminococcus torques,1.3645870660350132e-05,33039
Clostridioides difficile,1.3585756692683391e-05,1496
Bacteroides ovatus,1.3044730983682726e-05,28116
Clostridium sp. JN-9,1.2864389080682502e-05,2507159
Bacteroides zhangwenhongi,1.268404717768228e-05,2650157
Parabacteroides merdae,1.2383477339348578e-05,46503
Alistipes finegoldii,1.1541881792014209e-05,214856
Clostridium sp. DL-VIII,1.1181197986013763e-05,641107
Clostridium baratii,1.1181197986013763e-05,1561
Clostridium intestinale,1.0760400212346579e-05,36845
Blautia hansenii,1.070028624467984e-05,1322
Enterocloster clostridioformis,1.0580058309346357e-05,1531
Clostridium tyrobutyricum,9.798576729678729e-06,1519
Enterocloster bolteae,9.558120859011766e-06,208479
Staphylococcus aureus,9.317664988344803e-06,1280
Clostridium chauvoei,9.197437053011322e-06,46867
Flavonifractor plautii,9.137323085344581e-06,292800
Bacteroides caccae,9.137323085344581e-06,47678
Bacteroides cellulosilyticus,8.896867214677618e-06,246787
Lachnospira eligens,8.656411344010657e-06,39485
Clostridium novyi,8.596297376343916e-06,1542
Parabacteroides goldsteinii,8.415955473343694e-06,328812
Clostridium gasigenes,8.355841505676953e-06,94869
Coprococcus sp. ART55/1,8.355841505676953e-06,751585
Anaerobutyricum hallii,8.295727538010212e-06,39488
Lacrimispora saccharolytica,8.235613570343472e-06,84030
Ruminococcus gnavus,8.11538563500999e-06,33038
Coprococcus comes,7.935043732009768e-06,410072
Clostridium cochlearium,7.874929764343027e-06,1494
Achromobacter ruhlandii,7.874929764343027e-06,72557
Clostridium thermarum,7.754701829009546e-06,1716543
Lachnoclostridium sp. YL32,7.394018023009102e-06,1834196
Clostridium bornimense,6.852992314008436e-06,1216932
Clostridium isatidis,6.0715107343408075e-06,182773
Pigmentiphaga sp. H8,5.951282799007326e-06,2488560
Phocaeicola coprophilus,5.831054863673845e-06,387090
Castellaniella defragrans,5.710826928340363e-06,75697
Cupriavidus taiwanensis,5.590598993006882e-06,164546
Oscillibacter sp. MM59,5.590598993006882e-06,2714358
Clostridium septicum,5.35014312233992e-06,1504
Orrella dioscoreae,5.2900291546731784e-06,1851544
Bacteroides sp. CBA7301,4.989459316339475e-06,2715212
Clostridium autoethanogenum,4.869231381005994e-06,84023
Pusillimonas sp. T7-7,4.809117413339253e-06,1007105
Faecalicatena sp. Marseille-Q4148,4.809117413339253e-06,2823316
Clostridium scindens,4.688889478005772e-06,29347
Acutalibacter muris,4.688889478005772e-06,1796620
Bacteroides salyersiae,4.628775510339032e-06,291644
Alistipes communis,4.5686615426722905e-06,2585118
Alcaligenes faecalis,4.328205672005328e-06,511
Burkholderia cenocepacia,4.268091704338587e-06,95486
Burkholderia pseudomallei,4.207977736671847e-06,28450
Clostridium ljungdahlii,4.147863769005106e-06,1538
Pigmentiphaga aceris,3.967521866004884e-06,1940612
Pusillimonas thiosulfatoxidans,3.8472939306714026e-06,2028345
Phocaeicola salanitronis,3.666952027671181e-06,376805
Sodaliphilus pleomorphus,3.5467240923376993e-06,2606626
Butyricimonas faecalis,3.4866101246709586e-06,2093856
Bacteroides intestinalis,3.426496157004218e-06,329854
Kerstersia gyiorum,3.366382189337477e-06,206506
Coprococcus catus,3.306268221670737e-06,116085
Pusillimonas sp. DMV24BSW_D,3.246154254003996e-06,2716226
Algicoccus marinus,3.1860402863372554e-06,2163011
Eubacterium sp. NSJ-61,3.1259263186705146e-06,2764325
Anaerostipes hadrus,3.065812351003774e-06,649756
Oscillibacter sp. MM35,3.065812351003774e-06,2714353
Clostridium sp. SY8519,3.005698383337033e-06,1042156
Clostridium sp. 'deep sea',3.005698383337033e-06,2779445
Ruthenibacterium lactatiformans,2.8253564803368114e-06,1550024
Oscillibacter sp. PEA192,2.8253564803368114e-06,2109687
Megasphaera stantonii,2.7652425126700707e-06,2144175
Burkholderia thailandensis,2.7652425126700707e-06,57975
Bacteroides luhongzhouii,2.70512854500333e-06,2650158
Oscillibacter sp. NSJ-62,2.6450145773365892e-06,2763056
Dysosmobacter welbionis,2.6450145773365892e-06,2093857
Clostridium sp. MF28,2.5849006096698485e-06,1702238
Bacteroides zoogleoformans,2.5849006096698485e-06,28119
Blautia sp. YL58,2.344444739002886e-06,1796616
Clostridium formicaceticum,2.344444739002886e-06,1497
Ralstonia solanacearum,2.344444739002886e-06,305
Salmonella enterica,2.2242168036694045e-06,28901
Bacteroides helcogenes,2.2242168036694045e-06,290053
Flintibacter sp. KGMB00164,2.2242168036694045e-06,2610895
Bacteroides heparinolyticus,2.164102836002664e-06,28113
Clostridium diolis,2.164102836002664e-06,223919
Escherichia coli,2.0438749006691827e-06,562
Basilea psittacipulmonis,1.983760933002442e-06,1472345
Bacteroides coprosuis,1.9236469653357013e-06,151276
Acetivibrio clariflavus,1.9236469653357013e-06,288965
Paenalcaligenes hominis,1.9236469653357013e-06,643674
Bacteroides sp. HF-162,1.80341903000222e-06,2785531
Bacteroides sp. M10,1.80341903000222e-06,2763022
Alistipes shahii,1.80341903000222e-06,328814
Massilistercora timonensis,1.7433050623354793e-06,2086584
Paraprevotella xylaniphila,1.7433050623354793e-06,454155
Intestinimonas butyriciproducens,1.7433050623354793e-06,1297617
Bacteroides sp. CACC 737,1.6831910946687386e-06,2755405
Bacteroides sp. ZJ-18,1.6831910946687386e-06,2709390
Pelistega ratti,1.6831910946687386e-06,2652177
Neisseria gonorrhoeae,1.6831910946687386e-06,485
Acidovorax avenae,1.623077127001998e-06,80867
Eubacterium maltosivorans,1.5629631593352573e-06,2041044
Polynucleobacter necessarius,1.5629631593352573e-06,576610
Parabacteroides sp. CT06,1.5629631593352573e-06,2025876
Burkholderia mallei,1.5028491916685166e-06,13373
Klebsiella pneumoniae,1.5028491916685166e-06,573
Bifidobacterium breve,1.5028491916685166e-06,1685
