genus,SRR11487934,tax_id
AKKERMANSIA,0.0014089999999999999,239934
ALISTIPES,0.0113888,239759
ANAEROBUTYRICUM,0.0077808,2569097
ANAEROSTIPES,0.012218199999999999,207244
BACTEROIDES,0.0741339,816
BIFIDOBACTERIUM,0.49751829999999997,1678
BLAUTIA,0.0007044999999999999,572511
CLOSTRIDIUM,0.022406000000000002,1485
COLLINSELLA,0.0085968,102106
ESCHERICHIA,0.13043100000000002,561
FAECALIBACTERIUM,0.0005274,216851
LACTOBACILLUS,0.0005170999999999999,1578
PARABACTEROIDES,0.1042566,375288
PREVOTELLA,0.116129,838
ROSEBURIA,0.0109244,841
RUMINOCOCCUS,0.0010582999999999999,1263
