species,SRR11487932,tax_id
AKKERMANSIA_MUCINIPHILA,0.0014256,239935
ALISTIPES_FINEGOLDII,0.0106962,214856
ANAEROBUTYRICUM_HALLII,0.0075279,39488
ANAEROSTIPES_HADRUS,0.011537200000000001,649756
BACTEROIDES_THETAIOTAOMICRON,0.0694434,818
BACTEROIDES_UNIFORMIS,0.0018976000000000002,820
BIFIDOBACTERIUM_LONGUM,0.5049035,216816
BLAUTIA_WEXLERAE,0.000525,418240
CLOSTRIDIUM_BUTYRICUM,0.0182144,1492
COLLINSELLA_AEROFACIENS,0.0087859,74426
ESCHERICHIA_COLI,0.1333595,562
FAECALIBACTERIUM_PRAUSNITZII,0.0006013,853
LACTOBACILLUS_GASSERI,0.0006567000000000001,1596
PARABACTEROIDES_DISTASONIS,0.1044341,823
PREVOTELLA_COPRI,0.0929547,165179
PREVOTELLA_MELANINOGENICA,0.0207534,28132
ROSEBURIA_HOMINIS,0.0107671,301301
ROSEBURIA_INTESTINALIS,0.0003373,166486
RUMINOCOCCUS_GAUVREAUII,0.0011792,438033
