species,SRR17380243,tax_id
AKKERMANSIA_MUCINIPHILA,0.0531204,239935
ANAEROSTIPES_CACCAE,0.0528379,105841
BACILLUS_SUBTILIS,0.0511801,1423
BACTEROIDES_UNIFORMIS,0.0525153,820
BIFIDOBACTERIUM_LONGUM,0.09857710000000001,216816
BLAUTIA_PRODUCTA,0.0473963,33035
COLLINSELLA_AEROFACIENS,0.0317977,74426
CUTIBACTERIUM_ACNES,0.0535644,1747
ENTEROCLOSTER_CLOSTRIDIOFORMIS,0.0560429,1531
ESCHERICHIA_COLI,0.0615505,562
FLAVONIFRACTOR_PLAUTII,0.0355185,292800
LACTOBACILLUS_DELBRUECKII,0.03605,1584
MEGAMONAS_FUNIFORMIS,0.0298964,437897
MEGASPHAERA_MASSILIENSIS,0.0597891,1232428
PARABACTEROIDES_DISTASONIS,0.0559223,823
PSEUDOMONAS_PUTIDA,0.0435648,303
RUMINOCOCCUS_GNAVUS,0.0640178,33038
STAPHYLOCOCCUS_EPIDERMIDIS,0.0481278,1282
STREPTOCOCCUS_MUTANS,0.0685309,1309
