genus,SRR17380243,tax_id
AKKERMANSIA,0.0531204,239934
ANAEROSTIPES,0.0528379,207244
BACILLUS,0.0511801,1386
BACTEROIDES,0.0525153,816
BIFIDOBACTERIUM,0.09857710000000001,1678
BLAUTIA,0.0473963,572511
COLLINSELLA,0.0317977,102106
CUTIBACTERIUM,0.0535644,1912216
ENTEROCLOSTER,0.0560429,2719313
ESCHERICHIA,0.0615505,561
FLAVONIFRACTOR,0.0355185,946234
LACTOBACILLUS,0.03605,1578
MEDITERRANEIBACTER,0.0640178,2316020
MEGAMONAS,0.0298964,158846
MEGASPHAERA,0.0597891,906
PARABACTEROIDES,0.0559223,375288
PSEUDOMONAS,0.0435648,286
STAPHYLOCOCCUS,0.0481278,1279
STREPTOCOCCUS,0.0685309,1301
