species,SRR17380242,tax_id
AKKERMANSIA_MUCINIPHILA,0.1084424,239935
ANAEROSTIPES_CACCAE,0.1057506,105841
BACILLUS_SUBTILIS,0.1071888,1423
BACTEROIDES_UNIFORMIS,0.10578720000000001,820
BIFIDOBACTERIUM_LONGUM,0.1985464,216816
BLAUTIA_PRODUCTA,0.0951838,33035
COLLINSELLA_AEROFACIENS,0.06246959999999999,74426
CUTIBACTERIUM_ACNES,0.1045256,1747
ENTEROCLOSTER_CLOSTRIDIOFORMIS,0.1164574,1531
ESCHERICHIA_COLI,0.1242278,562
FLAVONIFRACTOR_PLAUTII,0.0704732,292800
LACTOBACILLUS_DELBRUECKII,0.0751222,1584
MEGAMONAS_FUNIFORMIS,0.05817580000000001,437897
MEGASPHAERA_MASSILIENSIS,0.11835459999999999,1232428
PARABACTEROIDES_DISTASONIS,0.11313980000000001,823
PSEUDOMONAS_PUTIDA,0.085096,303
RUMINOCOCCUS_GNAVUS,0.1273068,33038
STAPHYLOCOCCUS_EPIDERMIDIS,0.0915232,1282
STREPTOCOCCUS_MUTANS,0.1322284,1309
