Species,RA,TAX_ID
Escherichia,0.2937682189159551,561
Bifidobacterium,0.16735831209766247,1678
Bacteroides,0.16016565636862573,816
Shigella,0.10518619213220913,620
Parabacteroides,0.09388618217767356,375288
Prevotella,0.08911747601339792,838
Clostridium,0.027291548196274426,1485
Alistipes,0.010758555762124483,239759
Roseburia,0.009122505673480755,841
Collinsella,0.007135225716071658,102106
Anaerostipes,0.005939472393493522,207244
Eubacterium,0.005564867501907281,1730
Akkermansia,0.003282175618158524,239934
Ruminococcus,0.0019937282395665785,1263
Citrobacter,0.0012229570129300147,544
Kluyvera,0.001081900840735088,579
Blautia,0.0010792812261086109,572511
Klebsiella,0.0010119772810898886,570
Obesumbacterium,0.0009579729180209739,82982
Salmonella,0.0008620547209284236,590
Faecalibacterium,0.0008144986400169912,216851
Enterobacter,0.0007754059294372544,547
Mediterranea,0.000670016817925902,1926659
Cronobacter,0.00051445201087664,413496
Lamprocystis,0.0004987343231177767,53452
Odoribacter,0.0004932935850474009,283168
Lachnoclostridium,0.0004719336504007406,1506553
Scardovia,0.0004467450482230751,196081
Lactobacillus,0.00043263943100358245,1578
Lelliottia,0.0003085099994720469,1330545
Dorea,0.00030407680548877775,189330
Paraprevotella,0.00030044964677519394,577309
Fusicatenibacter,0.00029762852333129543,1407607
Pantoea,0.00026256598909998505,53335
Trabulsiella,0.00023838493100942617,158851
Leclercia,0.00023616833401779162,83654
Coprococcus,0.00023495928111326366,33042
Kosakonia,0.0002097706789355982,1330547
Helicobacter,0.0001880077266540952,209
Acinetobacter,0.00018659716493214595,469
Raoultella,0.0001845820767579327,160674
Pluralibacter,0.00018357453267082608,1330546
Yokenella,0.00017652172406107974,158876
Tyzzerella,0.0001745066358868665,1506577
Barnesiella,0.00016684930082485618,397864
Coprobacter,0.00015294519242278485,1348911
Gardnerella,0.0001491165248917797,2701
Fibrobacter,0.00014629540144788116,832
Porphyromonas,0.0001442803132736679,836
Corynebacterium,0.00013621996057681495,1716
Butyrivibrio,0.00013279431068065244,830
Shimwellia,0.00011344946420820535,1335483
Bacillus,0.00010639665559845903,1386
Haemophilus,9.873932053644872e-05,724
Erysipelatoclostridium,9.793328526676342e-05,1505663
Morganella,9.35000912834943e-05,581
Franconibacter,8.584275622148399e-05,1649295
Rappaport,8.140956223821485e-05,1955421
Emergencia,7.657335062010309e-05,1926556
Atlantibacter,7.173713900199131e-05,1903434
Gallibacterium,7.113261254972734e-05,155493
Faecalitalea,6.83114891058288e-05,1573534
Chryseobacterium,6.83114891058288e-05,59732
Gilliamella,6.4079803939981e-05,1193503
Lactonifactor,5.48103983386001e-05,420345
Angelakisella,5.3198327799229514e-05,1935176
Ruthenibacterium,5.178776607728024e-05,1905344
Prevotellamassilia,5.158625725985892e-05,1926672
Culturomica,5.118323962501627e-05,1926651
Tannerella,5.0780221990173624e-05,195950
Siccibacter,5.0780221990173624e-05,1649298
Chlamydia,4.9772677903067005e-05,810
Methanosarcina,4.715306327658979e-05,2207
Hungatella,4.6145519189483174e-05,1649459
Intestinimonas,4.433193983269126e-05,1392389
Arthrospira,4.433193983269126e-05,35823
Cedecea,4.332439574558464e-05,158483
Subdoligranulum,4.231685165847802e-05,292632
Oscillibacter,4.151081638879272e-05,459786
Capnocytophaga,4.13093075713714e-05,1016
Crocosphaera,4.070478111910743e-05,263510
Butyricicoccus,3.929421939715816e-05,580596
Microcystis,3.868969294489419e-05,1125
Xenorhabdus,3.868969294489419e-05,626
Rhodobacter,3.808516649263022e-05,1060
Tumebacillus,3.808516649263022e-05,432330
Campylobacter,3.748064004036625e-05,194
Desulfotalea,3.324895487451844e-05,109168
Frischella,3.2644428422254474e-05,1335631
Kingella,3.20399019699905e-05,32257
Mangrovibacter,3.083084906546256e-05,451512
Senegalimassilia,3.0226322613198585e-05,1473205
Shewanella,2.9823304978355936e-05,22
Sanguibacteroides,2.8815760891249317e-05,1635148
Erwinia,2.8009725621564024e-05,551
Alloscardovia,2.680067271703608e-05,419014
Alloprevotella,2.6599163899614757e-05,1283313
Anaerotruncus,2.5994637447350783e-05,244127
Acetivibrio,2.579312862992946e-05,35829
Enhygromyxa,2.518860217766549e-05,215802
Treponema,2.4987093360244164e-05,157
Methyloglobulus,2.478558454282284e-05,1410680
Serratia,2.478558454282284e-05,613
Rhodopseudomonas,2.4382566907980193e-05,1073
Veillonella,2.216596991634563e-05,29465
Magnetospirillum,2.216596991634563e-05,13134
Mucilaginibacter,2.1964461098924307e-05,423349
Fournierella,2.176295228150298e-05,1940255
Gordonibacter,2.1359934646660332e-05,644652
Hespellia,2.115842582923901e-05,241189
Alkaliphilus,2.015088174213239e-05,114627
Lachnoanaerobaculum,2.015088174213239e-05,1164882
Bittarella,1.954635528986842e-05,1929297
Dickeya,1.954635528986842e-05,204037
Pseudoflavonifractor,1.8740320020183124e-05,1017280
Rhizobium,1.8337302385340475e-05,379
Holdemania,1.8135793567919153e-05,61170
Aliivibrio,1.7934284750497827e-05,511678
Oceanospirillum,1.753126711565518e-05,965
Acholeplasma,1.712824948081253e-05,2147
Pseudobutyrivibrio,1.6926740663391208e-05,46205
Pectobacterium,1.6926740663391208e-05,122277
Buttiauxella,1.6322214211127237e-05,82976
Necropsobacter,1.4911652489177968e-05,908284
Clostridioides,1.4508634854335322e-05,1870884
Falsirhodobacter,1.4307126036913997e-05,1434002
Slackia,1.3501090767228701e-05,84108
Phascolarctobacterium,1.3299581949807378e-05,33024
Actinomyces,1.2695055497543406e-05,1654
Paenibacillus,1.2090529045279434e-05,44249
Rikenella,1.2090529045279434e-05,28138
Stomatobaculum,1.2090529045279434e-05,1213720
Streptobacillus,1.1687511410436787e-05,34104
Paludibacter,1.1687511410436787e-05,346096
Actinophytocola,1.1486002593015463e-05,695999
Actinopolyspora,1.1486002593015463e-05,1849
Ruminiclostridium,1.1284493775594139e-05,1508657
Traorella,1.1082984958172815e-05,1929045
Carboxydothermus,1.1082984958172815e-05,129957
Holdemanella,1.088147614075149e-05,1573535
Bariatricus,1.0478458505908844e-05,1924081
Coprobacillus,1.0075440871066195e-05,100883
Riemerella,9.873932053644871e-06,34084
Yersinia,9.672423236223547e-06,629
Neglecta,9.470914418802223e-06,1924105
Nissabacter,9.067896783959576e-06,1964366
Allobaculum,8.463370331695604e-06,174708
Candidatus Endobugula,8.463370331695604e-06,62100
Tidjanibacter,8.26186151427428e-06,1929083
Sodalis,8.060352696852956e-06,84565
Solobacterium,7.858843879431632e-06,123375
Enorma,7.657335062010309e-06,1472762
Candidatus Endoriftia,7.254317427167661e-06,393764
Rahnella,7.052808609746337e-06,34037
Lachnobacterium,6.8512997923250125e-06,140625
Dysgonomonas,6.649790974903689e-06,156973
Moellerella,6.448282157482365e-06,158848
Hathewaya,6.045264522639717e-06,1769729
Candidatus Arthromitus,6.045264522639717e-06,49082
Providencia,6.045264522639717e-06,586
Candidatus Azobacteroides,5.440738070375745e-06,511434
Proteiniphilum,5.440738070375745e-06,294702
Libanicoccus,5.239229252954422e-06,1935188
Petrimonas,5.037720435533098e-06,307628
Enterococcus,5.037720435533098e-06,1350
Roseimaritima,4.836211618111774e-06,1579506
Acetitomaculum,4.836211618111774e-06,31980
Merdibacter,4.6347028006904494e-06,1935200
Lysobacter,4.6347028006904494e-06,68
Massilioclostridium,4.6347028006904494e-06,1935927
Macellibacteroides,4.433193983269126e-06,1159323
Hafnia,4.433193983269126e-06,568
Candidatus Magnetomorum,4.433193983269126e-06,1141978
Olsenella,4.231685165847802e-06,133925
Sharpea,4.231685165847802e-06,519427
Arsenophonus,4.231685165847802e-06,637
Edwardsiella,4.231685165847802e-06,635
Izhakiella,4.030176348426478e-06,1780190
Robinsoniella,4.030176348426478e-06,588605
Selenomonas,4.030176348426478e-06,970
Lascolabacillus,4.030176348426478e-06,1924067
Marvinbryantia,4.030176348426478e-06,248744
Brenneria,3.8286675310051545e-06,71655
Butyricimonas,3.8286675310051545e-06,574697
Tatumella,3.8286675310051545e-06,82986
Johnsonella,3.8286675310051545e-06,43994
Streptococcus,3.8286675310051545e-06,1301
Parascardovia,3.6271587135838304e-06,196082
Leucobacter,3.6271587135838304e-06,55968
Pediococcus,3.6271587135838304e-06,1253
Nitrolancea,3.6271587135838304e-06,1206748
Chania,3.6271587135838304e-06,1745211
Aeromonas,3.4256498961625063e-06,642
Megasphaera,3.4256498961625063e-06,906
Asaccharospora,3.4256498961625063e-06,1505660
Gabonia,3.2241410787411825e-06,1923867
Desnuesiella,3.2241410787411825e-06,1924062
Phocea,3.0226322613198584e-06,1926663
Ewingella,3.0226322613198584e-06,41201
Fermentimonas,3.0226322613198584e-06,1784836
Sellimonas,3.0226322613198584e-06,1769710
Neisseria,2.619614626477211e-06,482
Exiguobacterium,2.619614626477211e-06,33986
Parasporobacterium,2.418105809055887e-06,115543
Peptoniphilus,2.418105809055887e-06,162289
Enterorhabdus,2.418105809055887e-06,580024
Plesiomonas,2.418105809055887e-06,702
Lonsdalea,2.418105809055887e-06,1082702
Cellulomonas,2.216596991634563e-06,1707
Coriobacterium,2.216596991634563e-06,33870
Mageeibacillus,2.015088174213239e-06,1637257
Staphylococcus,1.8135793567919152e-06,1279
Varibaculum,1.8135793567919152e-06,184869
Catonella,1.8135793567919152e-06,43996
Epulopiscium,1.6120705393705913e-06,2383
Phocaeicola,1.6120705393705913e-06,909656
Oribacterium,1.6120705393705913e-06,265975
Eggerthella,1.6120705393705913e-06,84111
Heliobacterium,1.6120705393705913e-06,2697
Anaerosporobacter,1.6120705393705913e-06,653683
Proteus,1.2090529045279434e-06,583
Oxalobacter,1.2090529045279434e-06,846
Proteiniclasticum,1.2090529045279434e-06,1155385
Pseudomonas,1.2090529045279434e-06,286
Streptomyces,1.2090529045279434e-06,1883
Mycobacterium,1.2090529045279434e-06,1763
Flavobacterium,1.2090529045279434e-06,237
Adlercreutzia,1.0075440871066195e-06,447020
Shuttleworthia,1.0075440871066195e-06,177971
Anaerococcus,1.0075440871066195e-06,165779
Defluviitalea,8.060352696852956e-07,1185408
Pragia,8.060352696852956e-07,82984
Mitsuokella,8.060352696852956e-07,52225
Peptostreptococcus,8.060352696852956e-07,1257
Rhodococcus,8.060352696852956e-07,1827
Intestinibacter,8.060352696852956e-07,1505657
Drancourtella,6.045264522639717e-07,1903506
Anaerobium,6.045264522639717e-07,1855714
Paraburkholderia,6.045264522639717e-07,1822464
Asticcacaulis,6.045264522639717e-07,76890
Anaerocolumna,6.045264522639717e-07,1843210
Vibrio,6.045264522639717e-07,662
Rouxiella,6.045264522639717e-07,1565532
Catellicoccus,4.030176348426478e-07,300418
Synechococcus,4.030176348426478e-07,1129
Cloacibacterium,4.030176348426478e-07,501783
Gemmata,4.030176348426478e-07,113
Fusobacterium,4.030176348426478e-07,848
Raphidiopsis,4.030176348426478e-07,244599
Denitrobacterium,4.030176348426478e-07,79603
Desulfosporosinus,4.030176348426478e-07,79206
Atopobium,4.030176348426478e-07,1380
Microbacterium,4.030176348426478e-07,33882
Levyella,4.030176348426478e-07,1715798
Burkholderia,4.030176348426478e-07,32008
Pasteurella,2.015088174213239e-07,745
Bibersteinia,2.015088174213239e-07,476528
Candidatus Marithrix,2.015088174213239e-07,1031282
Thiomicrospira,2.015088174213239e-07,933
Pseudoalteromonas,2.015088174213239e-07,53246
Actinomadura,2.015088174213239e-07,1988
Rosenbergiella,2.015088174213239e-07,1356488
Aneurinibacillus,2.015088174213239e-07,55079
Aggregatibacter,2.015088174213239e-07,416916
Anaerobiospirillum,2.015088174213239e-07,13334
Oenococcus,2.015088174213239e-07,46254
Luteimonas,2.015088174213239e-07,83614
Arenimonas,2.015088174213239e-07,490567
Photobacterium,2.015088174213239e-07,657
Pontibacillus,2.015088174213239e-07,289201
Novosphingobium,2.015088174213239e-07,165696
Avibacterium,2.015088174213239e-07,292486
Photorhabdus,2.015088174213239e-07,29487
Budvicia,2.015088174213239e-07,82978
Actinobacillus,2.015088174213239e-07,713
Geofilum,2.015088174213239e-07,1236988
Piscirickettsia,2.015088174213239e-07,1237
Turicibacter,2.015088174213239e-07,191303
