genus,SRR540392,tax_id
ACIDAMINOCOCCUS,0.0,904
AGATHOBACULUM,0.0006311,2048137
AKKERMANSIA,0.004316400000000001,239934
ALISTIPES,0.1864248,239759
ANAEROTIGNUM,0.0,2039240
BACTEROIDES,0.33193960000000006,816
BARNESIELLA,0.0,397864
BIFIDOBACTERIUM,0.005894,1678
BLAUTIA,0.0024296,572511
BUTYRICIMONAS,0.0,574697
CLOSTRIDIUM,0.0,1485
COLLINSELLA,0.006885,102106
COPROBACTER,0.0,1348911
COPROCOCCUS,0.0021118,33042
DIALISTER,0.0072794999999999995,39948
DOREA,0.0045298000000000005,189330
ESCHERICHIA,0.0,561
EUBACTERIUM,0.0031767,1730
FAECALIBACTERIUM,0.052626400000000004,216851
FLAVONIFRACTOR,0.0005773,946234
FUSICATENIBACTER,0.0002249,1407607
GEMMIGER,0.0015240999999999998,204475
GORDONIBACTER,0.0,644652
HAEMOPHILUS,0.0,724
HOLDEMANELLA,0.0,1573535
INTESTINIMONAS,0.0,1392389
LACHNOSPIRA,0.0007519000000000001,28050
LAWSONIBACTER,0.0,2172004
MONOGLOBUS,0.0,2039302
ODORIBACTER,0.005557100000000001,283168
OLSENELLA,0.0,133925
OSCILLIBACTER,0.0102209,459786
PARABACTEROIDES,0.0160362,375288
PARAPREVOTELLA,0.0,577309
PARASUTTERELLA,0.0006900000000000001,577310
PHASCOLARCTOBACTERIUM,0.0010174,33024
PREVOTELLA,0.0753408,838
ROSEBURIA,0.0100407,841
RUMINOCOCCUS,0.2055912,1263
RUTHENIBACTERIUM,0.0025068,1905344
STREPTOCOCCUS,0.0,1301
SUTTERELLA,0.0,40544
TURICIBACTER,0.0,191303
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0490582,12908
UNCLASSIFIED,0.0490582,12908
UNCLASSIFIED,0.0490582,12908
UNCLASSIFIED,0.0490582,12908
UNCLASSIFIED,0.0028593000000000004,12908
UNCLASSIFIED,0.0028593000000000004,12908
UNCLASSIFIED,0.0028593000000000004,12908
UNCLASSIFIED,0.0028593000000000004,12908
UNCLASSIFIED,0.009758,12908
UNCLASSIFIED,0.009758,12908
UNCLASSIFIED,0.009758,12908
UNCLASSIFIED,0.009758,12908
VEILLONELLA,0.0,29465
