genus,SRR540693,tax_id
ACIDAMINOCOCCUS,0.0239106,904
AGATHOBACULUM,5.11e-05,2048137
AKKERMANSIA,0.0301727,239934
ALISTIPES,0.1734371,239759
ANAEROTIGNUM,0.0005574,2039240
BACTEROIDES,0.6132111,816
BARNESIELLA,0.0,397864
BIFIDOBACTERIUM,0.0028693,1678
BLAUTIA,0.0042024,572511
BUTYRICIMONAS,0.0,574697
CLOSTRIDIUM,0.0,1485
COLLINSELLA,0.0028477999999999997,102106
COPROBACTER,0.0,1348911
COPROCOCCUS,0.0020308,33042
DIALISTER,0.0,39948
DOREA,0.0,189330
ESCHERICHIA,0.0002208,561
EUBACTERIUM,0.0024446,1730
FAECALIBACTERIUM,0.0198588,216851
FLAVONIFRACTOR,0.0139012,946234
FUSICATENIBACTER,0.0004304,1407607
GEMMIGER,0.0002945,204475
GORDONIBACTER,0.0012852,644652
HAEMOPHILUS,0.0,724
HOLDEMANELLA,0.0,1573535
INTESTINIMONAS,0.0012252,1392389
LACHNOSPIRA,0.0,28050
LAWSONIBACTER,0.0,2172004
MONOGLOBUS,0.0030586000000000003,2039302
ODORIBACTER,0.0141268,283168
OLSENELLA,0.0,133925
OSCILLIBACTER,0.0,459786
PARABACTEROIDES,0.0371866,375288
PARAPREVOTELLA,0.0,577309
PARASUTTERELLA,0.0,577310
PHASCOLARCTOBACTERIUM,0.0056337,33024
PREVOTELLA,0.0,838
ROSEBURIA,0.0259841,841
RUMINOCOCCUS,0.0118174,1263
RUTHENIBACTERIUM,0.0034149000000000002,1905344
STREPTOCOCCUS,0.0,1301
SUTTERELLA,0.0,40544
TURICIBACTER,0.0,191303
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.005827099999999999,12908
UNCLASSIFIED,0.005827099999999999,12908
UNCLASSIFIED,0.005827099999999999,12908
UNCLASSIFIED,0.005827099999999999,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
UNCLASSIFIED,0.0,12908
VEILLONELLA,0.0,29465
