genus,SRR11487940,tax_id
BIFIDOBACTERIUM,0.183590860439456,1678
PREVOTELLA,0.12086692756869341,838
BACTEROIDES,0.10826056591219972,816
ROSEBURIA,0.08647269826969886,841
COLLINSELLA,0.054668548357102414,102106
ALISTIPES,0.05389989296680318,239759
AKKERMANSIA,0.05183878073071853,239934
PARABACTEROIDES,0.05180675342278939,375288
ESCHERICHIA,0.050527727383554905,561
RUMINOCOCCUS,0.046997491538591875,1263
BLAUTIA,0.04530004421834772,572511
ANAEROBUTYRICUM,0.03493146156103165,2569097
ANAEROSTIPES,0.033783644170410077,207244
FAECALIBACTERIUM,0.0328631173521888,216851
LACTOBACILLUS,0.030777209780933214,1578
CLOSTRIDIUM,0.008208289080547645,1485
UNCLASSIFIED,0.00520598724693261,12908
