species,SRR11487938,tax_id
BIFIDOBACTERIUM_LONGUM,0.1769965840273278,216816
PREVOTELLA_MELANINOGENICA,0.07415840673274614,28132
BACTEROIDES_THETAIOTAOMICRON,0.06122151022791818,818
COLLINSELLA_AEROFACIENS,0.05254357965136279,74426
ALISTIPES_FINEGOLDII,0.05227558179534564,214856
ESCHERICHIA_COLI,0.051492588059295526,562
AKKERMANSIA_MUCINIPHILA,0.05058959528323773,239935
PARABACTEROIDES_DISTASONIS,0.04795261637906897,823
RUMINOCOCCUS_GAUVREAUII,0.04619863041095671,438033
ROSEBURIA_HOMINIS,0.04478364173086615,301301
BLAUTIA_WEXLERAE,0.043491652066783466,418240
PREVOTELLA_COPRI,0.04306265549875601,165179
ROSEBURIA_INTESTINALIS,0.0383186934504524,166486
ANAEROBUTYRICUM_HALLII,0.03339273285813713,39488
ANAEROSTIPES_HADRUS,0.03193174454604363,649756
BACTEROIDES_UNIFORMIS,0.027267781857745137,820
LACTOBACILLUS_PARAGASSERI,0.015340877272981817,2107999
FAECALIBACTERIUM_PRAUSNITZII,0.013784889720882232,853
LACTOBACILLUS_GASSERI,0.006594947240422077,1596
CLOSTRIDIUM_BUTYRICUM,0.0049369605043159655,1492
UNCLASSIFIED,0.001632986936104511,12908
FAECALIBACTERIUM_DUNCANIAE,0.0014729882160942713,411483
LACTOBACILLUS_JOHNSONII,0.0008879928960568316,33959
LACTOBACILLUS_TAIWANENSIS,0.0008189934480524155,508451
FAECALIBACTERIUM_SP._CLA-AA-H254,0.0007819937440500476,2881273
FAECALIBACTERIUM_SP._CLA-AA-H223,0.0007409940720474236,2881265
ALISTIPES_SP._D31T1-170403-E11,0.0005969952240382077,2787128
ROSEBURIA_INULINIVORANS,0.0005869953040375677,360807
BACTEROIDES_RODENTIUM,0.0005279957760337918,691816
ENTEROCOCCUS_FAECIUM,0.0004879960960312318,1352
FAECALIBACTERIUM_SP._BCRC-81149,0.0003679970560235518,2315463
ESCHERICHIA_ALBERTII,0.00033799729602163183,208962
BLAUTIA_PRODUCTA,0.00033599731202150384,33035
FAECALIBACTERIUM_SP._4P15,0.00029099767201862383,2763046
DOREA_FORMICIGENERANS,0.00023599811201510388,39486
FAECALIBACTERIUM_SP._MARSEILLE-Q3530,0.0002239982080143359,2758403
KLEBSIELLA_PNEUMONIAE,0.0002239982080143359,573
FAECALIBACTERIUM_SP._MARSEILLE-Q4137,0.00021699826401388788,2817021
RUMINOCOCCUS_GNAVUS,0.0002149982800137599,33038
BACTEROIDES_OVATUS,0.0002149982800137599,28116
BLAUTIA_SP._MSJ-9,0.0001949984400124799,2841511
FAECALIBACTERIUM_SP._MARSEILLE-Q0746,0.00015799873601011192,2817019
BACTEROIDES_FAECIS,0.00015599875200998393,674529
BACTEROIDES_HEPARINOLYTICUS,0.00015499876000991993,28113
BACTEROIDES_SP._AM32-11AC,0.00013599891200870393,2292950
GOLOVINOMYCES_CICHORACEARUM,0.00013499892000863993,62708
BACTEROIDES_FAECALIS,0.00013099895200838394,2447885
