genus,SRR11487941,tax_id
BIFIDOBACTERIUM,0.1843992783925801,1678
PREVOTELLA,0.12213164157403208,838
BACTEROIDES,0.10832085433016232,816
ROSEBURIA,0.08592492714540473,841
COLLINSELLA,0.05396521620261344,102106
ALISTIPES,0.05187640712411275,239759
PARABACTEROIDES,0.05145491714149015,375288
AKKERMANSIA,0.05122915592229672,239934
ESCHERICHIA,0.04957115724372477,561
RUMINOCOCCUS,0.047446102097922375,1263
BLAUTIA,0.04551988252131787,572511
ANAEROBUTYRICUM,0.03613318669210105,2569097
FAECALIBACTERIUM,0.03384450644247956,216851
ANAEROSTIPES,0.03324903533680881,207244
LACTOBACILLUS,0.0300935562777153,1578
CLOSTRIDIUM,0.007713163121801285,1485
UNCLASSIFIED,0.007127012433436686,12908
