Species,RA
Escherichia coli,0.29331506444592886
Bifidobacterium longum,0.12770845882627363
Bacteroides thetaiotaomicron,0.11117871154029221
Parabacteroides distasonis,0.0933132128695027
Prevotella copri,0.07137283725307367
Shigella flexneri,0.05652420060703531
Shigella dysenteriae,0.04852901309567679
Bacteroides thetaiotaomicron CAG:40,0.03550921068705762
Clostridium butyricum,0.023278542100923394
Bifidobacterium breve,0.022562263785640583
Prevotella melaninogenica,0.012760581708960765
Alistipes finegoldii,0.009085806278011383
Roseburia hominis,0.007519211614858418
Anaerostipes hadrus,0.0058505789899610345
Collinsella aerofaciens,0.005481068737963495
Bifidobacterium reuteri,0.005096262854619653
Eubacterium hallii,0.004918954285986847
Bacteroides faecis CAG:32,0.003295604780206809
Bacteroides uniformis,0.002388332331402394
Bifidobacterium saguini,0.001729010117053844
Bifidobacterium callitrichos,0.0016416640117341643
Bifidobacterium scardovii,0.0016318023546819424
Collinsella sp. CAG:166,0.0016038274499827823
Bifidobacterium bifidum,0.0014703931923170043
Akkermansia muciniphila,0.0014080031170886618
Clostridium saccharobutylicum,0.0012802040920241533
Prevotella scopos,0.0012310970650702322
Bifidobacterium aesculapii,0.0011858139459528867
Clostridium beijerinckii,0.0011328830111623895
Bacteroides ovatus,0.0009803292143137324
Roseburia intestinalis,0.0009577882839086536
Obesumbacterium proteus,0.0009567819923727126
Ruminococcus gauvreauii,0.0009394737779545273
Bifidobacterium adolescentis,0.00093021589582387
Bacteroides vulgatus,0.0008955994669874992
Salmonella enterica,0.000860580521536752
Alistipes shahii,0.0008589704550792464
Faecalibacterium prausnitzii,0.0008058382619815611
Bacteroides fragilis,0.0008054357453671847
Bacteroides stercoris,0.0007969828964652803
Ruminococcus sp. Zagget7,0.0007770583240536482
Blautia obeum,0.0007613601760929684
Citrobacter freundii,0.0007092342745312241
Bacteroides plebeius,0.000672202746008595
Mediterranea massiliensis,0.0006691838714007719
Bacteroides oleiciplenus,0.000666366255100137
Clostridium saccharoperbutylacetonicum,0.0006333598927212719
Bifidobacterium stellenboschense,0.0005391710049571934
Prevotella sp. CAG:386,0.0005319257058984181
Cronobacter sakazakii,0.0005136111999442917
Citrobacter amalonaticus,0.0005120011334867861
Lamprocystis purpurea,0.0004977117936764237
Akkermansia sp. 54_46,0.0004963029855261064
Klebsiella oxytoca,0.0004914727861535895
Bifidobacterium biavatii,0.0004818123874085558
Akkermansia muciniphila CAG:154,0.00047215198866352206
Alistipes putredinis,0.00047034066389882825
Bifidobacterium angulatum,0.00046772430590538163
Akkermansia sp. UNK.MGS-1,0.0004564538407028423
Enterobacter cloacae,0.00045283119117345467
Prevotella sp. CAG:604,0.00044759847518656144
Scardovia inopinata,0.0004459884087290558
