Species,RA
Escherichia coli,0.29221690806498374
Bifidobacterium longum,0.12284632963800407
Bacteroides thetaiotaomicron,0.11305724296491086
Parabacteroides distasonis,0.09058842541122547
Prevotella copri,0.07435069606626099
Shigella flexneri,0.056427405726759375
Shigella dysenteriae,0.04861078404727348
Bacteroides thetaiotaomicron CAG:40,0.0358919495342779
Clostridium butyricum,0.026288010999138856
Bifidobacterium breve,0.021747452754818496
Prevotella melaninogenica,0.012868551735401922
Alistipes finegoldii,0.008581194911947693
Roseburia hominis,0.008106334226739712
Anaerostipes hadrus,0.006170812443856042
Eubacterium hallii,0.005586634421652956
Collinsella aerofaciens,0.005080015537752721
Bifidobacterium reuteri,0.004936563538217644
Bacteroides faecis CAG:32,0.0032281020738751873
Bacteroides uniformis,0.0024404123294401096
Bifidobacterium saguini,0.0017151587715496662
Bifidobacterium callitrichos,0.0015924468201401422
Bifidobacterium scardovii,0.001511647049317674
Collinsella sp. CAG:166,0.0014664942362110007
Bifidobacterium bifidum,0.0014163724532409133
Clostridium saccharobutylicum,0.0013277951643713628
Akkermansia muciniphila,0.0012765931705614028
Prevotella scopos,0.0012731364958738106
Clostridium beijerinckii,0.0012297120201109333
Bifidobacterium aesculapii,0.0011748373094454068
Obesumbacterium proteus,0.000993361888346815
Bifidobacterium adolescentis,0.0009683009968617715
Bacteroides ovatus,0.0009466967800643201
Roseburia intestinalis,0.000945400527056473
Ruminococcus gauvreauii,0.0009361107138335688
Bacteroides vulgatus,0.0009121300331883978
Faecalibacterium prausnitzii,0.0008875012260393032
Bacteroides stercoris,0.0008546628165071771
Alistipes shahii,0.0008404040334208592
Salmonella enterica,0.0008296019250221336
Blautia obeum,0.0008166393949436627
Bacteroides fragilis,0.0008159912684397391
Mediterranea massiliensis,0.0007872576600991288
Clostridium saccharoperbutylacetonicum,0.0007509625758794104
Ruminococcus sp. Zagget7,0.0007446973530081495
Citrobacter freundii,0.0007334631602734748
Bacteroides plebeius,0.0006755638592563051
Bacteroides oleiciplenus,0.0006669221725373245
Bifidobacterium stellenboschense,0.0005506914861670361
Prevotella sp. CAG:386,0.0005357845765767945
Cronobacter sakazakii,0.0005305995645454063
Klebsiella oxytoca,0.000520013498314655
Citrobacter amalonaticus,0.0005105076429237764
Lamprocystis purpurea,0.0005027301248766939
Bifidobacterium angulatum,0.00048436654059886024
Roseburia inulinivorans,0.00048393445626291123
Prevotella sp. CAG:604,0.00046902754667266976
Bifidobacterium biavatii,0.00045995377561774015
Kluyvera intermedia,0.0004543366792504028
Enterobacter cloacae,0.00044893562505104
Alistipes putredinis,0.00044699124553926935
Akkermansia sp. 54_46,0.00044418269735560067
Akkermansia muciniphila CAG:154,0.0004383495588202888
Akkermansia sp. UNK.MGS-1,0.00041307262516727066
Scardovia inopinata,0.0004078876131358823
Odoribacter splanchnicus,0.0004076715709679078
Akkermansia sp. Phil8,0.0003908202818658957
Bacteroides sp. 43_46,0.00038995611319399764
Kluyvera cryocrescens,0.00036208667352528536
Bifidobacterium gallinarum,0.0003398343302239104
Bacteroidales bacterium 55_9,0.00032600763147354155
Fusicatenibacter saccharivorans,0.0003085082158676059
Bacteroides coprocola,0.0003007306978205234
Bifidobacterium asteroides,0.0002985702761407783
Lelliottia amnigena,0.0002933852641093899
Enterobacter lignolyticus,0.0002836633665505368
Paraprevotella xylaniphila,0.00028258315571066424
Prevotella histicola,0.0002812869027028171
Kluyvera ascorbata,0.000279126481023072
Prevotella fusca,0.0002789104388550975
Eubacterium sp. CAG:146,0.00027264521598383657
Bacteroides sp. D2,0.0002596826859053658
Bifidobacterium dentium,0.0002588185172334677
Clostridium botulinum,0.00025665809555372254
Klebsiella pneumoniae,0.0002473682823308185
Lactobacillus gasseri,0.0002467201558268949
Trabulsiella odontotermitis,0.0002452078606510733
Parabacteroides johnsonii,0.00023591804742816922
Bacteroides faecichinchillae,0.00023570200526019472
Kosakonia sacchari,0.0002352699209242457
Dorea formicigenerans,0.00021604216797451394
Alistipes senegalensis,0.00020826464992743142
Ruminococcus faecis,0.00020826464992743142
Leclercia adecarboxylata,0.0002074004812555334
Prevotella sp. P4-76,0.0002048079752398392
Bacteroides pectinophilus,0.0002045919330718647
Pluralibacter gergoviae,0.00020199942705617053
Clostridium neonatale,0.000193789824673139
Pantoea sp. PSNIH2,0.00019249357166529192
Helicobacter mustelae,0.00018817272830580164
Bifidobacterium subtile,0.00018406792711428587
Raoultella ornithinolytica,0.0001829877162744133
Enterobacter aerogenes,0.00018212354760251524
Bacteroides salyersiae,0.00017737061990707594
Bacteroides coprophilus,0.00017650645123517788
Roseburia faecis,0.00017391394521948372
Yokenella regensburgei,0.00017024122836391698
Coprobacter secundus,0.0001596551621331658
Coprococcus comes,0.0001577107826213952
Prevotella intermedia,0.00015382202359785391
Gardnerella vaginalis,0.00015295785492595588
Bacteroides finegoldii CAG:203,0.00015144555975013426
Bacteroides cellulosilyticus,0.00015122951758215976
Bifidobacterium pseudolongum,0.00014842096939849108
Eubacterium rectale,0.00014820492723051655
Eubacterium ramulus,0.00014172366219128115
Acinetobacter venetianus,0.00013999532484748503
Tyzzerella nexilis,0.00013589052365596926
Fibrobacter sp. UWB12,0.00013589052365596926
Parabacteroides goldsteinii,0.00013113759596052995
Butyrivibrio crossotus,0.00012832904777686127
Blautia sp. KLE 1732,0.00012660071043306517
Prevotella stercorea,0.00012660071043306517
Corynebacterium sp. EPI-003-04-2554_SCH2473622,0.00012444028875332002
Eubacterium ventriosum,0.0001222798670735749
Clostridium glycyrrhizinilyticum,0.00012141569840167684
Bacteroides ovatus CAG:22,0.00012033548756180426
Bacteroides fluxus,0.00011795902371408461
Bacteroides finegoldii,0.00011731089721016107
Barnesiella viscericola,0.00011644672853826302
Bacteroides salanitronis,0.0001162306863702885
Clostridium sp. M62/1,0.00011515047553041593
Bacillus coahuilensis,0.00011385422252256885
Klebsiella sp. RIT-PI-d,0.00010629274664346086
Shimwellia blattae,0.00010391628279574121
Porphyromonas somerae,0.0001006756502761235
Prevotella sp. CAG:1092,0.00010024356594017447
Morganella morganii,0.00010002752377219995
Firmicutes bacterium CAG:270,9.93793972682764e-05
Oscillospiraceae bacterium Zagget12,9.592272258068419e-05
Prevotella pallens,9.527459607676065e-05
Bifidobacterium coryneforme,9.2898132229041e-05
Prevotella bryantii,9.095375271727037e-05
Emergencia timonensis,8.663290935778008e-05
Faecalitalea cylindroides,8.468852984600946e-05
Franconibacter pulveris,8.36083190061369e-05
Escherichia vulneris,8.339227683816238e-05
Prevotella multiformis,8.123185515841725e-05
Prevotella denticola,7.863934914272308e-05
Acinetobacter pittii,7.734309613487599e-05
Gallibacterium anatis,7.518267445513085e-05
Clostridium sp. L2-50,7.388642144728377e-05
Bacteroides caccae CAG:21,7.323829494336023e-05
Haemophilus sputorum,7.259016843943668e-05
Gilliamella apicola,7.259016843943668e-05
Prevotella nanceiensis,7.237412627146217e-05
Prevotella bivia,7.215808410348765e-05
Rappaport israeli,7.15099575995641e-05
Blautia hansenii,7.064578892766606e-05
Clostridium sp. KLE 1755,6.999766242374251e-05
Prevotella sp. S7 MS 2,6.999766242374251e-05
Ruminococcus gnavus,6.9781620255768e-05
Chryseobacterium gallinarum,6.783724074399738e-05
Bacteroides sp. CAG:530,6.567681906425224e-05
Eubacterium dolichum,6.459660822437966e-05
Clostridium innocuum,6.308431304855807e-05
Prevotella sp. S7-1-8,6.265222871260904e-05
Prevotella sp. HUN102,6.243618654463453e-05
Dorea longicatena,6.243618654463453e-05
Prevotellamassilia timonensis,6.178806004071098e-05
Angelakisella massiliensis,6.070784920083842e-05
Atlantibacter hermannii,6.0059722696914874e-05
Clostridium baratii,5.919555402501682e-05
Tannerella forsythia,5.8979511857042305e-05
Lachnospiraceae bacterium TF01-11,5.7899301017169736e-05
Clostridium bolteae,5.768325884919522e-05
Bacteroides pyogenes,5.703513234527168e-05
Ruminococcus lactaris,5.57388793374246e-05
Lactobacillus fermentum,5.57388793374246e-05
Coprococcus eutactus,5.5522837169450084e-05
Odoribacter sp. 43_10,5.5090752833501054e-05
Clostridium symbiosum,5.5090752833501054e-05
Cedecea neteri,5.4442626329577515e-05
Ruminococcaceae bacterium D16,5.4226584161603e-05
Prevotella sp. CAG:732,5.379449982565397e-05
Prevotella sp. CAG:520,5.314637332173043e-05
Prevotella salivae,5.2930331153755916e-05
Clostridiales bacterium VE202-08,5.2498246817806886e-05
Bifidobacterium actinocoloniiforme,5.2498246817806886e-05
Clostridium citroniae,5.2498246817806886e-05
Arthrospira platensis,5.228220464983237e-05
Lactonifactor longoviformis,5.163407814590883e-05
Bacteroidales bacterium H10,5.098595164198529e-05
Barnesiella intestinihominis,5.076990947401078e-05
Ruthenibacterium lactatiformans,5.0553867306036264e-05
Bifidobacterium choerinum,5.0553867306036264e-05
Prevotella multisaccharivorax,5.033782513806175e-05
Siccibacter turicensis,5.033782513806175e-05
Culturomica massiliensis,5.012178297008723e-05
Eubacterium contortum,4.990574080211272e-05
Anaerostipes caccae,4.96896986341382e-05
Ruminococcus torques,4.9473656466163695e-05
Methanosarcina mazei,4.9473656466163695e-05
Bacteroides dorei CAG:222,4.925761429818918e-05
Prevotella aurantiaca,4.9041572130214665e-05
Enterobacter sp. 638,4.882552996224015e-05
Parabacteroides merdae CAG:48,4.731323478641855e-05
Eubacterium sp. 3_1_31,4.688115045046953e-05
Eubacterium eligens,4.64490661145205e-05
Clostridia bacterium UC5.1-1E11,4.601698177857147e-05
Prevotella oulorum,4.580093961059695e-05
Clostridium lactatifermentans,4.472072877072438e-05
Rhodobacter capsulatus,4.3640517930851814e-05
Clostridium clostridioforme,4.2992391426928276e-05
Chlamydia psittaci,4.2560307090979245e-05
Bifidobacterium thermophilum,4.2128222755030215e-05
Crocosphaera watsonii,4.2128222755030215e-05
Subdoligranulum variabile,4.169613841908119e-05
Prevotella sp. CAG:487,4.169613841908119e-05
Microcystis aeruginosa,4.061592757920862e-05
Prevotella buccalis,3.931967457136154e-05
Clostridium sp. CAG:245_30_32,3.931967457136154e-05
Kingella kingae,3.845550589946348e-05
Frischella perrara,3.8023421563514455e-05
Haemophilus ducreyi,3.780737939553994e-05
Dorea sp. 5-2,3.737529505959091e-05
Xenorhabdus nematophila,3.7159252891616395e-05
Prevotella disiens,3.7159252891616395e-05
Desulfotalea psychrophila,3.7159252891616395e-05
Lactobacillus sakei,3.6943210723641886e-05
Bacteroides barnesiae,3.672716855566737e-05
Lachnospiraceae bacterium 10-1,3.6511126387692856e-05
Lachnospiraceae bacterium 28-4,3.629508421971834e-05
Campylobacter coli,3.56469577157948e-05
Tumebacillus flagellatus,3.521487337984577e-05
Clostridia bacterium UC5.1-1D1,3.521487337984577e-05
Prevotella corporis,3.435070470794772e-05
Bifidobacterium bombi,3.391862037199869e-05
Prevotella timonensis,3.3702578204024173e-05
Paraprevotella clara CAG:116,3.348653603604966e-05
Clostridium scindens,3.348653603604966e-05
Intestinimonas massiliensis,3.3054451700100635e-05
Prevotella enoeca,3.3054451700100635e-05
Bacteroides neonati,3.283840953212612e-05
Shewanella pealeana,3.283840953212612e-05
Hungatella hathewayi,3.240632519617709e-05
Capnocytophaga gingivalis,3.240632519617709e-05
Bifidobacterium animalis,3.197424086022806e-05
Erysipelotrichaceae bacterium 5_2_54FAA,3.175819869225355e-05
Oscillibacter sp. ER4,3.175819869225355e-05
Sanguibacteroides justesenii,3.089403002035549e-05
bacterium LF-3,3.0245903516431952e-05
Prevotella amnii,3.0029861348457437e-05
Prevotella oryzae,2.9813819180482922e-05
Clostridium saccharogumia,2.9813819180482922e-05
Blautia schinkii,2.8733608340610353e-05
Bacteroides reticulotermitis,2.8733608340610353e-05
Parabacteroides gordonii,2.8301524004661326e-05
Acetivibrio ethanolgignens,2.78694396687123e-05
Prevotella bergensis,2.78694396687123e-05
Alistipes timonensis,2.7653397500737784e-05
Prevotella dentalis,2.7221313164788758e-05
Prevotella albensis,2.7221313164788758e-05
Bifidobacterium minimum,2.7005270996814242e-05
Fournierella massiliensis,2.63571444928907e-05
Eubacterium sp. 14-2,2.6141102324916185e-05
Collinsella sp. MS5,2.6141102324916185e-05
Butyricicoccus pullicaecorum,2.6141102324916185e-05
Anaerotruncus colihominis,2.5925060156941674e-05
Senegalimassilia anaerobia,2.570901798896716e-05
Methyloglobulus morosus,2.5060891485043617e-05
Eubacterium plexicaudatum,2.462880714909459e-05
Dorea sp. 42_8,2.4412764981120075e-05
Magnetospirillum magneticum,2.3980680645171048e-05
Pseudoflavonifractor capillosus,2.3764638477196533e-05
Prevotella oris,2.3764638477196533e-05
Alistipes obesi,2.3332554141247506e-05
Pseudobutyrivibrio ruminis,2.2900469805298476e-05
Oceanospirillum linum,2.2684427637323964e-05
Alkaliphilus metalliredigens,2.2684427637323964e-05
Odoribacter splanchnicus CAG:14,2.246838546934945e-05
Rhodopseudomonas palustris,2.2252343301374937e-05
Lactobacillus hominis,2.1820258965425907e-05
Aliivibrio salmonicida,2.138817462947688e-05
Clostridium perfringens,2.138817462947688e-05
Clostridium cellulovorans,2.1172132461502365e-05
Prevotella ruminicola,2.1172132461502365e-05
Clostridium sp. ND2,2.0956090293527853e-05
Prevotella sp. 109,2.0956090293527853e-05
Clostridioides difficile,2.0740048125553338e-05
Buttiauxella ferragutiae,2.0740048125553338e-05
Porphyromonas gingivalis,2.0524005957578823e-05
Oscillibacter sp. KLE 1745,2.0091921621629796e-05
Prevotella sp. CAG:891,2.0091921621629796e-05
Coprococcus sp. 43_8,1.987587945365528e-05
Pectobacterium carotovorum,1.965983728568077e-05
Acholeplasma laidlawii,1.965983728568077e-05
Erysipelatoclostridium ramosum,1.965983728568077e-05
Prevotella maculosa,1.965983728568077e-05
Bittarella massiliensis,1.965983728568077e-05
Alloprevotella tannerae,1.9443795117706254e-05
Mangrovibacter sp. MFB070,1.922775294973174e-05
Clostridiales bacterium 1_7_47FAA,1.922775294973174e-05
Phascolarctobacterium succinatutens,1.9011710781757228e-05
Holdemania filiformis,1.8795668613782713e-05
Prevotella marshii,1.8795668613782713e-05
Lactobacillus jensenii,1.8795668613782713e-05
Clostridium colicanis,1.8579626445808197e-05
Bifidobacterium tsurumiense,1.7715457773910144e-05
Rhizobium etli,1.749941560593563e-05
Treponema endosymbiont of Eucomonympha sp.,1.749941560593563e-05
Bifidobacterium magnum,1.749941560593563e-05
Rikenella microfusus,1.663524693403757e-05
Enhygromyxa salina,1.663524693403757e-05
Bifidobacterium mongoliense,1.6203162598088545e-05
Gordonibacter pamelaeae,1.5771078262139518e-05
Alloscardovia criceti,1.5771078262139518e-05
Hespellia stercorisuis,1.5555036094165003e-05
Necropsobacter massiliensis,1.5122951758215976e-05
Clostridium aminophilum,1.5122951758215976e-05
Clostridium sp. HGF2,1.5122951758215976e-05
Candidatus Melainabacteria bacterium LEY3_CP_29_8,1.4906909590241461e-05
Enterobacteriaceae bacterium LSJC7,1.4906909590241461e-05
Bariatricus massiliensis,1.4906909590241461e-05
Holdemanella biformis,1.4690867422266948e-05
Roseburia sp. CAG:197_41_10,1.425878308631792e-05
Dickeya dadantii,1.3826698750368892e-05
Traorella massiliensis,1.3610656582394379e-05
Bacteroides sp. 41_26,1.3394614414419864e-05
Eubacterium sp. ER2,1.3394614414419864e-05
Clostridium phoceensis,1.317857224644535e-05
Collinsella intestinalis,1.317857224644535e-05
Lachnospiraceae bacterium M18-1,1.317857224644535e-05
Prevotella baroniae,1.317857224644535e-05
Stomatobaculum longum,1.2962530078470837e-05
Serratia rubidaea,1.2962530078470837e-05
Lachnospiraceae bacterium AC2012,1.2746487910496322e-05
Falsirhodobacter sp. alg1,1.2746487910496322e-05
Ruminococcus callidus,1.2530445742521808e-05
Lachnoanaerobaculum sp. OBRC5-5,1.2530445742521808e-05
Coprobacillus sp. D6,1.2314403574547295e-05
Paenibacillus larvae,1.2314403574547295e-05
Alloscardovia omnicolens,1.2314403574547295e-05
Collinsella stercoris,1.209836140657278e-05
Ruminococcus sp. AT10,1.209836140657278e-05
Treponema succinifaciens,1.209836140657278e-05
Yersinia pestis,1.209836140657278e-05
Prevotella micans,1.209836140657278e-05
Bifidobacterium gallicum,1.1666277070623753e-05
Butyricicoccus desmolans,1.1666277070623753e-05
Prevotella loescheii,1.1450234902649238e-05
Clostridium asparagiforme,1.1450234902649238e-05
Allobaculum stercoricanis,1.1450234902649238e-05
Bacteroides sp. CAG:770,1.0586066230751183e-05
Actinomyces coleocanis,1.0370024062776669e-05
Actinophytocola xinjiangensis,1.0370024062776669e-05
Actinopolyspora erythraea,1.0370024062776669e-05
Carboxydothermus ferrireducens,1.0370024062776669e-05
Pantoea dispersa,1.0153981894802156e-05
Lachnospiraceae bacterium A4,1.0153981894802156e-05
Riemerella columbina,9.93793972682764e-06
Mucilaginibacter sp. PAMC 26640,9.93793972682764e-06
Bifidobacterium cuniculi,9.93793972682764e-06
Rahnella aquatilis,9.721897558853127e-06
Porphyromonas macacae,9.721897558853127e-06
Pantoea ananatis,9.505855390878614e-06
Clostridiales bacterium 59_14,9.505855390878614e-06
Clostridium leptum,9.289813222904099e-06
Slackia piriformis,9.289813222904099e-06
Bacteroides vulgatus CAG:6,9.289813222904099e-06
Akkermansia sp. CAG:344,9.289813222904099e-06
Ruminococcus bicirculans,9.289813222904099e-06
Clostridium disporicum,9.073771054929585e-06
Prevotella sp. CAG:255,9.073771054929585e-06
Erwinia iniecta,8.857728886955072e-06
Coriobacteriaceae bacterium 68-1-3,8.857728886955072e-06
Mucilaginibacter sp. L294,8.857728886955072e-06
Bifidobacterium bohemicum,8.641686718980557e-06
Lachnospiraceae bacterium 3-1,8.641686718980557e-06
Clostridium sp. SY8519,8.641686718980557e-06
Alistipes sp. Zagget8,8.641686718980557e-06
Prevotella sp. 10(H),8.425644551006043e-06
Firmicutes bacterium CAG:65,8.425644551006043e-06
Lachnospiraceae bacterium A2,8.425644551006043e-06
Pantoea rwandensis,8.425644551006043e-06
Fibrobacter sp. UWCM,7.993560215057015e-06
Solobacterium moorei,7.993560215057015e-06
Veillonella sp. CAG:933,7.777518047082501e-06
Prevotella buccae,7.777518047082501e-06
Erwinia billingiae,7.777518047082501e-06
Plautia stali symbiont,7.561475879107988e-06
Nissabacter archeti,7.561475879107988e-06
Lactobacillus antri,7.561475879107988e-06
Lactobacillus ruminis,7.561475879107988e-06
Selenomonas bovis,7.561475879107988e-06
Streptobacillus hongkongensis,7.561475879107988e-06
Pantoea septica,7.345433711133474e-06
Serratia fonticola,7.345433711133474e-06
Candidatus Endobugula sertula,7.345433711133474e-06
Roseimaritima ulvae,7.12939154315896e-06
Tatumella morbirosei,7.12939154315896e-06
Lactobacillus salivarius,6.913349375184446e-06
Pantoea sp. IMH,6.913349375184446e-06
Anaerotruncus sp. G3(2012),6.913349375184446e-06
Lachnobacterium bovis,6.913349375184446e-06
Coprococcus sp. HPP0048,6.697307207209932e-06
Paludibacter propionicigenes,6.697307207209932e-06
Marvinbryantia formatexigens,6.697307207209932e-06
Lachnospiraceae bacterium AC2029,6.4812650392354184e-06
Erysipelotrichaceae bacterium 21_3,6.4812650392354184e-06
Prevotella nigrescens,6.4812650392354184e-06
Candidatus Endoriftia persephone,6.4812650392354184e-06
Serratia sp. ATCC 39006,6.4812650392354184e-06
Capnocytophaga granulosa,6.265222871260904e-06
Neglecta timonensis,6.265222871260904e-06
Tidjanibacter massiliensis,6.265222871260904e-06
Clostridium sp. CL-6,6.04918070328639e-06
Bacillus sp. FJAT-25496,6.04918070328639e-06
Bifidobacterium crudilactis,6.04918070328639e-06
Yersinia enterocolitica,6.04918070328639e-06
Petrimonas mucosa,5.8331385353118765e-06
Christensenellaceae bacterium Phil1,5.8331385353118765e-06
Providencia stuartii,5.8331385353118765e-06
Lactobacillus vaginalis,5.8331385353118765e-06
Bifidobacterium psychraerophilum,5.8331385353118765e-06
Clostridium saccharolyticum,5.617096367337362e-06
Clostridium sartagoforme,5.617096367337362e-06
bacteria symbiont BFo2 of Frankliniella occidentalis,5.617096367337362e-06
Veillonella seminalis,5.401054199362849e-06
Edwardsiella ictaluri,5.401054199362849e-06
Pantoea agglomerans,5.401054199362849e-06
Coriobacterium glomerans,5.1850120313883346e-06
Sodalis praecaptivus,5.1850120313883346e-06
Parascardovia denticolens,5.1850120313883346e-06
Streptobacillus notomytis,4.96896986341382e-06
Clostridium sp. CAG:352,4.96896986341382e-06
Libanicoccus massiliensis,4.96896986341382e-06
Asaccharospora irregularis,4.96896986341382e-06
Hathewaya proteolytica,4.96896986341382e-06
Prevotella sp. AGR2160,4.752927695439307e-06
Ruminococcus sp. CAG:108-related_41_35,4.752927695439307e-06
Lachnospiraceae bacterium AC2031,4.752927695439307e-06
Sellimonas intestinalis,4.536885527464793e-06
Lysobacter sp. A03,4.536885527464793e-06
Bacteroides fragilis CAG:47,4.536885527464793e-06
Johnsonella ignava,4.536885527464793e-06
Clostridium algidicarnis,4.536885527464793e-06
Lachnospiraceae bacterium oral taxon 500,4.536885527464793e-06
Clostridium sp. KNHs209,4.536885527464793e-06
Macellibacteroides sp. HH-ZS,4.536885527464793e-06
Sharpea azabuensis,4.536885527464793e-06
Intestinimonas butyriciproducens,4.536885527464793e-06
Clostridium sp. KNHs205,4.536885527464793e-06
Candidatus Magnetomorum sp. HK-1,4.536885527464793e-06
Moellerella wisconsensis,4.320843359490278e-06
Clostridium sp. Ade.TY,4.320843359490278e-06
Prevotella stercorea CAG:629,4.320843359490278e-06
Clostridium sp. LF2,4.104801191515765e-06
Lactobacillus gastricus,4.104801191515765e-06
Massilioclostridium coli,4.104801191515765e-06
Acetitomaculum ruminis,4.104801191515765e-06
Lactobacillus paracasei,4.104801191515765e-06
Alistipes sp. CAG:435,4.104801191515765e-06
Megasphaera genomosp. type_1,4.104801191515765e-06
Clostridium methylpentosum,4.104801191515765e-06
Hafnia sp. HMSC23F03,4.104801191515765e-06
Prevotella oralis,3.888759023541251e-06
Lachnospiraceae bacterium 2_1_46FAA,3.888759023541251e-06
Brenneria goodwinii,3.888759023541251e-06
Alloprevotella rava,3.888759023541251e-06
Chania multitudinisentens,3.888759023541251e-06
Butyricimonas virosa,3.888759023541251e-06
