Species,RA
Escherichia coli,0.2942851926801948
Bifidobacterium longum,0.12196606823484271
Bacteroides thetaiotaomicron,0.11371674433284444
Parabacteroides distasonis,0.09083616459041148
Prevotella copri,0.07247109178223765
Shigella flexneri,0.05693514874156038
Shigella dysenteriae,0.0490099496252839
Bacteroides thetaiotaomicron CAG:40,0.03636946976588753
Clostridium butyricum,0.024445313418611416
Bifidobacterium breve,0.021722162399668295
Prevotella melaninogenica,0.012809504359826474
Alistipes finegoldii,0.008481780938058903
Roseburia hominis,0.008013385812153054
Anaerostipes hadrus,0.00592978173019203
Eubacterium hallii,0.00525232998533316
Collinsella aerofaciens,0.005130299710995179
Bifidobacterium reuteri,0.004941936022872844
Bacteroides faecis CAG:32,0.003332142039371492
Bacteroides uniformis,0.00233714083260618
Bifidobacterium saguini,0.001785780591500659
Bifidobacterium callitrichos,0.001610374159132119
Bifidobacterium scardovii,0.001550229285409279
Collinsella sp. CAG:166,0.0015111641262709715
Clostridium saccharobutylicum,0.0014579813601173347
Bifidobacterium bifidum,0.0014208501197482501
Akkermansia muciniphila,0.0014063457289790766
Prevotella scopos,0.0012529859705796805
Bifidobacterium aesculapii,0.001207345487626014
Clostridium beijerinckii,0.0011649926665800272
Bacteroides ovatus,0.0010448963110112693
Obesumbacterium proteus,0.000952068210088558
Roseburia intestinalis,0.0009191915910117645
Bifidobacterium adolescentis,0.0009182246316271529
Bacteroides fragilis,0.0008971449170426204
Ruminococcus gauvreauii,0.0008963713495349312
Bacteroides vulgatus,0.0008731643243042534
Salmonella enterica,0.0008716171892888748
Faecalibacterium prausnitzii,0.000870456838027341
Alistipes shahii,0.0008555656635043227
Bacteroides stercoris,0.0008344859489197903
Blautia obeum,0.0007946472222737934
Ruminococcus sp. Zagget7,0.0007579027656585535
Citrobacter freundii,0.0007379834023355551
Clostridium saccharoperbutylacetonicum,0.0007290873759971285
Bacteroides oleiciplenus,0.0007122622827048871
Mediterranea massiliensis,0.0006911825681203547
Bacteroides plebeius,0.0006693292860281331
Klebsiella oxytoca,0.000574760658213121
Cronobacter sakazakii,0.0005554214705208895
Citrobacter amalonaticus,0.0005295069590132991
Prevotella sp. CAG:386,0.0005281532158748429
Bifidobacterium stellenboschense,0.000520804324551795
Akkermansia sp. 54_46,0.0005045594068903205
Alistipes putredinis,0.0005039792312595536
Lamprocystis purpurea,0.0004979840830749618
Akkermansia muciniphila CAG:154,0.00048618717858270056
Bifidobacterium biavatii,0.0004743902740904393
Roseburia inulinivorans,0.00047226296344429384
Kluyvera intermedia,0.00047090922030583763
Akkermansia sp. UNK.MGS-1,0.0004691686934135368
Prevotella sp. CAG:604,0.00046607442338277976
Bifidobacterium angulatum,0.0004552444782751301
Odoribacter splanchnicus,0.0004389995606136556
Akkermansia sp. Phil8,0.0004374524255982771
Enterobacter cloacae,0.00042991014239830683
Scardovia inopinata,0.0004041890227676389
Bifidobacterium gallinarum,0.0003985806583368917
Bacteroides sp. 43_46,0.000388911064490776
Kluyvera cryocrescens,0.0003686049174139329
Bacteroidales bacterium 55_9,0.0003525533916293807
Bifidobacterium asteroides,0.00032992654202946984
Lelliottia amnigena,0.000320837123814121
Bacteroides coprocola,0.00031542215126029616
Fusicatenibacter saccharivorans,0.0003088468274449375
Kluyvera ascorbata,0.00029492261230653076
Bacteroides sp. D2,0.00029356886916807455
Enterobacter lignolyticus,0.00028815389661424973
Prevotella fusca,0.00028331909969119185
Prevotella histicola,0.0002713288033220083
Paraprevotella xylaniphila,0.00027055523581431904
Eubacterium sp. CAG:146,0.00026320634449127105
Trabulsiella odontotermitis,0.00026146581759897025
Bacteroides faecichinchillae,0.00024908873747594203
Lactobacillus gasseri,0.00024908873747594203
Pantoea sp. PSNIH2,0.00024870195372209743
Kosakonia sacchari,0.00024522089993749577
Bifidobacterium dentium,0.00023787200861444775
Leclercia adecarboxylata,0.00023651826547599155
Klebsiella pneumoniae,0.00023284381981446758
Clostridium botulinum,0.00022240065846066255
Dorea formicigenerans,0.0002204667396914394
Parabacteroides johnsonii,0.00021853282092221623
Pluralibacter gergoviae,0.00020712270018379965
Prevotella sp. P4-76,0.00020499538953765417
Ruminococcus faecis,0.00020248129513766408
Bacteroides coprophilus,0.0001939720525530822
Bacteroides salyersiae,0.00019319848504539293
Alistipes senegalensis,0.00018933064750694664
Bifidobacterium subtile,0.0001877835124915681
Raoultella ornithinolytica,0.00018681655310695653
Enterobacter aerogenes,0.00018449585058388877
Helicobacter mustelae,0.00018449585058388877
Bacteroides pectinophilus,0.00018198175618389865
Clostridium neonatale,0.00018024122929159782
Yokenella regensburgei,0.00017637339175315153
Bacteroides finegoldii CAG:203,0.00016786414916856963
Roseburia faecis,0.00016554344664550187
Gardnerella vaginalis,0.00015626063655323072
Coprobacter secundus,0.00015568046092246377
Bacteroides cellulosilyticus,0.00015393993403016294
Coprococcus comes,0.00015258619089170673
Eubacterium rectale,0.00014504390769173644
Fibrobacter sp. UWB12,0.00014388355643020256
Eubacterium ramulus,0.00013962893513791162
Tyzzerella nexilis,0.00013769501636868846
Parabacteroides goldsteinii,0.00013460074633793142
Prevotella stercorea,0.00013150647630717438
Prevotella intermedia,0.00013150647630717438
Bacteroides ovatus CAG:22,0.00012937916566102892
Blautia sp. KLE 1732,0.000128218814399495
Eubacterium ventriosum,0.0001268650712610388
Bifidobacterium pseudolongum,0.0001253179362456603
Prevotella bryantii,0.00012377080123028176
Clostridium glycyrrhizinilyticum,0.0001231906255995148
Acinetobacter venetianus,0.00012241705809182556
Klebsiella sp. RIT-PI-d,0.00011874261243030156
Bacteroides finegoldii,0.00011758226116876767
Butyrivibrio crossotus,0.00011700208553800073
Clostridium sp. M62/1,0.00011178050486109822
Bacteroides fluxus,0.00011042676172264201
Firmicutes bacterium CAG:270,0.00011003997796879738
Shimwellia blattae,0.00010810605919957422
Bacteroides salanitronis,0.00010481839729189487
Porphyromonas somerae,0.00010462500541497256
Bifidobacterium coryneforme,0.00010346465415343866
Franconibacter pulveris,0.00010056377599960394
Corynebacterium sp. EPI-003-04-2554_SCH2473622,9.921003286114773e-05
Prevotella pallens,9.263470904578901e-05
Oscillospiraceae bacterium Zagget12,9.24413171688667e-05
Bacillus coahuilensis,9.224792529194438e-05
Escherichia vulneris,9.166774966117743e-05
Morganella morganii,9.166774966117743e-05
Emergencia timonensis,9.050739839964354e-05
Barnesiella viscericola,8.818669587657576e-05
Prevotella sp. CAG:1092,8.547920959966335e-05
Prevotella multiformis,8.412546646120714e-05
Clostridium sp. KLE 1755,8.141798018429473e-05
Rappaport israeli,8.083780455352778e-05
Faecalitalea cylindroides,7.871049390738232e-05
Prevotella denticola,7.368230510740212e-05
Prevotella bivia,7.329552135355749e-05
Clostridium sp. L2-50,7.329552135355749e-05
Eubacterium dolichum,7.290873759971285e-05
Acinetobacter pittii,7.290873759971285e-05
Prevotella nanceiensis,7.116821070741202e-05
Prevotella sp. S7 MS 2,7.116821070741202e-05
Bacteroides caccae CAG:21,7.058803507664508e-05
Blautia hansenii,7.058803507664508e-05
Chryseobacterium gallinarum,6.981446756895581e-05
Coprococcus eutactus,6.981446756895581e-05
Prevotella multisaccharivorax,6.96210756920335e-05
Atlantibacter hermannii,6.904090006126654e-05
Bacteroides sp. CAG:530,6.749376504588802e-05
Gallibacterium anatis,6.691358941512108e-05
Dorea longicatena,6.652680566127644e-05
Ruminococcus gnavus,6.555984627666488e-05
Clostridium baratii,6.381931938436403e-05
Prevotella sp. S7-1-8,6.362592750744172e-05
Lactonifactor longoviformis,6.227218436898551e-05
Clostridium innocuum,6.188540061514088e-05
Ruminococcaceae bacterium D16,6.149861686129626e-05
Prevotella salivae,6.149861686129626e-05
Angelakisella massiliensis,6.111183310745161e-05
Gilliamella apicola,6.091844123052931e-05
Clostridium clostridioforme,5.9758089968995415e-05
Clostridiales bacterium VE202-08,5.95646980920731e-05
Clostridium bolteae,5.8984522461306155e-05
Prevotellamassilia timonensis,5.859773870746152e-05
Lachnospiraceae bacterium TF01-11,5.859773870746152e-05
Eubacterium contortum,5.743738744592763e-05
Siccibacter turicensis,5.743738744592763e-05
Bifidobacterium actinocoloniiforme,5.7243995569005315e-05
Clostridium citroniae,5.666381993823837e-05
Barnesiella intestinihominis,5.627703618439374e-05
Lactobacillus fermentum,5.608364430747142e-05
Haemophilus sputorum,5.589025243054911e-05
Clostridium symbiosum,5.5696860553626795e-05
Prevotella aurantiaca,5.4729901169015215e-05
Prevotella sp. CAG:732,5.3182766153636695e-05
Bacteroides dorei CAG:222,5.260259052286975e-05
Odoribacter sp. 43_10,5.2409198645947435e-05
Tannerella forsythia,5.221580676902512e-05
Eubacterium eligens,5.221580676902512e-05
Methanosarcina mazei,5.20224148921028e-05
Chlamydia psittaci,5.20224148921028e-05
Ruthenibacterium lactatiformans,5.182902301518049e-05
Subdoligranulum variabile,5.1635631138258175e-05
Culturomica massiliensis,5.1635631138258175e-05
Enterobacter sp. 638,5.105545550749123e-05
Clostridium lactatifermentans,5.105545550749123e-05
Bacteroides pyogenes,5.047527987672428e-05
Bacteroidales bacterium H10,5.047527987672428e-05
Ruminococcus lactaris,5.047527987672428e-05
Microcystis aeruginosa,5.0088496122879655e-05
Arthrospira platensis,5.0088496122879655e-05
Prevotella oulorum,4.873475298442344e-05
Prevotella sp. HUN102,4.796118547673418e-05
Prevotella buccalis,4.776779359981187e-05
Cedecea neteri,4.718761796904492e-05
Eubacterium sp. 3_1_31,4.699422609212261e-05
Intestinimonas massiliensis,4.622065858443335e-05
Bifidobacterium choerinum,4.5833874830588715e-05
Prevotella sp. CAG:520,4.5060307322899455e-05
Clostridia bacterium UC5.1-1E11,4.486691544597714e-05
Hungatella hathewayi,4.448013169213251e-05
Prevotella timonensis,4.448013169213251e-05
Prevotella sp. CAG:487,4.409334793828788e-05
Rhodobacter capsulatus,4.389995606136556e-05
Ruminococcus torques,4.3513172307520935e-05
Bifidobacterium thermophilum,4.2546212922909354e-05
Tumebacillus flagellatus,4.1772645415220094e-05
Desulfotalea psychrophila,4.0999077907530834e-05
Prevotella oryzae,4.0225510399841574e-05
