Species,RA
Escherichia coli,0.299488575854167
Bifidobacterium longum,0.12936527802280118
Bacteroides thetaiotaomicron,0.10822167193300224
Parabacteroides distasonis,0.08966557460631794
Prevotella copri,0.0697620589232291
Shigella flexneri,0.05785752353225334
Shigella dysenteriae,0.04989973796093521
Bacteroides thetaiotaomicron CAG:40,0.03480196515443864
Bifidobacterium breve,0.02299977001153637
Clostridium butyricum,0.02152581181771244
Prevotella melaninogenica,0.012084277379018217
Alistipes finegoldii,0.008911544959050046
Roseburia hominis,0.0077305680530321995
Collinsella aerofaciens,0.005707039032459778
Anaerostipes hadrus,0.005546324202452656
Bifidobacterium reuteri,0.005103342406639924
Eubacterium hallii,0.004731851000726911
Bacteroides faecis CAG:32,0.0030953306799992243
Bacteroides uniformis,0.0023155866599301905
Bifidobacterium saguini,0.001824390415115322
Collinsella sp. CAG:166,0.0016708800430050717
Bifidobacterium callitrichos,0.00165868788348729
Bifidobacterium scardovii,0.0016355966722793704
Bifidobacterium bifidum,0.0014730345453756156
Akkermansia muciniphila,0.0013828864568198969
Clostridium saccharobutylicum,0.0013756819989230258
Bifidobacterium aesculapii,0.0012452628380206952
Prevotella scopos,0.0012109031157433107
Clostridium beijerinckii,0.0012003735234324994
Obesumbacterium proteus,0.0010136118071828444
Bifidobacterium adolescentis,0.0009611485753184509
Roseburia intestinalis,0.0009177370982475618
Bacteroides ovatus,0.0009133035856956413
Bacteroides vulgatus,0.000901850344936513
Ruminococcus gauvreauii,0.000896677913625939
Salmonella enterica,0.000873956161797346
Alistipes shahii,0.0008580694084862972
Faecalibacterium prausnitzii,0.0008488329240031293
Bacteroides fragilis,0.0008359018457266943
Bacteroides stercoris,0.0007919361795868151
Ruminococcus sp. Zagget7,0.0007773425341034098
Clostridium saccharoperbutylacetonicum,0.0007718006434135091
Citrobacter freundii,0.0007695838871375488
Blautia obeum,0.0006968003894101858
Mediterranea massiliensis,0.0006674283687537119
Bacteroides oleiciplenus,0.0006637337749604448
Bacteroides plebeius,0.0006593002624085242
Klebsiella oxytoca,0.0005615782565766079
Bifidobacterium stellenboschense,0.0005455067735758957
Citrobacter amalonaticus,0.0005281421827475401
Cronobacter sakazakii,0.0005262948858509065
Prevotella sp. CAG:386,0.0005172431310574019
Lamprocystis purpurea,0.0005052357012292838
Bifidobacterium biavatii,0.0004939671901598189
Bifidobacterium angulatum,0.0004911962448148685
Akkermansia sp. 54_46,0.0004886100291595815
Akkermansia muciniphila CAG:154,0.0004649646288826717
Kluyvera intermedia,0.0004636715210550282
Akkermansia sp. UNK.MGS-1,0.0004601616569514244
Alistipes putredinis,0.00045868381943411755
Roseburia inulinivorans,0.00044593747084734585
Prevotella sp. CAG:604,0.0004457527411576825
Scardovia inopinata,0.0004387330129504749
Enterobacter cloacae,0.0004335605816399009
Odoribacter splanchnicus,0.0004195211252254857
Akkermansia sp. Phil8,0.0004076984250870308
Bifidobacterium gallinarum,0.0003982772109141995
Bacteroides sp. 43_46,0.0003713066762233493
Kluyvera cryocrescens,0.00036539532615412185
Bacteroidales bacterium 55_9,0.0003598534354642211
Bifidobacterium asteroides,0.0003395331696012517
Lelliottia amnigena,0.00031219317553107475
Bacteroides coprocola,0.0003120084458414114
Fusicatenibacter saccharivorans,0.0003011093941512733
Kluyvera ascorbata,0.0002817127767366207
Prevotella histicola,0.0002748777782190765
Prevotella fusca,0.00027339994070176964
Enterobacter lignolyticus,0.00027136791411547267
Bifidobacterium dentium,0.0002682275093911956
Bacteroides sp. D2,0.00026176197025297806
Eubacterium sp. CAG:146,0.0002615772405633147
Trabulsiella odontotermitis,0.0002589910249080277
Paraprevotella xylaniphila,0.0002580673764597109
Parabacteroides johnsonii,0.00024790724352822624
Klebsiella pneumoniae,0.0002475377841488995
Clostridium botulinum,0.000246244676321256
Kosakonia sacchari,0.00023793184028640492
Leclercia adecarboxylata,0.00022463130263064316
Pantoea sp. PSNIH2,0.00022186035728569278
Lactobacillus gasseri,0.00022186035728569278
Bacteroides faecichinchillae,0.0002213061682167027
Enterobacter aerogenes,0.00022019779007872254
Pluralibacter gergoviae,0.00021668792597511876
Dorea formicigenerans,0.00021410171031983175
Bifidobacterium subtile,0.0002028331992503669
Alistipes senegalensis,0.0002002469835950799
Helicobacter mustelae,0.0001954440116638326
Prevotella sp. P4-76,0.00019008685066359524
Bacteroides pectinophilus,0.0001867617162496548
Yokenella regensburgei,0.00018380604121504107
Bacteroides coprophilus,0.00017900306928379377
Ruminococcus faecis,0.00017752523176648688
Clostridium neonatale,0.00017604739424918002
Raoultella ornithinolytica,0.00017105969262826937
Bacteroides salyersiae,0.00016902766604197242
Prevotella intermedia,0.00015535766900688395
Bacteroides cellulosilyticus,0.00015461875024823051
Coprococcus comes,0.00015369510179991374
Coprobacter secundus,0.00015073942676530001
Eubacterium rectale,0.0001498157783169832
Bacteroides finegoldii CAG:203,0.0001494463189376565
Roseburia faecis,0.00014889212986866644
Gardnerella vaginalis,0.00014390442824775576
Acinetobacter venetianus,0.0001354068625232413
Eubacterium ramulus,0.00013466794376458787
Bifidobacterium pseudolongum,0.00013300537655761764
Clostridium glycyrrhizinilyticum,0.00012949551245401385
Corynebacterium sp. EPI-003-04-2554_SCH2473622,0.0001270940264883902
Fibrobacter sp. UWB12,0.00012690929679872685
Tyzzerella nexilis,0.00012598564835041004
Blautia sp. KLE 1732,0.00012173686548815283
Bacteroides ovatus CAG:22,0.00011711862324656888
Butyrivibrio crossotus,0.00011564078572926202
Prevotella stercorea,0.0001152713263499353
Clostridium sp. M62/1,0.0001126851106946483
Klebsiella sp. RIT-PI-d,0.00011194619193599486
Bifidobacterium coryneforme,0.0001108378137980147
Bacteroides fluxus,0.00011028362472902463
Eubacterium ventriosum,0.00010880578721171777
Parabacteroides goldsteinii,0.0001082515981427277
Shimwellia blattae,0.00010714322000474755
Bacteroides finegoldii,0.00010307916683215368
Barnesiella viscericola,9.975403241821324e-05
Bacillus coahuilensis,9.864565428023309e-05
Prevotella sp. CAG:1092,9.735254645258958e-05
Oscillospiraceae bacterium Zagget12,9.605943862494608e-05
Bacteroides salanitronis,9.605943862494608e-05
Firmicutes bacterium CAG:270,9.532051986629265e-05
Prevotella pallens,9.033281824538199e-05
Morganella morganii,8.959389948672856e-05
Clostridium sp. KLE 1755,8.756187290043162e-05
Franconibacter pulveris,8.71924135211049e-05
Prevotella multiformis,8.682295414177819e-05
Prevotella bryantii,8.663822445211483e-05
Emergencia timonensis,8.442146817615454e-05
Porphyromonas somerae,8.349781972783775e-05
Rappaport israeli,8.312836034851103e-05
Escherichia vulneris,8.201998221053089e-05
Faecalitalea cylindroides,8.183525252086753e-05
Clostridium sp. L2-50,8.072687438288738e-05
Acinetobacter pittii,7.592390245164008e-05
Prevotella nanceiensis,6.982782269274927e-05
Prevotellamassilia timonensis,6.853471486510577e-05
Eubacterium dolichum,6.834998517544241e-05
Prevotella bivia,6.724160703746226e-05
Blautia hansenii,6.687214765813553e-05
Gallibacterium anatis,6.668741796847218e-05
Bacteroides caccae CAG:21,6.668741796847218e-05
Atlantibacter hermannii,6.48401210718386e-05
Prevotella sp. S7 MS 2,6.48401210718386e-05
Prevotella denticola,6.465539138217524e-05
Bacteroides sp. CAG:530,6.280809448554166e-05
Lactonifactor longoviformis,6.26233647958783e-05
Chryseobacterium gallinarum,6.0776067899244735e-05
Siccibacter turicensis,6.040660851991802e-05
Clostridium baratii,6.00371491405913e-05
Haemophilus sputorum,6.00371491405913e-05
Gilliamella apicola,5.9852419450927946e-05
Prevotella sp. S7-1-8,5.948296007160123e-05
Dorea longicatena,5.929823038193787e-05
Odoribacter sp. 43_10,5.9113500692274514e-05
Ruthenibacterium lactatiformans,5.782039286463101e-05
Clostridium citroniae,5.708147410597758e-05
Ruminococcus gnavus,5.6527285036987505e-05
Clostridium innocuum,5.560363658867071e-05
Angelakisella massiliensis,5.560363658867071e-05
Tannerella forsythia,5.412579907136385e-05
Ruminococcaceae bacterium D16,5.412579907136385e-05
Enterobacter sp. 638,5.394106938170049e-05
Clostridium symbiosum,5.375633969203713e-05
Ruminococcus lactaris,5.283269124372034e-05
Coprococcus eutactus,5.227850217473027e-05
Clostridiales bacterium VE202-08,5.209377248506691e-05
Culturomica massiliensis,5.209377248506691e-05
Bifidobacterium choerinum,5.1909042795403554e-05
Bifidobacterium actinocoloniiforme,5.1724313105740196e-05
Bacteroides pyogenes,5.135485372641348e-05
Prevotella sp. CAG:732,5.135485372641348e-05
Barnesiella intestinihominis,4.987701620910662e-05
Arthrospira platensis,4.913809745045319e-05
Ruminococcus torques,4.913809745045319e-05
Prevotella salivae,4.913809745045319e-05
Prevotella sp. CAG:520,4.876863807112647e-05
Eubacterium contortum,4.858390838146311e-05
