species,SRR17380242,tax_id
AKKERMANSIA_MUCINIPHILA,0.04999869999999999,239935
ANAEROSTIPES_CACCAE,0.0646024,105841
BACILLUS_INTESTINALIS,0.0059653,1963032
BACILLUS_MURIMARTINI,0.0364858,171685
BACTEROIDES_UNIFORMIS,0.0597631,820
BIFIDOBACTERIUM_LONGUM,0.1069757,216816
BLAUTIA_COCCOIDES,0.0006099,1532
BLAUTIA_PRODUCTA,0.0575496,33035
CLOSTRIDIUM_CLOSTRIDIIFORME,0.0647925,1531
COLLINSELLA_AEROFACIENS,0.0465773,74426
COLLINSELLA_MASSILIENSIS,0.0,1232426
COLLINSELLA_STERCORIS,3.1e-05,147206
CUTIBACTERIUM_ACNES,0.0592427,1747
ESCHERICHIA_COLI,0.071751,562
FLAVONIFRACTOR_PLAUTII,0.0393124,292800
LACTOBACILLUS_DELBRUECKII,0.0444174,1584
MEGAMONAS_FUNIFORMIS,0.006747100000000001,437897
MEGAMONAS_FUNIFORMIS_CAG-377,0.0003682,1263086
MEGAMONAS_HYPERMEGALE,0.005944700000000001,158847
MEGASPHAERA_SP._DISK-18,0.010930200000000001,1776081
MEGASPHAERA_SP._MJR8396C,0.0,1603888
PARABACTEROIDES_DISTASONIS,0.0631853,823
PSEUDOMONAS_PUTIDA_GROUP,0.007078299999999999,136845
RUMINOCOCCUS_GNAVUS,0.0736621,33038
STAPHYLOCOCCUS_EPIDERMIDIS,0.049913400000000004,1282
STREPTOCOCCUS_MUTANS,0.0740961,1309
