species,SRR17380244,tax_id
AKKERMANSIA_MUCINIPHILA,0.053305,239935
ANAEROSTIPES_CACCAE,0.0527086,105841
BACILLUS_SUBTILIS,0.0501555,1423
BACTEROIDES_UNIFORMIS,0.05305,820
BIFIDOBACTERIUM_LONGUM,0.0989462,216816
BLAUTIA_PRODUCTA,0.0469466,33035
COLLINSELLA_AEROFACIENS,0.0312085,74426
CUTIBACTERIUM_ACNES,0.05221460000000001,1747
ENTEROCLOSTER_CLOSTRIDIOFORMIS,0.0557024,1531
ESCHERICHIA_COLI,0.061814600000000004,562
FLAVONIFRACTOR_PLAUTII,0.0362537,292800
LACTOBACILLUS_DELBRUECKII,0.036316299999999996,1584
MEGAMONAS_FUNIFORMIS,0.0309676,437897
MEGASPHAERA_MASSILIENSIS,0.058448099999999996,1232428
PARABACTEROIDES_DISTASONIS,0.0563561,823
PSEUDOMONAS_PUTIDA,0.0431756,303
RUMINOCOCCUS_GNAVUS,0.0639375,33038
STAPHYLOCOCCUS_EPIDERMIDIS,0.0483336,1282
STREPTOCOCCUS_MUTANS,0.0701596,1309
