Genus,RA,TAX_ID
Bifidobacterium,0.40566548766713717,1678
Parabacteroides,0.12187489663646238,375288
Bacteroides,0.10739180108219251,816
Prevotella,0.08732910787710137,838
Escherichia,0.058661688226832064,561
Clostridium,0.02858608440754596,1485
unclassified,0.027901783898766904,12908
Roseburia,0.011912901884212233,841
Alistipes,0.01079318670938755,239759
Collinsella,0.009010860423843373,102106
Anaerostipes,0.007930186165525894,207244
Anaerobutyricum,0.007635752586867395,2569097
Akkermansia,0.0014087264039682923,239934
Citrobacter,0.001312208582603259,544
Faecalibacterium,0.0010340420524894277,216851
Enterobacter,0.000923426122385682,547
Lactobacillus,0.0007309327146071047,1578
Shigella,0.0006870116835364997,620
Klebsiella,0.0006582732311075853,570
Salmonella,0.0005953739767348672,590
Staphylococcus,0.00036221294759461865,1279
Blautia,0.0003491993087588838,572511
Phocaeicola,0.0002863000543861656,909656
Kosakonia,0.00018869776311815462,1330547
Leclercia,0.00017188847962199718,83654
Butyricimonas,0.00014423449709606071,574697
Cronobacter,0.00012850968350288118,413496
Leptolyngbya,0.00011441157476416847,47251
Raoultella,0.00011170040000672371,160674
Cedecea,8.13352427233425e-05,158483
Pluralibacter,8.025077282036461e-05,1330546
Coprococcus,7.753959806291986e-05,33042
Limosilactobacillus,6.940607379058561e-05,2742598
Eubacterium,6.235701942122926e-05,1730
Olsenella,6.181478446974031e-05,133925
Kluyvera,5.8561374760806606e-05,579
Paraprevotella,5.639243495485081e-05,577309
Lelliottia,5.2596790294428155e-05,1330545
Buttiauxella,4.934338058549445e-05,82976
Mediterraneibacter,4.7716675731027606e-05,2316020
Pseudomonas,4.7716675731027606e-05,286
Yokenella,4.392103107060495e-05,158876
Jejubacter,3.9583151458693356e-05,2815296
Gordonibacter,3.741421165273756e-05,644652
Lachnoclostridium,3.57875067982707e-05,1506553
Faecalicatena,3.524527184678175e-05,2005359
Scandinavium,3.524527184678175e-05,2726810
Atlantibacter,3.4160801943803855e-05,1903434
Phytobacter,3.199186213784806e-05,447792
Eggerthella,3.0907392234870154e-05,84111
Chryseobacterium,2.9822922331892255e-05,59732
Xanthomonas,2.8738452428914352e-05,338
Butyrivibrio,2.8196217477425404e-05,830
Pseudescherichia,2.7653982525936452e-05,2055880
Shimwellia,2.7111747574447504e-05,1335483
Burkholderia,2.4942807768491702e-05,32008
Parolsenella,2.331610291402485e-05,2082587
Enterocloster,2.06049281565801e-05,2719313
Berryella,2.0062693205091153e-05,2815775
Lacrimispora,2.0062693205091153e-05,2719231
Sodaliphilus,1.789375339913535e-05,2815786
