genus,SRR540371,tax_id
ACIDAMINOCOCCUS,0.0,904
AGATHOBACULUM,0.0,2048137
AKKERMANSIA,0.0203354,239934
ALISTIPES,0.39308970000000004,239759
ANAEROTIGNUM,0.0,2039240
BACTEROIDES,0.2424018,816
BARNESIELLA,0.0,397864
BIFIDOBACTERIUM,0.001845,1678
BLAUTIA,0.0,572511
BUTYRICIMONAS,0.0227161,574697
CLOSTRIDIUM,0.0,1485
COLLINSELLA,0.0030106,102106
COPROBACTER,0.0,1348911
COPROCOCCUS,0.0,33042
DIALISTER,0.0030767,39948
DOREA,0.0,189330
ESCHERICHIA,0.0,561
EUBACTERIUM,2.41e-05,1730
FAECALIBACTERIUM,0.014723900000000002,216851
FLAVONIFRACTOR,0.0033815,946234
FUSICATENIBACTER,0.0009482000000000001,1407607
GEMMIGER,0.0,204475
GORDONIBACTER,0.0,644652
HAEMOPHILUS,0.0,724
HOLDEMANELLA,0.0,1573535
INTESTINIMONAS,0.0,1392389
LACHNOSPIRA,0.0,28050
LAWSONIBACTER,8.42e-05,2172004
MONOGLOBUS,0.0,2039302
ODORIBACTER,0.012466999999999999,283168
OLSENELLA,0.0001493,133925
OSCILLIBACTER,0.0054007000000000005,459786
PARABACTEROIDES,0.1018325,375288
PARAPREVOTELLA,0.0,577309
PARASUTTERELLA,0.0,577310
PHASCOLARCTOBACTERIUM,0.0104324,33024
PREVOTELLA,0.1375732,838
ROSEBURIA,0.000104,841
RUMINOCOCCUS,0.0038255,1263
RUTHENIBACTERIUM,0.0090648,1905344
STREPTOCOCCUS,0.001198,1301
SUTTERELLA,0.0,40544
TURICIBACTER,0.0,191303
UNCLASSIFIED,0.0016893,12908
UNCLASSIFIED,0.0016893,12908
UNCLASSIFIED,0.0016893,12908
UNCLASSIFIED,0.0016893,12908
UNCLASSIFIED,0.0005129,12908
UNCLASSIFIED,0.0005129,12908
UNCLASSIFIED,0.0005129,12908
UNCLASSIFIED,0.0005129,12908
UNCLASSIFIED,0.0049556,12908
UNCLASSIFIED,0.0049556,12908
UNCLASSIFIED,0.0049556,12908
UNCLASSIFIED,0.0049556,12908
UNCLASSIFIED,0.005157500000000001,12908
UNCLASSIFIED,0.005157500000000001,12908
UNCLASSIFIED,0.005157500000000001,12908
UNCLASSIFIED,0.005157500000000001,12908
VEILLONELLA,0.0,29465
