Species,RA
Escherichia coli,0.10442090939178829
Bacteroides thetaiotaomicron,0.07485880796472981
Bifidobacterium longum,0.05844050591832233
Akkermansia muciniphila,0.05212096647969897
Prevotella melaninogenica,0.052056200688989626
Alistipes finegoldii,0.043632121255488335
Parabacteroides distasonis,0.0395570994884373
Roseburia hominis,0.037264529778596754
Prevotella copri,0.03475798921719225
Ruminococcus gauvreauii,0.03333732025969689
Bacteroides uniformis,0.03212435449660006
Roseburia intestinalis,0.029856681313833257
Faecalibacterium prausnitzii,0.029053898891895625
Collinsella aerofaciens,0.027362153761995817
Eubacterium hallii,0.02460508101556242
Bacteroides thetaiotaomicron CAG:40,0.023578752154724776
Anaerostipes hadrus,0.023502669760800086
Blautia obeum,0.02266837495144742
Shigella flexneri,0.02018307478377018
Akkermansia sp. 54_46,0.018298599196033688
Akkermansia muciniphila CAG:154,0.017763410914741932
Shigella dysenteriae,0.01733303178938304
Akkermansia sp. UNK.MGS-1,0.017306394246430004
Akkermansia sp. Phil8,0.01578457226634827
Bifidobacterium breve,0.01067347194953561
Clostridium butyricum,0.009720613958803734
Lactobacillus gasseri,0.008411892322346305
Collinsella sp. CAG:166,0.007945300066698318
Prevotella scopos,0.004626749699195982
Roseburia inulinivorans,0.004175826586461547
Alistipes shahii,0.002800772245003415
Bifidobacterium reuteri,0.0024168782436213964
Fusicatenibacter saccharivorans,0.0023980752721251344
Bacteroides faecis CAG:32,0.0022081304396953014
Lactobacillus fermentum,0.001981101969036729
Clostridium sp. M62/1,0.0017189049776166294
Roseburia faecis,0.0016485679360935747
Dorea formicigenerans,0.0015660437834155354
Coprococcus comes,0.0014927470148976987
Bacteroides pectinophilus,0.0014568820877844581
Bacteroides stercoris,0.001419450246379862
Bacteroides vulgatus,0.0013830630145028363
Tyzzerella nexilis,0.001362170823951434
Eubacterium ventriosum,0.0012697228807614785
Ruminococcus faecis,0.0012667631537666966
Blautia sp. KLE 1732,0.001232465140944811
Eubacterium sp. CAG:146,0.0012113988488054804
Blautia hansenii,0.0011553381374925507
Alistipes senegalensis,0.001115120670681101
Eubacterium rectale,0.0011046745754054
Eubacterium ramulus,0.0010388641751684824
Butyrivibrio crossotus,0.0010108338195120175
Bacteroidales bacterium 55_9,0.0010017805369397432
Bacteroides fragilis,0.0009890711210209734
Prevotella histicola,0.0009676566257057861
Prevotella fusca,0.0009653933050627175
Alistipes putredinis,0.0008886145047863138
Emergencia timonensis,0.0008880922000225288
Bifidobacterium saguini,0.0008283753553631036
Bacteroides ovatus,0.0008261120347200351
Ruminococcaceae bacterium D16,0.0008236746124890382
Bifidobacterium callitrichos,0.0008146213299167638
Bacteroides sp. 43_46,0.0008064385552841312
Clostridium sp. L2-50,0.0007961665615963583
Lactonifactor longoviformis,0.0007897248028430093
Bifidobacterium scardovii,0.0007515965550867
Angelakisella massiliensis,0.0007401058502834286
Bifidobacterium bifidum,0.0007155575263855309
Bacteroides plebeius,0.0007028481104667611
Blautia schinkii,0.0007023258057029761
Coprococcus eutactus,0.0006631529484190967
Ruthenibacterium lactatiformans,0.000645568688038333
Clostridium bolteae,0.0006386046245211988
Faecalitalea cylindroides,0.0006175383323818682
Bifidobacterium aesculapii,0.0006157973165025846
Dorea longicatena,0.000606569932342382
Lactobacillus hominis,0.0005929900084839704
Bacteroides oleiciplenus,0.0005912489926046869
Clostridia bacterium UC5.1-1E11,0.000587418757670263
Clostridioides difficile,0.0005801064909772722
Clostridium citroniae,0.000574535240163565
Subdoligranulum variabile,0.0005527725416725208
Intestinimonas massiliensis,0.0005379739066986108
Clostridium glycyrrhizinilyticum,0.0005348400781159004
Clostridium saccharobutylicum,0.0005066356208715073
Odoribacter splanchnicus,0.0005061133161077222
Clostridium lactatifermentans,0.000504024097052582
Mediterranea massiliensis,0.0004974082367113046
Lactobacillus jensenii,0.0004961895255958061
Pseudoflavonifractor capillosus,0.00048643983667181833
Fournierella massiliensis,0.00048452471920460647
Ruminococcus gnavus,0.0004598022937187803
Prevotella intermedia,0.0004591058873670669
Lachnospiraceae bacterium M18-1,0.00045823537942742517
Bacteroides coprocola,0.0004469187762120822
Clostridium clostridioforme,0.0004462223698603688
Clostridium innocuum,0.0004399547126949481
Bifidobacterium adolescentis,0.0004338611571174557
Clostridium beijerinckii,0.00043229424282610054
Clostridiales bacterium VE202-08,0.0004208035380228292
Ruminococcus lactaris,0.00041470998244533687
Firmicutes bacterium CAG:270,0.00040809412210405946
Lachnospiraceae bacterium TF01-11,0.000406875410988561
Anaerotruncus colihominis,0.0003901616585474391
