Species,RA,TAX_ID
Bacteroides,0.14357857993127646,816
Akkermansia,0.12331349837434405,239934
Escherichia,0.10542829558646097,561
Prevotella,0.09937623734190228,838
Bifidobacterium,0.07802867382252848,1678
Roseburia,0.0738082242621462,841
Alistipes,0.04946450531101499,239759
Parabacteroides,0.04038659367176827,375288
Shigella,0.03786718719522246,620
Ruminococcus,0.036852008900251046,1263
Collinsella,0.03588287123420165,102106
Eubacterium,0.029707979403320477,1730
Faecalibacterium,0.029416095874162176,216851
Blautia,0.026988243472686486,572511
Anaerostipes,0.02420911161619126,207244
Clostridium,0.01489748228050833,1485
Lactobacillus,0.01388757581327608,1578
Lachnoclostridium,0.0037231404769879446,1506553
Dorea,0.0027780774909473933,189330
Fusicatenibacter,0.0024368145086322663,1407607
Coprococcus,0.002404129176649458,33042
Tyzzerella,0.0018992638068289851,1506577
Butyrivibrio,0.0011736845823289038,830
Odoribacter,0.0009122019264664379,283168
Emergencia,0.0009002524502576694,1926556
Lactonifactor,0.0008046566405875206,420345
Angelakisella,0.0007501810872828402,1935176
Ruthenibacterium,0.0006696978504649576,1905344
Oscillibacter,0.0006600328329431595,459786
Erysipelatoclostridium,0.0006484348119170018,1505663
Faecalitalea,0.0006269960457777404,1573534
Intestinimonas,0.0006115320177428634,1392389
Clostridioides,0.00058710588255141,1870884
Subdoligranulum,0.0005635583853164836,292632
Anaerotruncus,0.0005264798635510399,244127
Paraprevotella,0.0005264798635510399,577309
Butyricicoccus,0.0005226138565423207,580596
Mediterranea,0.0005022294559508918,1926659
Pseudoflavonifractor,0.0004974848109856455,1017280
Fournierella,0.0004932673487943154,1940255
Citrobacter,0.00043211414702002906,544
Kluyvera,0.00038818224919367393,579
Acetivibrio,0.00037869295926318123,35829
Klebsiella,0.0003597143794021958,570
Coprobacter,0.000356024099984782,1348911
Hungatella,0.0003407357995412104,1649459
Obesumbacterium,0.0003373969753064074,82982
Salmonella,0.0003119164745671214,590
Ruminiclostridium,0.0002946951706191902,1508657
Culturomica,0.00028362433236694875,1926651
Barnesiella,0.0002723777665234018,397864
Enterobacter,0.0002551564625754706,547
Lachnoanaerobaculum,0.00022106530986221903,1164882
Scardovia,0.00020999447160997752,196081
Pseudobutyrivibrio,0.0002098187440186721,46205
Traorella,0.00020946728883606126,1929045
Cronobacter,0.00020929156124475584,413496
Bariatricus,0.00020911583365345042,1924081
Coprobacillus,0.0002070071025577854,100883
Porphyromonas,0.00020138381963601191,836
Massilioclostridium,0.00019927508854034688,1935927
Holdemania,0.00019382753320987885,61170
Holdemanella,0.00019365180561857343,1573535
Lamprocystis,0.00017238876707061755,53452
Senegalimassilia,0.00016641402896623323,1473205
Bittarella,0.00015850628735748933,1929297
Sellimonas,0.00015376164239224295,1769710
Phascolarctobacterium,0.00013882479713128222,33024
Stomatobaculum,0.0001386490695399768,1213720
Hespellia,0.00013566170048778464,241189
Marvinbryantia,0.0001275782312877353,248744
Treponema,0.000124942317418154,157
Gordonibacter,0.00011844039653985344,644652
Lelliottia,0.00011738603099202091,1330545
Alloprevotella,0.00011721030340071549,1283313
Merdibacter,0.00011264138602677456,1935200
Veillonella,0.00010490937200933605,29465
Fibrobacter,0.00010438218923541979,832
Pantoea,9.383853375709456e-05,53335
Pediococcus,9.313562339187288e-05,1253
Leclercia,8.698515769618316e-05,83654
Acinetobacter,8.505215419182353e-05,469
Prevotellamassilia,8.224051273093681e-05,1926672
Trabulsiella,8.118614718310428e-05,158851
Kosakonia,8.030750922657718e-05,1330547
Gardnerella,7.556286426133083e-05,2701
Allobaculum,7.538713667002541e-05,174708
Robinsoniella,7.503568148741457e-05,588605
Megasphaera,6.607357433083811e-05,906
Raoultella,6.519493637431102e-05,160674
Pluralibacter,6.50192087830056e-05,1330546
Helicobacter,6.484348119170018e-05,209
Corynebacterium,6.396484323517308e-05,1716
Yokenella,6.185611213950803e-05,158876
Solobacterium,6.132892936559176e-05,123375
Slackia,6.062601900037008e-05,84108
Neglecta,5.640855680903999e-05,1924105
Selenomonas,5.289400498293158e-05,970
