Species,RA
Bacteroides,0.14297752981537962
Akkermansia,0.12185875050293778
Escherichia,0.10598338539315144
Prevotella,0.10018270846194718
Bifidobacterium,0.0783717178511427
Roseburia,0.07403608712878586
Alistipes,0.04886117228267713
Parabacteroides,0.039996222207889134
Shigella,0.038086786327463935
Ruminococcus,0.03707073685374416
Collinsella,0.03550913427133147
Eubacterium,0.030603187473701346
Faecalibacterium,0.02956602229204483
Blautia,0.027163630611787327
Anaerostipes,0.023981493425720313
Clostridium,0.015114431780138642
Lactobacillus,0.013861886377527359
Lachnoclostridium,0.0037749126961457305
Dorea,0.0026861100105348185
Fusicatenibacter,0.0024526854573431985
Coprococcus,0.0023517139812093235
Tyzzerella,0.0018741150598764692
Butyrivibrio,0.0011500382386274636
Emergencia,0.0009448319496785805
Odoribacter,0.0009060558314674726
Lactonifactor,0.0008275437901390411
Angelakisella,0.0006989299327061584
Ruthenibacterium,0.0006808856004693062
Faecalitalea,0.0006543949850577572
Oscillibacter,0.0006542030240765141
Erysipelatoclostridium,0.0006342390820272308
Intestinimonas,0.0006206098523589701
Clostridioides,0.0006031414030658473
Subdoligranulum,0.0005666688166296566
Pseudoflavonifractor,0.0005326917229496263
Anaerotruncus,0.0005165670005252052
Paraprevotella,0.0005163750395439621
Butyricicoccus,0.00049833070730711
Fournierella,0.0004946834486634909
Mediterranea,0.0004543716426024381
Citrobacter,0.00045226007180876386
Kluyvera,0.000406573358272904
Hungatella,0.0003745158744053049
Klebsiella,0.0003677972400617961
Acetivibrio,0.0003566635031496958
Obesumbacterium,0.0003459136882000817
Ruminiclostridium,0.0003088652188201617
Salmonella,0.00030598580410151513
Coprobacter,0.00030483403821405646
Culturomica,0.00028045499359618164
Enterobacter,0.00026029909056565526
Barnesiella,0.00025972320762192595
Lachnoanaerobaculum,0.0002259380749231388
Scardovia,0.00021019727446120392
Coprobacillus,0.00020501432796764
Porphyromonas,0.00020251883521147957
Holdemanella,0.00020155903030526402
Traorella,0.0002011751083427778
Holdemania,0.00019695196675542943
Massilioclostridium,0.00018927352750570508
Cronobacter,0.00018869764456197575
Bariatricus,0.00018831372259948953
Pseudobutyrivibrio,0.00018351469806841182
Lamprocystis,0.0001829388151246825
Bittarella,0.00016028741933799568
Senegalimassilia,0.00015587231676940418
Sellimonas,0.0001522250581257851
Marvinbryantia,0.0001362922966826071
Phascolarctobacterium,0.00013302896000147427
Stomatobaculum,0.0001314932721515294
Hespellia,0.00012842189645163965
Fibrobacter,0.00011843992542699801
Alloprevotella,0.00011268109598970475
Treponema,0.00011056952519603055
Merdibacter,0.00010999364225230123
Lelliottia,0.00010864991538359947
Gordonibacter,0.00010864991538359947
Pantoea,0.00010653834458992527
