species,SRR11487940,tax_id
AKKERMANSIA_MUCINIPHILA,0.0714085,239935
ALISTIPES_FINEGOLDII,0.051432700000000005,214856
ANAEROBUTYRICUM_HALLII,0.0382736,39488
ANAEROSTIPES_HADRUS,0.0457061,649756
BACTEROIDES_THETAIOTAOMICRON,0.043680500000000004,818
BACTEROIDES_UNIFORMIS,0.036509,820
BIFIDOBACTERIUM_LONGUM,0.2112938,216816
BLAUTIA_WEXLERAE,0.0354381,418240
CLOSTRIDIUM_BUTYRICUM,0.009335900000000001,1492
COLLINSELLA_AEROFACIENS,0.0424242,74426
ESCHERICHIA_COLI,0.040719000000000005,562
FAECALIBACTERIUM_PRAUSNITZII,0.041575,853
LACTOBACILLUS_GASSERI,0.0379269,1596
PARABACTEROIDES_DISTASONIS,0.0401132,823
PREVOTELLA_COPRI,0.042606200000000004,165179
PREVOTELLA_MELANINOGENICA,0.0863477,28132
ROSEBURIA_HOMINIS,0.048740399999999996,301301
ROSEBURIA_INTESTINALIS,0.0339015,166486
RUMINOCOCCUS_GAUVREAUII,0.0425676,438033
