species,SRR11487938,tax_id
AKKERMANSIA_MUCINIPHILA,0.0735638,239935
ALISTIPES_FINEGOLDII,0.0495371,214856
ANAEROBUTYRICUM_HALLII,0.035307200000000004,39488
ANAEROSTIPES_HADRUS,0.043059700000000006,649756
BACTEROIDES_THETAIOTAOMICRON,0.0423423,818
BACTEROIDES_UNIFORMIS,0.037932,820
BIFIDOBACTERIUM_LONGUM,0.2165059,216816
BLAUTIA_WEXLERAE,0.0361025,418240
CLOSTRIDIUM_BUTYRICUM,0.0085014,1492
COLLINSELLA_AEROFACIENS,0.0419837,74426
ESCHERICHIA_COLI,0.04200040000000001,562
FAECALIBACTERIUM_PRAUSNITZII,0.041455700000000005,853
LACTOBACILLUS_GASSERI,0.0376776,1596
PARABACTEROIDES_DISTASONIS,0.0413782,823
PREVOTELLA_COPRI,0.041384699999999996,165179
PREVOTELLA_MELANINOGENICA,0.0881289,28132
ROSEBURIA_HOMINIS,0.0475381,301301
ROSEBURIA_INTESTINALIS,0.0326165,166486
RUMINOCOCCUS_GAUVREAUII,0.042984400000000006,438033
