genus,SRR17380245,tax_id
AKKERMANSIA,0.0487066,239934
ANAEROSTIPES,0.0655954,207244
BACILLUS,0.044707,1386
BACTEROIDES,0.0586315,816
BIFIDOBACTERIUM,0.1056762,1678
BLAUTIA,0.13207000000000002,572511
COLLINSELLA,0.0509364,102106
CUTIBACTERIUM,0.0578546,1912216
ENORMA,0.0,1472762
ESCHERICHIA,0.07300469999999999,561
FLAVONIFRACTOR,0.0384323,946234
LACHNOCLOSTRIDIUM,0.062466799999999996,1506553
LACTOBACILLUS,0.041488300000000006,1578
MEGAMONAS,0.0093378,158846
MEGASPHAERA,0.0093074,906
PARABACTEROIDES,0.06299260000000001,375288
PSEUDOMONAS,0.0077066999999999995,286
STAPHYLOCOCCUS,0.0528854,1279
STREPTOCOCCUS,0.0782002,1301
