Species,RA,TAX_ID
Blautia sp. NBRC 113351,0.07733905611593409,2877527
Pseudomonas putida,0.07516437145032509,303
Bifidobacterium longum,0.06772277646335172,216816
Parabacteroides distasonis,0.06174529184861494,823
Ruminococcus gnavus,0.05745422779770727,33038
Enterocloster clostridioformis,0.05620543780275699,1531
Anaerostipes caccae,0.04510782896708616,105841
Bacteroides uniformis,0.04471537646628403,820
Megasphaera massiliensis,0.04321648750579217,1232428
Akkermansia muciniphila,0.041732771556843046,239935
Flavonifractor plautii,0.03978738689713278,292800
Cutibacterium acnes,0.036268782568698796,1747
Collinsella aerofaciens,0.03274046069354642,74426
Streptococcus mutans,0.03099897403164647,1309
Staphylococcus epidermidis,0.025136736111324214,1282
Megamonas funiformis,0.020604608708490305,437897
Lactobacillus delbrueckii,0.019535678569468015,1584
Escherichia coli,0.005394261328357949,562
unclassified,0.005111941023697516,12908
Lachnoclostridium sp. YL32,0.003280268708919924,1834196
Bacillus subtilis,0.00304159212285434,1423
Enterocloster bolteae,0.0012233879868618768,208479
Clostridioides difficile,0.0004088188952751924,1496
Bacillus vallismortis,0.0003863151028747231,72361
Faecalibacterium prausnitzii,0.000386144619598962,853
Clostridium hylemonae,0.00030328974757905225,89153
Ruminococcus sp. FMBCY1,0.00026169182829333625,2831966
Bacillus tequilensis,0.00018054178903103785,227866
Bacillus cabrialesii,0.0001566741304244795,2487276
Bacillus rugosus,0.00011865635992974724,2715209
Escherichia albertii,0.00011609911079333028,208962
Shigella flexneri,0.00011320089510539105,623
Wansuia hejianensis,0.00010263093200820093,2763667
Clostridium innocuum,9.973271632026169e-05,1522
Escherichia marmotae,8.080907271077614e-05,1499973
Escherichia fergusonii,7.688795736827013e-05,564
Staphylococcus aureus,7.467167478337542e-05,1280
Bacillus halotolerans,7.364877512880864e-05,260554
Roseburia hominis,6.972765978630262e-05,301301
Escherichia sp. E4742,6.495412806499095e-05,2044467
Longicatena caecimuris,6.427219496194643e-05,1796635
Bacillus inaquosorum,6.222639565281285e-05,483913
Bacillus velezensis,5.983962979215702e-05,492670
Roseburia intestinalis,5.37022318647563e-05,166486
Bacillus sp. MBGLi79,5.0122083073772544e-05,2070759
Salmonella enterica,4.944014997072802e-05,28901
Ruthenibacterium lactatiformans,4.756483393735558e-05,1550024
Bacillus mojavensis,4.756483393735558e-05,72360
Anaerotruncus colihominis,4.739435066159445e-05,169435
Shigella dysenteriae,4.4837101525177484e-05,622
Faecalibacterium sp. I3389,4.381420187061069e-05,2929493
Staphylococcus haemolyticus,4.262081894028278e-05,1283
Blautia producta,3.989308652810468e-05,33035
Blautia pseudococcoides,3.8699703597776765e-05,1796616
Dorea longicatena,3.852922032201563e-05,88431
Blautia sp. SC05B48,3.6312937737120926e-05,2479767
Bacillus spizizenii,3.580148790983753e-05,96241
Shigella boydii,3.4608104979509614e-05,621
Bacillus sp. JS,3.443762170374848e-05,1127744
Enterococcus faecium,3.409665515222622e-05,1352
Megasphaera stantonii,3.1709889291570387e-05,2144175
Dysosmobacter welbionis,3.119843946428699e-05,2093857
Shigella sonnei,3.102795618852586e-05,624
Cutibacterium avidum,2.8641190327870027e-05,33010
Novisyntrophococcus fermenticellae,2.8300223776347763e-05,2068655
Bacteroides fragilis,2.812974050058663e-05,817
Bacillus atrophaeus,2.761829067330324e-05,1452
Citrobacter freundii,2.7447807397542108e-05,546
Phocaeicola dorei,2.727732412178098e-05,357276
Eubacterium sp. NSJ-61,2.625442446721419e-05,2764325
Bacteroides humanifaecis,2.608394119145306e-05,2792859
Bacillus sp. MD-5,2.5572491364169667e-05,2009331
Blautia argi,2.5231524812647404e-05,1912897
Bacteroides xylanisolvens,2.5061041536886272e-05,371601
Bifidobacterium breve,2.3867658606558356e-05,1685
Klebsiella pneumoniae,2.335620877927496e-05,573
Clostridium scindens,2.2503792400469308e-05,29347
Dehalobacter restrictus,2.1139926194380257e-05,55583
Homo sapiens,2.0798959642857996e-05,9606
Cutibacterium modestum,2.0457993091335733e-05,2559073
Streptococcus troglodytae,1.8923643609485553e-05,1111760
Christensenella sp. Marseille-P3954,1.875316033372442e-05,2086585
Coprococcus sp. ART55/1,1.841219378220216e-05,751585
Qiania dongpingensis,1.824171050644103e-05,2763669
Bacillus sp. WR11,1.7730260679157637e-05,2448811
Streptococcus oralis,1.687784430035198e-05,1303
Bacillus intestinalis,1.687784430035198e-05,1963032
Bacteroides cellulosilyticus,1.687784430035198e-05,246787
Coprococcus eutactus,1.6025427921546325e-05,33043
Clostridium sp. M62/1,1.5854944645785193e-05,411486
Massilistercora timonensis,1.568446137002406e-05,2086584
Bacillus amyloliquefaciens,1.517301154274067e-05,1390
Bacillus sp. LJBS06,1.5002528266979537e-05,2809036
Bacteroides sp. HF-162,1.3979628612412752e-05,2785531
Citrobacter farmeri,1.380914533665162e-05,67824
Faecalicatena sp. Marseille-Q4148,1.380914533665162e-05,2823316
Eubacterium maltosivorans,1.3297695509368226e-05,2041044
Bacteroides helcogenes,1.2786245682084834e-05,290053
Bacteroides stercoris,1.2445279130562572e-05,46506
Lacrimispora saccharolytica,1.227479585480144e-05,84030
Faecalibacterium sp. IP118,1.227479585480144e-05,2929488
Enterobacter cloacae,1.1933829303279178e-05,550
Parabacteroides goldsteinii,1.1933829303279178e-05,328812
Blautia obeum,1.1933829303279178e-05,40520
Blautia liquoris,1.1933829303279178e-05,2779518
Faecalibacterium sp. IP329,1.1251896200234654e-05,2929489
Bacteroides eggerthii,1.1251896200234654e-05,28111
Bacteroides ovatus,1.1251896200234654e-05,28116
Bacteroides thetaiotaomicron,1.1081412924473522e-05,818
Faecalibacterium sp. I3333,1.1081412924473522e-05,2929492
Caproicibacter fermentans,1.0399479821428998e-05,2576756
Leclercia adecarboxylata,1.0228996545667866e-05,83655
Lelliottia amnigena,1.0058513269906736e-05,61646
Anaerobutyricum hallii,1.0058513269906736e-05,39488
Campylobacter jejuni,1.0058513269906736e-05,197
Enterobacter hormaechei,9.717546718384472e-06,158836
Bacteroides sp. A1C1,9.20609689110108e-06,2528203
Bacillus sp. NSP9.1,9.20609689110108e-06,1071078
Clostridium botulinum,9.035613615339949e-06,1491
Amedibacterium intestinale,9.035613615339949e-06,2583452
Bacillus sp. LJBS17,9.035613615339949e-06,2859227
Lactobacillus iners,9.035613615339949e-06,147802
Bacillus paralicheniformis,8.694647063817687e-06,1648923
Lachnoclostridium phocaeense,8.524163788056555e-06,1871021
Blautia hansenii,8.524163788056555e-06,1322
Bacillus glycinifermentans,8.524163788056555e-06,1664069
Citrobacter amalonaticus,8.183197236534293e-06,35703
Monoglobus pectinilyticus,8.012713960773163e-06,1981510
Bacteroides heparinolyticus,7.84223068501203e-06,28113
Staphylococcus capitis,7.6717474092509e-06,29388
Klebsiella variicola,7.6717474092509e-06,244366
Coprococcus catus,7.6717474092509e-06,116085
Staphylococcus lugdunensis,7.501264133489769e-06,28035
Staphylococcus simulans,7.330780857728638e-06,1286
Emergencia timonensis,7.330780857728638e-06,1776384
Bacillus siamensis,7.330780857728638e-06,659243
Bacillus sp. DM2,7.160297581967507e-06,2267265
Bacteroides sp. CACC 737,7.160297581967507e-06,2755405
Bacillus sp. PAMC26543,7.160297581967507e-06,2762329
Eubacterium limosum,7.160297581967507e-06,1736
Sellimonas intestinalis,7.160297581967507e-06,1653434
Ruminococcus torques,6.989814306206376e-06,33039
Citrobacter sp. RHB25-C09,6.819331030445245e-06,2742624
Bacteroides zhangwenhongii,6.819331030445245e-06,2650157
Filifactor alocis,6.648847754684113e-06,143361
Enterococcus faecalis,6.648847754684113e-06,1351
Bacillus pumilus,6.648847754684113e-06,1408
Phocaeicola vulgatus,6.478364478922982e-06,821
Blautia massiliensis,6.307881203161851e-06,1737424
Bacteroides zoogleoformans,6.307881203161851e-06,28119
Faecalibacterium duncaniae,6.307881203161851e-06,411483
Bacteroides intestinalis,6.13739792740072e-06,329854
Yokenella regensburgei,6.13739792740072e-06,158877
Enterobacter lignolyticus,5.966914651639589e-06,1334193
Citrobacter sp. R56,5.966914651639589e-06,1573676
Oscillibacter sp. NSJ-62,5.796431375878458e-06,2763056
Butyrivibrio fibrisolvens,5.796431375878458e-06,831
Staphylococcus hominis,5.796431375878458e-06,1290
Simiaoa sunii,5.796431375878458e-06,2763672
Enterobacter roggenkampii,5.625948100117327e-06,1812935
Megamonas hypermegale,5.455464824356195e-06,158847
Parabacteroides sp. CT06,5.455464824356195e-06,2025876
Bacillus sp. FJAT-14266,5.455464824356195e-06,1837130
Pseudocitrobacter sp. G163CM,5.455464824356195e-06,2891570
Citrobacter rodentium,5.284981548595064e-06,67825
Bacillus pseudomycoides,5.284981548595064e-06,64104
Klebsiella quasipneumoniae,5.284981548595064e-06,1463165
Kluyvera ascorbata,5.284981548595064e-06,51288
Citrobacter werkmanii,5.114498272833933e-06,67827
Faecalitalea cylindroides,5.114498272833933e-06,39483
Klebsiella huaxiensis,5.114498272833933e-06,2153354
Streptococcus intermedius,4.944014997072802e-06,1338
Enterococcus sp. FDAARGOS_375,4.944014997072802e-06,2060307
Klebsiella oxytoca,4.773531721311671e-06,571
Streptococcus lutetiensis,4.773531721311671e-06,150055
Cedecea neteri,4.773531721311671e-06,158822
Leclercia pneumoniae,4.773531721311671e-06,2815358
Bacillus licheniformis,4.773531721311671e-06,1402
Treponema succinifaciens,4.773531721311671e-06,167
Olivibacter sp. SDN3,4.60304844555054e-06,2764720
Dysosmobacter sp. Marseille-Q4140,4.60304844555054e-06,2830675
Klebsiella aerogenes,4.60304844555054e-06,548
Faecalibacterium sp. I4179,4.60304844555054e-06,2929494
Streptococcus suis,4.432565169789409e-06,1307
Staphylococcus equorum,4.432565169789409e-06,246432
Jejubacter calystegiae,4.432565169789409e-06,2579935
Kosakonia cowanii,4.262081894028277e-06,208223
Raoultella ornithinolytica,4.262081894028277e-06,54291
Faecalibacillus intestinalis,4.262081894028277e-06,1982626
Bacteroides salyersiae,4.262081894028277e-06,291644
Coprococcus comes,4.262081894028277e-06,410072
Bifidobacterium pseudocatenulatum,4.262081894028277e-06,28026
Alistipes shahii,4.091598618267146e-06,328814
Streptococcus ratti,4.091598618267146e-06,1341
Leclercia sp. 29361,3.921115342506015e-06,2714951
Bacillus sp. BC1-43,3.921115342506015e-06,2888526
Bacillus safensis,3.921115342506015e-06,561879
Streptococcus cristatus,3.921115342506015e-06,45634
Flintibacter sp. KGMB00164,3.921115342506015e-06,2610895
Cutibacterium granulosum,3.921115342506015e-06,33011
Bifidobacterium bifidum,3.921115342506015e-06,1681
Christensenella minuta,3.7506320667448844e-06,626937
Pluralibacter gergoviae,3.7506320667448844e-06,61647
Anaerotignum propionicum,3.7506320667448844e-06,28446
Bacillus sp. HNA3,3.7506320667448844e-06,2585772
Bacillus thuringiensis,3.5801487909837534e-06,1428
Bacillus fonticola,3.5801487909837534e-06,2728853
Bacillus gobiensis,3.5801487909837534e-06,1441095
Citrobacter portucalensis,3.5801487909837534e-06,1639133
Pseudomonas monteilii,3.5801487909837534e-06,76759
Bacillus cereus,3.5801487909837534e-06,1396
Enterococcus casseliflavus,3.4096655152226224e-06,37734
Phytobacter ursingii,3.4096655152226224e-06,1972431
Citrobacter tructae,3.4096655152226224e-06,2562449
Enterobacter asburiae,3.239182239461491e-06,61645
Enterococcus sp. FDAARGOS_553,3.06869896370036e-06,2420313
Kluyvera intermedia,3.06869896370036e-06,61648
Anaerostipes hadrus,3.06869896370036e-06,649756
