Genus,RA,TAX_ID
Blautia,0.07924013848824096,572511
Pseudomonas,0.07833355117772758,286
Bifidobacterium,0.07378845586827203,1678
Parabacteroides,0.07258473893629115,375288
Bacteroides,0.060815252248610105,816
Enterocloster,0.05853453542909773,2719313
Mediterraneibacter,0.05791291898316316,2316020
Bacillus,0.05334787571318708,1386
Anaerostipes,0.04544202400746548,207244
Megasphaera,0.0432473683890559,906
Akkermansia,0.041563000598818775,239934
Flavonifractor,0.039352196631416404,946234
Cutibacterium,0.03667176067918816,1912216
Collinsella,0.032557351336399365,102106
Streptococcus,0.0320109671987136,1301
Staphylococcus,0.026742045893227876,1279
Megamonas,0.020992093768333126,158846
Lactobacillus,0.01959649645420252,1578
Escherichia,0.009572361321778461,561
unclassified,0.0050781808067943135,12908
Lachnoclostridium,0.003642877552199063,1506553
Faecalibacterium,0.000588939786796198,216851
Clostridioides,0.00042403664649326255,1870884
Ruminococcus,0.00026578282636383256,1263
Shigella,0.0002391855456698107,620
Citrobacter,0.00018960061523309857,544
Roseburia,0.00013260644231733747,841
Erysipelatoclostridium,0.0001029694724011417,1505663
Wansuia,0.000101069666637283,2944198
Enterobacter,0.00010011976375535365,547
Klebsiella,8.929087090135904e-05,570
Enterococcus,6.725312404059809e-05,1350
Salmonella,6.592326000589699e-05,590
Longicatena,6.478337654758178e-05,1918536
Eubacterium,6.117374559625025e-05,1730
Phocaeicola,4.920496928394041e-05,909656
Ruthenibacterium,4.559533833260888e-05,1905344
Anaerotruncus,4.5215377179837134e-05,244127
Coprococcus,4.502539660345126e-05,33042
Dorea,4.464543545067952e-05,189330
Clostridium,4.027588219380451e-05,1485
Dysosmobacter,3.4196503749456654e-05,2591381
Kosakonia,2.8117125305108807e-05,1330547
Campylobacter,2.6407300117635973e-05,194
Leclercia,2.5457397235706623e-05,83654
Qiania,2.2227727437146827e-05,2944195
Novisyntrophococcus,2.1467805131603345e-05,2888809
Homo,2.1277824555217473e-05,9605
Raoultella,1.975797994413051e-05,160674
Christensenella,1.7478213027500067e-05,990721
Massilistercora,1.72882324511142e-05,2717089
Dehalobacter,1.7098251874728327e-05,56112
Lacrimispora,1.2918679194239181e-05,2719231
Kluyvera,1.2728698617853311e-05,579
Lelliottia,1.21587568886957e-05,1330545
Caproicibacter,1.1018873430380478e-05,2576755
Alistipes,1.0828892853994608e-05,239759
Cronobacter,1.0828892853994608e-05,413496
Faecalicatena,1.0638912277608737e-05,2005359
Pluralibacter,1.0638912277608737e-05,1330546
Anaerobutyricum,1.0448931701222867e-05,2569097
Cedecea,9.878989972065256e-06,158483
Monoglobus,8.929087090135905e-06,2039302
Treponema,7.409242479048942e-06,157
Simiaoa,7.2192619026630715e-06,2944193
Filifactor,7.2192619026630715e-06,44259
Amedibacterium,5.8893978679619794e-06,2749267
Yokenella,5.319456138804368e-06,158876
Sellimonas,5.1294755624184985e-06,1769710
Butyrivibrio,5.1294755624184985e-06,830
Olivibacter,4.939494986032628e-06,376469
Faecalitalea,4.939494986032628e-06,1573534
Metabacillus,4.749514409646758e-06,2675233
Aeromonas,4.749514409646758e-06,642
Buttiauxella,4.559533833260887e-06,82976
Jejubacter,4.559533833260887e-06,2815296
Pseudocitrobacter,4.559533833260887e-06,1504576
Acinetobacter,4.559533833260887e-06,469
Emergencia,4.559533833260887e-06,1926556
Rhizobium,4.559533833260887e-06,379
Phytobacter,4.369553256875017e-06,447792
Aliarcobacter,3.989592104103276e-06,2321111
Ligilactobacillus,3.989592104103276e-06,2767887
Paenibacillus,3.799611527717406e-06,44249
Vibrio,3.799611527717406e-06,662
Flintibacter,3.799611527717406e-06,1918454
Oscillibacter,3.799611527717406e-06,459786
Atlantibacter,3.6096309513315358e-06,1903434
Streptomyces,3.4196503749456655e-06,1883
Gardnerella,3.2296697985597953e-06,2701
Mammaliicoccus,3.2296697985597953e-06,2803850
Nostoc,3.039689222173925e-06,1177
Lachnospira,2.659728069402184e-06,28050
Pseudescherichia,2.659728069402184e-06,2055880
Anaerotignum,2.469747493016314e-06,2039240
Pusillibacter,2.469747493016314e-06,2892397
Scandinavium,2.469747493016314e-06,2726810
Intestinibaculum,2.469747493016314e-06,2679910
Planococcus,2.2797669166304437e-06,1372
Prevotella,2.2797669166304437e-06,838
Synechococcus,2.0897863402445734e-06,1129
Bradyrhizobium,1.899805763858703e-06,374
Lacticaseibacillus,1.899805763858703e-06,2759736
Barnesiella,1.899805763858703e-06,397864
Serratia,1.899805763858703e-06,613
Sphingobacterium,1.899805763858703e-06,28453
Bizionia,1.7098251874728328e-06,283785
Acutalibacter,1.7098251874728328e-06,1918385
Wujia,1.5198446110869625e-06,2944152
Methylorubrum,1.5198446110869625e-06,2282523
Mycobacterium,1.5198446110869625e-06,1763
Hylemonella,1.5198446110869625e-06,232523
Porphyromonas,1.5198446110869625e-06,836
Gottschalkia,1.5198446110869625e-06,1505664
Nitrospira,1.5198446110869625e-06,1234
Acidianus,1.5198446110869625e-06,12914
Proteus,1.329864034701092e-06,583
Eggerthella,1.329864034701092e-06,84111
Plesiomonas,1.329864034701092e-06,702
Intestinimonas,1.329864034701092e-06,1392389
Sporosarcina,1.329864034701092e-06,1569
Parvularcula,1.329864034701092e-06,208215
Yersinia,1.1398834583152218e-06,629
Symbiopectobacterium,1.1398834583152218e-06,801
Mycoplasmopsis,1.1398834583152218e-06,2767358
Thermococcus,1.1398834583152218e-06,2263
Limosilactobacillus,1.1398834583152218e-06,2742598
Latilactobacillus,1.1398834583152218e-06,2767885
Listeria,1.1398834583152218e-06,1637
