Genus,RA,TAX_ID
Blautia,0.07939913304808231,572511
Pseudomonas,0.07796687856513779,286
Bifidobacterium,0.0735843238326986,1678
Parabacteroides,0.07271981166713462,375288
Bacteroides,0.06105699660914451,816
Enterocloster,0.058462860173406385,2719313
Mediterraneibacter,0.05800530666084326,2316020
Bacillus,0.05322679215791676,1386
Anaerostipes,0.04533399406620287,207244
Megasphaera,0.043503580036268315,906
Akkermansia,0.04211132148973664,239934
Flavonifractor,0.03951038574480833,946234
Cutibacterium,0.036566684824821796,1912216
Collinsella,0.032632684519252844,102106
Streptococcus,0.031888560122291576,1301
Staphylococcus,0.026368920917634767,1279
Megamonas,0.02051511566424851,158846
Lactobacillus,0.019566812011899592,1578
Escherichia,0.009440440851209517,561
unclassified,0.005031088841373717,12908
Lachnoclostridium,0.0036892251747222484,1506553
Faecalibacterium,0.0005945395947771706,216851
Clostridioides,0.00043855544276701487,1870884
Ruminococcus,0.00025737385081675703,1263
Shigella,0.00024017559815922703,620
Citrobacter,0.00018198151067851505,544
Roseburia,0.0001301867730238608,841
Erysipelatoclostridium,0.00010838898767885182,1505663
Enterobacter,0.00010278955658105137,547
Wansuia,9.6590186437058e-05,2944198
Klebsiella,8.519134455939277e-05,570
Salmonella,7.219266522521312e-05,590
Enterococcus,6.479341698883394e-05,1350
Longicatena,5.959394525516208e-05,1918536
Eubacterium,5.639427034213324e-05,1730
Anaerotruncus,5.099481892639708e-05,244127
Phocaeicola,4.859506274162545e-05,909656
Ruthenibacterium,4.8195103377496845e-05,1905344
Coprococcus,4.7595164331303937e-05,33042
Clostridium,4.179575355143917e-05,1485
Dorea,4.159577386937487e-05,189330
Dysosmobacter,3.6996241181895916e-05,2591381
Kosakonia,3.179676944822406e-05,1330547
Leclercia,2.919703358138813e-05,83654
Campylobacter,2.359760248358767e-05,194
Novisyntrophococcus,2.3397622801523366e-05,2888809
Qiania,2.0597907252623132e-05,2944195
Massilistercora,1.7998171385787204e-05,2717089
Christensenella,1.77981917037229e-05,990721
Dehalobacter,1.75982120216586e-05,56112
Homo,1.6998272975465693e-05,9605
Raoultella,1.5998374565144182e-05,160674
Caproicibacter,1.2798699652115346e-05,2576755
Faecalicatena,1.2198760605922438e-05,2005359
Lacrimispora,1.1998780923858136e-05,2719231
Kluyvera,1.0998882513536624e-05,579
Cronobacter,1.0798902831472323e-05,413496
Alistipes,1.0198963785279416e-05,239759
Lelliottia,1.0198963785279416e-05,1330545
Cedecea,9.599024739086509e-06,158483
Pluralibacter,9.599024739086509e-06,1330546
Monoglobus,9.399045057022206e-06,2039302
Simiaoa,9.199065374957905e-06,2944193
Anaerobutyricum,8.199166964636392e-06,2569097
Sellimonas,7.799207600507788e-06,1769710
Butyrivibrio,7.599227918443486e-06,830
Emergencia,7.599227918443486e-06,1926556
Treponema,7.399248236379184e-06,157
Amedibacterium,6.599329508121975e-06,2749267
Aeromonas,6.599329508121975e-06,642
Filifactor,6.399349826057673e-06,44259
Oscillibacter,5.999390461929068e-06,459786
Phytobacter,5.799410779864766e-06,447792
Faecalitalea,5.599431097800464e-06,1573534
Yokenella,5.399451415736162e-06,158876
Olivibacter,5.199471733671859e-06,376469
Pseudocitrobacter,4.999492051607557e-06,1504576
Jejubacter,4.39955300541465e-06,2815296
Barnesiella,4.1995733233503475e-06,397864
Lachnospira,4.1995733233503475e-06,28050
Scandinavium,4.1995733233503475e-06,2726810
Acinetobacter,3.9995936412860455e-06,469
Bizionia,3.799613959221743e-06,283785
Buttiauxella,3.799613959221743e-06,82976
Gardnerella,3.599634277157441e-06,2701
Atlantibacter,3.599634277157441e-06,1903434
Pseudescherichia,3.599634277157441e-06,2055880
Planococcus,3.3996545950931384e-06,1372
Vibrio,3.1996749130288364e-06,662
Streptomyces,3.1996749130288364e-06,1883
Aliarcobacter,3.1996749130288364e-06,2321111
Paenibacillus,3.1996749130288364e-06,44249
Flintibacter,3.1996749130288364e-06,1918454
Rhizobium,2.999695230964534e-06,379
Synechococcus,2.5997358668359293e-06,1129
Shimwellia,2.3997561847716273e-06,1335483
Sporosarcina,2.3997561847716273e-06,1569
Prevotella,2.3997561847716273e-06,838
Corynebacterium,2.3997561847716273e-06,1716
Nostoc,2.199776502707325e-06,1177
Micromonospora,2.199776502707325e-06,1873
Metabacillus,1.9997968206430227e-06,2675233
Faecalibacillus,1.9997968206430227e-06,2678885
Wujia,1.9997968206430227e-06,2944152
Desulfobulbus,1.9997968206430227e-06,893
Mycobacterium,1.9997968206430227e-06,1763
Plesiomonas,1.9997968206430227e-06,702
Eggerthella,1.7998171385787205e-06,84111
Sphingobacterium,1.7998171385787205e-06,28453
Efquatrovirus,1.7998171385787205e-06,2560124
Methylorubrum,1.7998171385787205e-06,2282523
Xenorhabdus,1.7998171385787205e-06,626
Brevibacterium,1.5998374565144182e-06,1696
Bradyrhizobium,1.5998374565144182e-06,374
Flavobacterium,1.5998374565144182e-06,237
Serratia,1.5998374565144182e-06,613
Pusillibacter,1.5998374565144182e-06,2892397
Ligilactobacillus,1.5998374565144182e-06,2767887
Lacticaseibacillus,1.5998374565144182e-06,2759736
Limosilactobacillus,1.399857774450116e-06,2742598
Meiothermus,1.399857774450116e-06,65551
Saccharomonospora,1.399857774450116e-06,1851
Yersinia,1.399857774450116e-06,629
Acutalibacter,1.399857774450116e-06,1918385
Anaerotignum,1.399857774450116e-06,2039240
Parvularcula,1.399857774450116e-06,208215
Mammaliicoccus,1.399857774450116e-06,2803850
Anaerocolumna,1.1998780923858136e-06,1843210
Tetragenococcus,1.1998780923858136e-06,51668
Polynucleobacter,1.1998780923858136e-06,44013
Agrobacterium,1.1998780923858136e-06,357
Brevibacillus,9.998984103215114e-07,55080
Intestinimonas,9.998984103215114e-07,1392389
Listeria,9.998984103215114e-07,1637
Gemella,9.998984103215114e-07,1378
Porphyromonas,9.998984103215114e-07,836
Intestinibaculum,9.998984103215114e-07,2679910
Sodalis,9.998984103215114e-07,84565
Murdochiella,9.998984103215114e-07,1161127
Acetivibrio,9.998984103215114e-07,35829
Acididesulfobacillus,7.999187282572091e-07,2924872
Caldibacillus,7.999187282572091e-07,1276290
Mycoplasmopsis,7.999187282572091e-07,2767358
Erwinia,7.999187282572091e-07,551
Sutcliffiella,7.999187282572091e-07,2837511
Macrococcus,7.999187282572091e-07,69965
Capnocytophaga,7.999187282572091e-07,1016
Burkholderia,7.999187282572091e-07,32008
Aureibaculum,7.999187282572091e-07,2706948
Butyricimonas,7.999187282572091e-07,574697
Gottschalkia,7.999187282572091e-07,1505664
Nonlabens,7.999187282572091e-07,363408
Alteromonas,5.999390461929068e-07,226
Lysinibacillus,5.999390461929068e-07,400634
Geobacillus,5.999390461929068e-07,129337
Nocardiopsis,5.999390461929068e-07,2013
Buchnera,5.999390461929068e-07,32199
Lactococcus,5.999390461929068e-07,1357
Candidatus Hamiltonella,5.999390461929068e-07,568987
Symbiopectobacterium,5.999390461929068e-07,801
Morganella,5.999390461929068e-07,581
Sulfolobus,5.999390461929068e-07,2284
Candidatus Fukatsuia,5.999390461929068e-07,1927833
Vescimonas,5.999390461929068e-07,2892396
Virgibacillus,5.999390461929068e-07,84406
Sulfuricaulis,5.999390461929068e-07,1744881
Coprobacter,5.999390461929068e-07,1348911
Calothrix,5.999390461929068e-07,1186
Paraclostridium,5.999390461929068e-07,1849822
Ottowia,5.999390461929068e-07,219181
Moorena,5.999390461929068e-07,1155738
Archangium,5.999390461929068e-07,47
Neisseria,5.999390461929068e-07,482
Shewanella,3.9995936412860455e-07,22
Rosistilla,3.9995936412860455e-07,2795779
Candidatus Profftia,3.9995936412860455e-07,1177214
Thermococcus,3.9995936412860455e-07,2263
Acidianus,3.9995936412860455e-07,12914
Achromobacter,3.9995936412860455e-07,222
Pigmentiphaga,3.9995936412860455e-07,152267
Nitrospira,3.9995936412860455e-07,1234
Chlorobium,3.9995936412860455e-07,1091
Providencia,3.9995936412860455e-07,586
Xanthomonas,3.9995936412860455e-07,338
Pantoea,3.9995936412860455e-07,53335
Rufibacter,3.9995936412860455e-07,1379908
Dickeya,3.9995936412860455e-07,204037
Oceanisphaera,3.9995936412860455e-07,225143
Epilithonimonas,3.9995936412860455e-07,2782229
Muribaculum,3.9995936412860455e-07,1918540
Legionella,3.9995936412860455e-07,445
Hahella,3.9995936412860455e-07,158481
Ralstonia,3.9995936412860455e-07,48736
Brenneria,3.9995936412860455e-07,71655
Pediococcus,3.9995936412860455e-07,1253
Dolichospermum,3.9995936412860455e-07,748770
Herbinix,3.9995936412860455e-07,1663717
Apilactobacillus,3.9995936412860455e-07,2767877
Weizmannia,3.9995936412860455e-07,2817139
Heyndrickxia,3.9995936412860455e-07,2837504
Salisediminibacterium,3.9995936412860455e-07,1434042
Caldicellulosiruptor,3.9995936412860455e-07,44000
Dietzia,3.9995936412860455e-07,37914
Aerococcus,3.9995936412860455e-07,1375
Candidatus Blochmannia,3.9995936412860455e-07,203804
Tumebacillus,3.9995936412860455e-07,432330
Aneurinibacillus,3.9995936412860455e-07,55079
Gordonia,1.9997968206430227e-07,2053
Microbacterium,1.9997968206430227e-07,33882
Lentzea,1.9997968206430227e-07,165301
Solibaculum,1.9997968206430227e-07,2842531
Proteiniphilum,1.9997968206430227e-07,294702
Sodaliphilus,1.9997968206430227e-07,2815786
Duncaniella,1.9997968206430227e-07,2518495
Anoxybacillus,1.9997968206430227e-07,150247
Terribacillus,1.9997968206430227e-07,459532
Lederbergia,1.9997968206430227e-07,2804231
Pseudoprevotella,1.9997968206430227e-07,2884814
Tissierella,1.9997968206430227e-07,41273
Ezakiella,1.9997968206430227e-07,1582879
Paeniclostridium,1.9997968206430227e-07,1849828
Nocardia,1.9997968206430227e-07,1817
Agromyces,1.9997968206430227e-07,33877
Priestia,1.9997968206430227e-07,2800373
Hungatella,1.9997968206430227e-07,1649459
Vagococcus,1.9997968206430227e-07,2737
Aminipila,1.9997968206430227e-07,2060094
Tannerella,1.9997968206430227e-07,195950
Tessaracoccus,1.9997968206430227e-07,72763
Arachnia,1.9997968206430227e-07,2801844
Janthinobacterium,1.9997968206430227e-07,29580
Paraburkholderia,1.9997968206430227e-07,1822464
Acidovorax,1.9997968206430227e-07,12916
Candidatus Gullanella,1.9997968206430227e-07,1906661
Latilactobacillus,1.9997968206430227e-07,2767885
Weissella,1.9997968206430227e-07,46255
Psychroflexus,1.9997968206430227e-07,83612
Solibacillus,1.9997968206430227e-07,648800
Stygiolobus,1.9997968206430227e-07,41674
Exiguobacterium,1.9997968206430227e-07,33986
Alicyclobacillus,1.9997968206430227e-07,29330
Desulfurispirillum,1.9997968206430227e-07,393029
Fervidobacterium,1.9997968206430227e-07,2422
Ilyobacter,1.9997968206430227e-07,167639
Desulfurobacterium,1.9997968206430227e-07,64159
Thermocrinis,1.9997968206430227e-07,75905
Novibacillus,1.9997968206430227e-07,1677050
Cellulosilyticum,1.9997968206430227e-07,698776
Gimesia,1.9997968206430227e-07,1649453
Pseudobutyrivibrio,1.9997968206430227e-07,46205
Coraliomargarita,1.9997968206430227e-07,442430
Gemmatimonas,1.9997968206430227e-07,173479
Candidatus Cyclonatronum,1.9997968206430227e-07,2489367
Ignavibacterium,1.9997968206430227e-07,795750
Flammeovirga,1.9997968206430227e-07,59739
Companilactobacillus,1.9997968206430227e-07,2767879
Pedobacter,1.9997968206430227e-07,84567
Paucilactobacillus,1.9997968206430227e-07,2767890
Levilactobacillus,1.9997968206430227e-07,2767886
Fluviicola,1.9997968206430227e-07,332102
Ornithobacterium,1.9997968206430227e-07,28250
Rickettsia,1.9997968206430227e-07,780
Siansivirga,1.9997968206430227e-07,1204360
Kordia,1.9997968206430227e-07,221065
Sulfitobacter,1.9997968206430227e-07,60136
Actinomyces,1.9997968206430227e-07,1654
Altererythrobacter,1.9997968206430227e-07,361177
Ahniella,1.9997968206430227e-07,2233801
Dyella,1.9997968206430227e-07,231454
Xylella,1.9997968206430227e-07,2370
Lysobacter,1.9997968206430227e-07,68
Evansella,1.9997968206430227e-07,2837485
Idiomarina,1.9997968206430227e-07,135575
Moritella,1.9997968206430227e-07,58050
Thalassotalea,1.9997968206430227e-07,1518149
Pseudoalteromonas,1.9997968206430227e-07,53246
Parashewanella,1.9997968206430227e-07,2547964
Catenovulum,1.9997968206430227e-07,1172191
Grimontia,1.9997968206430227e-07,246861
Thermaerobacter,1.9997968206430227e-07,73918
Biomaibacter,1.9997968206430227e-07,2770094
Desulfitobacterium,1.9997968206430227e-07,36853
Pragia,1.9997968206430227e-07,82984
Leminorella,1.9997968206430227e-07,82980
Mahella,1.9997968206430227e-07,252965
Lonsdalea,1.9997968206430227e-07,1082702
Symbiobacterium,1.9997968206430227e-07,2733
Petrocella,1.9997968206430227e-07,2603323
Desulfotomaculum,1.9997968206430227e-07,1562
Heliorestis,1.9997968206430227e-07,79598
Desulforamulus,1.9997968206430227e-07,2916693
Candidatus Purcelliella,1.9997968206430227e-07,472825
Gibbsiella,1.9997968206430227e-07,929812
Rahnella,1.9997968206430227e-07,34037
Candidatus Doolittlea,1.9997968206430227e-07,1906657
Candidatus Hoaglandella,1.9997968206430227e-07,1906659
Candidatus Mikella,1.9997968206430227e-07,1906660
Dokdonella,1.9997968206430227e-07,323413
Nitrincola,1.9997968206430227e-07,267849
Sphingopyxis,1.9997968206430227e-07,165697
Peribacillus,1.9997968206430227e-07,2675229
Sphingomonas,1.9997968206430227e-07,13687
Candidatus Moranella,1.9997968206430227e-07,1048757
Alkalihalobacillus,1.9997968206430227e-07,2675234
Aquihabitans,1.9997968206430227e-07,1648491
Liberibacter,1.9997968206430227e-07,34019
Planktothrix,1.9997968206430227e-07,54304
Desulfoglaeba,1.9997968206430227e-07,361106
Geomonas,1.9997968206430227e-07,2651583
Myxococcus,1.9997968206430227e-07,32
Leptolyngbya,1.9997968206430227e-07,47251
Halomicronema,1.9997968206430227e-07,170610
Helicobacter,1.9997968206430227e-07,209
Candidatus Hepatoplasma,1.9997968206430227e-07,295595
Ktedonosporobacter,1.9997968206430227e-07,2692417
Nitrosococcus,1.9997968206430227e-07,1227
Piscirickettsia,1.9997968206430227e-07,1237
Microbulbifer,1.9997968206430227e-07,48073
Simiduia,1.9997968206430227e-07,447467
Parageobacillus,1.9997968206430227e-07,1906945
Celerinatantimonas,1.9997968206430227e-07,412033
Ignatzschineria,1.9997968206430227e-07,112008
Marinobacter,1.9997968206430227e-07,2742
Pasteurella,1.9997968206430227e-07,745
Gallibacterium,1.9997968206430227e-07,155493
Glaesserella,1.9997968206430227e-07,2094023
Haemophilus,1.9997968206430227e-07,724
Endozoicomonas,1.9997968206430227e-07,305899
Litoricola,1.9997968206430227e-07,418700
Cobetia,1.9997968206430227e-07,204286
Woodruffvirus,1.9997968206430227e-07,1982745
