species,SRR17380243,tax_id
ENTEROCLOSTER_CLOSTRIDIOFORMIS,0.08045024135072405,1531
ESCHERICHIA_COLI,0.0745332235996708,562
PSEUDOMONAS_PUTIDA,0.0741212223636671,303
PARABACTEROIDES_DISTASONIS,0.07292921878765636,823
BACTEROIDES_UNIFORMIS,0.06707020121060363,820
BIFIDOBACTERIUM_LONGUM,0.06706120118360355,216816
RUMINOCOCCUS_GNAVUS,0.06370219110657332,33038
BACILLUS_SUBTILIS,0.05704317112951339,1423
BLAUTIA_PRODUCTA,0.05528316584949755,33035
ANAEROSTIPES_CACCAE,0.04786814360443081,105841
MEGASPHAERA_MASSILIENSIS,0.041968125904377714,1232428
AKKERMANSIA_MUCINIPHILA,0.04111912335737007,239935
FLAVONIFRACTOR_PLAUTII,0.038025114075342224,292800
STREPTOCOCCUS_MUTANS,0.03524110572331717,1309
CUTIBACTERIUM_ACNES,0.03309109927329782,1747
STAPHYLOCOCCUS_EPIDERMIDIS,0.030294090882272647,1282
COLLINSELLA_AEROFACIENS,0.03029009087027261,74426
MEGAMONAS_FUNIFORMIS,0.02466107398322195,437897
LACTOBACILLUS_DELBRUECKII,0.01939005817017451,1584
BLAUTIA_SP._NBRC-113351,0.003982011946035838,2877527
BLAUTIA_SP._NSJ-34,0.002701008103024309,2763026
BLAUTIA_SP._AF13-16,0.0010950032850098551,2292195
BACTEROIDES_THETAIOTAOMICRON,0.0008960026880080641,818
CLOSTRIDIOIDES_DIFFICILE,0.000613001839005517,1496
STAPHYLOCOCCUS_AUREUS,0.000609001827005481,1280
UNCLASSIFIED,0.000555001665004995,12908
SPOROFACIENS_MUSCULI,0.00027900083700251103,2681861
PAENIBACILLUS_IHBETAE,0.000181000543001629,1870820
BACTEROIDES_EGGERTHII,0.000168000504001512,28111
BACTEROIDES_SP._3-1-23,0.000136000408001224,457390
CAMPYLOBACTER_COLI,8.5000255000765e-05,195
BACTEROIDES_FRAGILIS,7.5000225000675e-05,817
BACTEROIDES_INTESTINALIS,7.5000225000675e-05,329854
BLAUTIA_SP._AF34-10,1.9000057000171e-05,2292968
PHOCAEICOLA_VULGATUS,1.000003000009e-05,821
PARABACTEROIDES_SP._AF27-14,0.0,2293116
BACILLUS_VELEZENSIS,0.0,492670
STAPHYLOCOCCUS_SP._HMSC076E07,0.0,1715174
PSYCHROBACTER_SP._PI2-51,0.0,2774132
BACTEROIDES_STERCORIS,0.0,46506
AKKERMANSIA_PHAGE_DTMO-2021A,0.0,2879120
CLOSTRIDIUM_SP._MCC353,0.0,2592646
BACTEROIDES_XYLANISOLVENS,0.0,371601
MEGAMONAS_RUPELLENSIS,0.0,491921
MEGAMONAS_HYPERMEGALE,0.0,158847
BLAUTIA_SP._AM47-4,0.0,2292979
BLAUTIA_SP._OF01-4LB,0.0,2292286
BLAUTIA_SP._RD014232,0.0,2877528
ENTEROCOCCUS_FAECIUM,0.0,1352
BLAUTIA_MARASMI,0.0,1917868
CITROBACTER_SP._RHBSTW-00053,0.0,2742632
CLOSTRIDIUM_SP._ATCC-BAA-442,0.0,649724
