species,SRR11487940,tax_id
AKKERMANSIA_MUCINIPHILA,0.07057229999999999,239935
ALISTIPES_FINEGOLDII,0.0007568,214856
ANAEROSTIPES_HADRUS,0.0504425,649756
BACTEROIDES_THETAIOTAOMICRON,0.050085,818
BACTEROIDES_UNIFORMIS,0.043873499999999996,820
BIFIDOBACTERIUM_LONGUM,0.15619339999999998,216816
BLAUTIA_WEXLERAE,0.0338457,418240
CLOSTRIDIUM_BUTYRICUM,0.0061732,1492
COLLINSELLA_AEROFACIENS,0.0792783,74426
ESCHERICHIA_COLI,0.048033200000000005,562
EUBACTERIUM_HALLII,0.046897799999999996,39488
FAECALIBACTERIUM_PRAUSNITZII,0.0416435,853
LACTOBACILLUS_GASSERI,0.0084771,1596
LACTOBACILLUS_PARAGASSERI,0.0405883,2107999
PARABACTEROIDES_DISTASONIS,0.0524707,823
PREVOTELLA_COPRI,0.0552151,165179
PREVOTELLA_MELANINOGENICA,0.112776,28132
ROSEBURIA_HOMINIS,0.0610127,301301
ROSEBURIA_INTESTINALIS,0.0416648,166486
