species,SRR11487931,tax_id
BIFIDOBACTERIUM_LONGUM,0.42032363450740173,216816
ESCHERICHIA_COLI,0.17647779479326187,562
PARABACTEROIDES_DISTASONIS,0.12657172026544156,823
BACTEROIDES_THETAIOTAOMICRON,0.10387748851454824,818
PREVOTELLA_COPRI,0.09796324655436447,165179
PREVOTELLA_MELANINOGENICA,0.017278203164880043,28132
CLOSTRIDIUM_BUTYRICUM,0.014024502297090352,1492
COLLINSELLA_AEROFACIENS,0.01060847371107708,74426
UNCLASSIFIED,0.008966819806023481,12908
ROSEBURIA_HOMINIS,0.007222052067381317,301301
ANAEROSTIPES_HADRUS,0.006287901990811639,649756
ALISTIPES_FINEGOLDII,0.006274629913221031,214856
ANAEROBUTYRICUM_HALLII,0.004123532414497193,39488
