genus,SRR11487934,tax_id
BIFIDOBACTERIUM,0.4022695977304023,1678
ESCHERICHIA,0.1751038248961751,561
PARABACTEROIDES,0.12944287055712944,375288
PREVOTELLA,0.11433188566811434,838
BACTEROIDES,0.1132158867841132,816
CLOSTRIDIUM,0.025014974985025015,1485
COLLINSELLA,0.010497989502010498,102106
ALISTIPES,0.007615992384007616,239759
ROSEBURIA,0.006518993481006519,841
ANAEROSTIPES,0.006024993975006025,207244
ANAEROBUTYRICUM,0.003961996038003963,2569097
UNCLASSIFIED,0.001817998182001818,12908
SALMONELLA,0.000255999744000256,590
LACTOBACILLUS,0.00015999984000016,1578
BLAUTIA,0.000100999899000101,572511
AKKERMANSIA,9.5999904000096e-05,239934
RUMINOCOCCUS,5.2999947000053e-05,1263
PHOCAEICOLA,3.3999966000033997e-05,909656
FAECALIBACTERIUM,3.1999968000032e-05,216851
ENTEROBACTER,2.5999974000026e-05,547
DOREA,1.0999989000011001e-05,189330
INTESTINIMONAS,4.999995000005e-06,1392389
BUTYRICICOCCUS,3.999996000004e-06,580596
PSEUDORHODOFERAX,2.999997000003e-06,747294
MASSOSPORA,2.999997000003e-06,348616
CLOSTRIDIOIDES,2.999997000003e-06,1870884
MEGASPHAERA,2.999997000003e-06,906
PSEUDOFLAVONIFRACTOR,1.999998000002e-06,1017280
EXTIBACTER,9.99999000001e-07,1918452
SHIGELLA,0.0,620
ODORIBACTER,0.0,283168
AGATHOBACULUM,0.0,2048137
LONGICATENA,0.0,1918536
LIMOSILACTOBACILLUS,0.0,2742598
LACTIPLANTIBACILLUS,0.0,2767842
LACHNOSPIRA,0.0,28050
HUNGATELLA,0.0,1649459
GEMMIGER,0.0,204475
FAECALICATENA,0.0,2005359
ENTEROCLOSTER,0.0,2719313
COPROCOCCUS,0.0,33042
COLIDEXTRIBACTER,0.0,1980681
ANAEROTRUNCUS,0.0,244127
FLAVONIFRACTOR,0.0,946234
