genus,SRR17380244,tax_id
ENTEROCLOSTER,0.08333418470032222,2719313
BLAUTIA,0.07726564080349974,572511
ESCHERICHIA,0.07676912357557789,561
PARABACTEROIDES,0.07565451391372043,375288
PSEUDOMONAS,0.07447043270556937,286
BACTEROIDES,0.07105917545447672,816
BIFIDOBACTERIUM,0.06736594545666304,1678
MEDITERRANEIBACTER,0.06590499970372429,2316020
BACILLUS,0.05755308954269333,1386
ANAEROSTIPES,0.04862701748435358,207244
MEGASPHAERA,0.04273215245326506,906
AKKERMANSIA,0.04171970683007464,239934
FLAVONIFRACTOR,0.0387130191721035,946234
STREPTOCOCCUS,0.0367524912700829,1301
CUTIBACTERIUM,0.03430872746516717,1912216
STAPHYLOCOCCUS,0.031684133311810775,1279
COLLINSELLA,0.030418320872726085,102106
MEGAMONAS,0.025893475600162644,158846
LACTOBACILLUS,0.01977384968400663,1578
