genus,SRR17380246,tax_id
ENTEROCLOSTER,0.0821796307947274,2719313
BLAUTIA,0.0791249149620718,572511
ESCHERICHIA,0.0763433435123094,561
PARABACTEROIDES,0.07520370739791613,375288
PSEUDOMONAS,0.07425537465281508,286
BACTEROIDES,0.07083135124628519,816
BIFIDOBACTERIUM,0.06761602242443773,1678
MEDITERRANEIBACTER,0.06630452018148245,2316020
BACILLUS,0.05799663428831566,1386
ANAEROSTIPES,0.04890512068991974,207244
MEGASPHAERA,0.04306985642017176,906
AKKERMANSIA,0.038885734599823016,239934
FLAVONIFRACTOR,0.03844583915171789,946234
STREPTOCOCCUS,0.03640492887504412,1301
CUTIBACTERIUM,0.034283200597439396,1912216
STAPHYLOCOCCUS,0.031427972235436134,1279
COLLINSELLA,0.03000086956076951,102106
MEGAMONAS,0.02569194019467931,158846
LACTOBACILLUS,0.019759489721280197,1578
