genus,SRR17380245,tax_id
ENTEROCLOSTER,0.08214989774296803,2719313
PARABACTEROIDES,0.0766128536474407,375288
ESCHERICHIA,0.07653190870229884,561
BLAUTIA,0.07553085539339244,572511
PSEUDOMONAS,0.07455131909521995,286
BACTEROIDES,0.07049792412077395,816
BIFIDOBACTERIUM,0.06829704130856214,1678
MEDITERRANEIBACTER,0.0661279217026718,2316020
BACILLUS,0.057802887787764407,1386
ANAEROSTIPES,0.04904648903861996,207244
MEGASPHAERA,0.04302992298959396,906
AKKERMANSIA,0.038509301496354405,239934
FLAVONIFRACTOR,0.03832896845401303,946234
STREPTOCOCCUS,0.03694265819101367,1301
CUTIBACTERIUM,0.03444975880455587,1912216
STAPHYLOCOCCUS,0.031943539363834206,1279
COLLINSELLA,0.030474234916575475,102106
MEGAMONAS,0.026082715487739404,158846
LACTOBACILLUS,0.01983253617931662,1578
