species,SRR17380243,tax_id
ENTEROCLOSTER_CLOSTRIDIOFORMIS,0.0809050809050809,1531
PSEUDOMONAS_PUTIDA,0.07447307447307447,303
ESCHERICHIA_COLI,0.07417307417307417,562
PARABACTEROIDES_DISTASONIS,0.07325407325407325,823
BACTEROIDES_UNIFORMIS,0.06713806713806714,820
BIFIDOBACTERIUM_LONGUM,0.06695806695806696,216816
RUMINOCOCCUS_GNAVUS,0.06379006379006379,33038
BACILLUS_SUBTILIS,0.05678805678805679,1423
BLAUTIA_PRODUCTA,0.05404905404905405,33035
ANAEROSTIPES_CACCAE,0.047424047424047426,105841
MEGASPHAERA_MASSILIENSIS,0.04183004183004183,1232428
AKKERMANSIA_MUCINIPHILA,0.04118604118604119,239935
FLAVONIFRACTOR_PLAUTII,0.0384020384020384,292800
STREPTOCOCCUS_MUTANS,0.03515503515503515,1309
CUTIBACTERIUM_ACNES,0.03421803421803422,1747
COLLINSELLA_AEROFACIENS,0.030484030484030485,74426
STAPHYLOCOCCUS_EPIDERMIDIS,0.030213030213030213,1282
MEGAMONAS_FUNIFORMIS,0.02459102459102459,437897
LACTOBACILLUS_DELBRUECKII,0.019384019384019385,1584
BLAUTIA_SP._NBRC-113351,0.005649005649005649,2877527
BLAUTIA_SP._NSJ-34,0.002688002688002688,2763026
BACTEROIDES_THETAIOTAOMICRON,0.000891000891000891,818
UNCLASSIFIED,0.000766000766000766,12908
STAPHYLOCOCCUS_AUREUS,0.000729000729000729,1280
BLAUTIA_SP._AF13-16,0.000607000607000607,2292195
CLOSTRIDIOIDES_DIFFICILE,0.000492000492000492,1496
SPOROFACIENS_MUSCULI,0.000277000277000277,2681861
BACTEROIDES_EGGERTHII,0.000183000183000183,28111
BACTEROIDES_SP._3-1-23,0.000139000139000139,457390
CAMPYLOBACTER_COLI,8.4000084000084e-05,195
BACTEROIDES_FRAGILIS,7.6000076000076e-05,817
BACTEROIDES_INTESTINALIS,5.5000055000055e-05,329854
BLAUTIA_PSEUDOCOCCOIDES,4.9000049000049e-05,1796616
BLAUTIA_SP._AF34-10,3.2000032000032e-05,2292968
MEGAMONAS_RUPELLENSIS,2.6000026000026e-05,491921
PHOCAEICOLA_VULGATUS,1.3000013000013e-05,821
BLAUTIA_SP._AM47-4,0.0,2292979
AKKERMANSIA_PHAGE_DTMO-2021A,0.0,2879120
BACTEROIDES_SP._AF17-1,0.0,2292919
BLAUTIA_MARASMI,0.0,1917868
STAPHYLOCOCCUS_SP._HMSC076E07,0.0,1715174
EISENBERGIELLA_MASSILIENSIS,0.0,1720294
BACTEROIDES_SP._AM32-11AC,0.0,2292950
BACTEROIDES_NORDII,0.0,291645
MEGAMONAS_HYPERMEGALE,0.0,158847
BACTEROIDES_FINEGOLDII,0.0,338188
PARABACTEROIDES_SP._AF27-14,0.0,2293116
PAENIBACILLUS_IHBETAE,0.0,1870820
MUCISPIRILLUM_SCHAEDLERI,0.0,248039
ENTEROCOCCUS_FAECIUM,0.0,1352
CITROBACTER_SP._RHBSTW-00053,0.0,2742632
CLOSTRIDIUM_SP._MCC353,0.0,2592646
