species,SRR17380242,tax_id
ENTEROCLOSTER_CLOSTRIDIOFORMIS,0.081339,1531
ESCHERICHIA_COLI,0.075102,562
PARABACTEROIDES_DISTASONIS,0.073879,823
PSEUDOMONAS_PUTIDA,0.073744,303
BACTEROIDES_UNIFORMIS,0.067424,820
BIFIDOBACTERIUM_LONGUM,0.066852,216816
RUMINOCOCCUS_GNAVUS,0.062123,33038
BACILLUS_SUBTILIS,0.056558,1423
BLAUTIA_PRODUCTA,0.050944,33035
ANAEROSTIPES_CACCAE,0.048271,105841
MEGASPHAERA_MASSILIENSIS,0.042656,1232428
AKKERMANSIA_MUCINIPHILA,0.042022,239935
FLAVONIFRACTOR_PLAUTII,0.038193,292800
UNCLASSIFIED,0.034353,12908
STREPTOCOCCUS_MUTANS,0.034344,1309
CUTIBACTERIUM_ACNES,0.034282,1747
COLLINSELLA_AEROFACIENS,0.030415,74426
STAPHYLOCOCCUS_EPIDERMIDIS,0.028674,1282
MEGAMONAS_FUNIFORMIS,0.023228,437897
LACTOBACILLUS_DELBRUECKII,0.019658,1584
BLAUTIA_SP._NSJ-34,0.005995,2763026
BLAUTIA_SP._NBRC-113351,0.003138,2877527
BLAUTIA_MARASMI,0.002607,1917868
BLAUTIA_SP._AF13-16,0.001357,2292195
STAPHYLOCOCCUS_AUREUS,0.000442,1280
BLAUTIA_SP._OF01-4LB,0.000428,2292286
CLOSTRIDIOIDES_DIFFICILE,0.000368,1496
BACTEROIDES_THETAIOTAOMICRON,0.000367,818
SPOROFACIENS_MUSCULI,0.000283,2681861
BACTEROIDES_EGGERTHII,0.000181,28111
BACTEROIDES_INTESTINALIS,0.000166,329854
BACTEROIDES_SP._3-1-23,0.000136,457390
BACTEROIDES_XYLANISOLVENS,0.000117,371601
CAMPYLOBACTER_COLI,9.1e-05,195
STAPHYLOCOCCUS_SP._HMSC076E07,6.2e-05,1715174
ENTEROCOCCUS_FAECIUM,5.2e-05,1352
BACTEROIDES_FRAGILIS,4.1e-05,817
PAENIBACILLUS_IHBETAE,3.3e-05,1870820
BLAUTIA_SP._AF34-10,2.6e-05,2292968
MEGAMONAS_RUPELLENSIS,1.7e-05,491921
PHOCAEICOLA_VULGATUS,1.5e-05,821
CLOSTRIDIUM_SP._MCC353,1.4e-05,2592646
PSYCHROBACTER_SP._PI2-51,3e-06,2774132
BLAUTIA_SP._AM47-4,0.0,2292979
BLAUTIA_SP._RD014232,0.0,2877528
CITROBACTER_SP._RHBSTW-00053,0.0,2742632
BACILLUS_VELEZENSIS,0.0,492670
BACTEROIDES_STERCORIS,0.0,46506
PARABACTEROIDES_SP._AF27-14,0.0,2293116
MEGAMONAS_HYPERMEGALE,0.0,158847
AKKERMANSIA_PHAGE_DTMO-2021A,0.0,2879120
CLOSTRIDIUM_SP._ATCC-BAA-442,0.0,649724
