species,SRR17380245,tax_id
ENTEROCLOSTER_CLOSTRIDIOFORMIS,0.08096591903408097,1531
PARABACTEROIDES_DISTASONIS,0.07465892534107466,823
ESCHERICHIA_COLI,0.07415092584907415,562
PSEUDOMONAS_PUTIDA,0.07275992724007276,303
BACTEROIDES_UNIFORMIS,0.06769293230706769,820
BIFIDOBACTERIUM_LONGUM,0.06652893347106653,216816
RUMINOCOCCUS_GNAVUS,0.06447593552406447,33038
BACILLUS_SUBTILIS,0.0564029435970564,1423
BLAUTIA_PRODUCTA,0.04899595100404899,33035
ANAEROSTIPES_CACCAE,0.047837952162047837,105841
MEGASPHAERA_MASSILIENSIS,0.041995958004041996,1232428
AKKERMANSIA_MUCINIPHILA,0.037583962416037585,239935
FLAVONIFRACTOR_PLAUTII,0.03730696269303731,292800
STREPTOCOCCUS_MUTANS,0.03605496394503605,1309
UNCLASSIFIED,0.03460396539603461,12908
CUTIBACTERIUM_ACNES,0.03381996618003382,1747
STAPHYLOCOCCUS_EPIDERMIDIS,0.03129196870803129,1282
COLLINSELLA_AEROFACIENS,0.02977097022902977,74426
MEGAMONAS_FUNIFORMIS,0.025436974563025436,437897
LACTOBACILLUS_DELBRUECKII,0.019355980644019357,1584
BLAUTIA_SP._NBRC-113351,0.004005995994004006,2877527
BLAUTIA_SP._NSJ-34,0.003994996005003995,2763026
AKKERMANSIA_PHAGE_DTMO-2021A,0.003178996821003179,2879120
BLAUTIA_SP._RD014232,0.002297997702002298,2877528
BLAUTIA_SP._AF13-16,0.000892999107000893,2292195
BLAUTIA_MARASMI,0.000872999127000873,1917868
STAPHYLOCOCCUS_AUREUS,0.000538999461000539,1280
BACTEROIDES_THETAIOTAOMICRON,0.000462999537000463,818
BLAUTIA_SP._OF01-4LB,0.000378999621000379,2292286
SPOROFACIENS_MUSCULI,0.000373999626000374,2681861
CLOSTRIDIOIDES_DIFFICILE,0.000287999712000288,1496
BACTEROIDES_EGGERTHII,0.00017999982000018,28111
ENTEROCOCCUS_FAECIUM,0.000177999822000178,1352
BACTEROIDES_FRAGILIS,0.000175999824000176,817
BACTEROIDES_INTESTINALIS,0.00014999985000015,329854
BACTEROIDES_SP._3-1-23,0.000143999856000144,457390
CAMPYLOBACTER_COLI,7.7999922000078e-05,195
STAPHYLOCOCCUS_SP._HMSC076E07,6.799993200006799e-05,1715174
BLAUTIA_SP._AF34-10,1.8999981000019e-05,2292968
PAENIBACILLUS_IHBETAE,1.0999989000011e-05,1870820
PHOCAEICOLA_VULGATUS,1.0999989000011e-05,821
MEGAMONAS_HYPERMEGALE,2.999997000003e-06,158847
MEGAMONAS_RUPELLENSIS,2.999997000003e-06,491921
BACILLUS_VELEZENSIS,0.0,492670
BACTEROIDES_STERCORIS,0.0,46506
PSYCHROBACTER_SP._PI2-51,0.0,2774132
PARABACTEROIDES_SP._AF27-14,0.0,2293116
BLAUTIA_SP._AM47-4,0.0,2292979
BACTEROIDES_XYLANISOLVENS,0.0,371601
CLOSTRIDIUM_SP._MCC353,0.0,2592646
CITROBACTER_SP._RHBSTW-00053,0.0,2742632
CLOSTRIDIUM_SP._ATCC-BAA-442,0.0,649724
