Species,RA
Streptococcus mutans,0.1245268023303338
Escherichia coli,0.12058789416549706
Staphylococcus epidermidis,0.09858347509996462
Clostridium clostridioforme,0.07952313745114674
Bacillus subtilis,0.06545207748611981
Cutibacterium acnes,0.0516091203566457
Akkermansia muciniphila,0.02783892650383737
Parabacteroides distasonis,0.02334495013081536
Bifidobacterium longum,0.022921818472114542
Shigella flexneri,0.022658349810797326
Bacteroides uniformis,0.022107550666713223
Ruminococcus gnavus,0.02124982828251372
Clostridium clostridioforme CAG:132,0.021207092703985207
Clostridium clostridioforme CAG:511,0.020092013160760685
Shigella dysenteriae,0.019711527205554673
Anaerostipes sp. CAG:276,0.019309021867090014
Anaerostipes caccae,0.016801328676548336
Collinsella aerofaciens,0.01557871365549129
Megasphaera massiliensis,0.011445630480326782
Flavonifractor plautii,0.011349599006808977
Akkermansia sp. 54_46,0.010969966864423197
Staphylococcus sp. HMSC062B11,0.010779386855443782
Akkermansia muciniphila CAG:154,0.010578381342554153
Akkermansia sp. UNK.MGS-1,0.010236541651842903
Megamonas funiformis,0.010192457947808759
Akkermansia sp. Phil8,0.009416566781801078
Lactobacillus delbrueckii,0.008092437910169994
Staphylococcus sp. DORA_6_22,0.006128488673566283
Pseudomonas putida,0.004512400754932308
Collinsella sp. CAG:166,0.004172493377445797
Clostridium bolteae,0.003367797263134461
Bacillus sp. BSC154,0.003272080352234637
Bacteroides coprocola,0.0032455222797737
Bifidobacterium breve,0.0021995566374712113
Clostridium bolteae CAG:59,0.0020821798434475774
Bacteroides fragilis,0.002011627941986205
Bacillus amyloliquefaciens,0.0018463028174789504
Blautia producta,0.0016736079402075782
Bacteroides plebeius,0.0013553604458448772
Tyzzerella nexilis,0.0013370708764851456
Bacteroides stercoris,0.0012773039790688237
Bacteroides coprophilus,0.0012516446569449742
Parabacteroides johnsonii,0.0012363659012144858
Prevotella stercorea,0.0011782167544049215
Bacillus velezensis,0.001066591962538648
Bacteroides thetaiotaomicron,0.001036483826246215
Parabacteroides gordonii,0.001027316572807922
Eubacterium ramulus,0.0010074092528414328
Fusicatenibacter saccharivorans,0.0009600451100769191
Pseudomonas entomophila,0.0009218482207506983
Bacteroides oleiciplenus,0.0008774948916154278
Megasphaera elsdenii,0.0008739897653007863
Bacteroides fluxus,0.0008565090712444335
Ruminococcus gauvreauii,0.000802853676120307
Blautia obeum,0.0007742284778840685
Prevotellamassilia timonensis,0.0007535572201310548
Blautia hansenii,0.0007214718330970294
Staphylococcus capitis,0.0007164388312093391
Clostridium citroniae,0.0006792305672539146
Emergencia timonensis,0.000659502997354843
Bacteroides sp. 43_46,0.0006591884347368623
Clostridioides difficile,0.0006292151109949925
Staphylococcus haemolyticus,0.000622249795882564
Bacteroides salyersiae,0.0006138914177476498
Ruminococcaceae bacterium D16,0.0006008595378598805
Clostridium innocuum,0.000595332223286792
Propionibacterium namnetense,0.0005904340339496648
Coprococcus comes,0.0005852662195114114
Dorea formicigenerans,0.0005553378332863961
