Species,RA,TAX_ID
Bordetella petrii,0.19804553318019683,94624
Bordetella pseudohinzii,0.09436463428597311,1331258
Bordetella pertussis,0.09320313486501076,520
Bacteroides thetaiotaomicron,0.08451384566180717,818
Clostridium aceticum,0.06773442914961662,84022
Bacteroides fragilis,0.03365020311071591,817
Clostridium butyricum,0.031848932868277016,1492
Clostridium pasteurianum,0.024699899426825416,1501
Clostridium scatologenes,0.02444351051921397,1548
Clostridium botulinum,0.022159078143710667,1491
Bordetella bronchiseptica,0.01831991256345295,518
Phocaeicola salanitronis,0.012097075039891063,376805
Phocaeicola vulgatus,0.008465159162365184,821
Lachnoclostridium phytofermentans,0.008440529487547777,66219
Clostridium saccharobutylicum,0.008041048176484955,169679
Clostridium acetobutylicum,0.007884379415695206,1488
unclassified,0.007372562758513968,12908
Eubacterium callanderi,0.007292846713434214,53442
Bordetella holmesii,0.006309101457800417,35814
Burkholderia multivorans,0.006097226181993112,87883
Bordetella bronchialis,0.006053913997741038,463025
Clostridium carboxidivorans,0.005687051987716881,217159
Escherichia coli,0.005633347282139413,562
Thermoclostridium stercorarium,0.005620011214311451,1510
Akkermansia muciniphila,0.005234586839607833,239935
Clostridium cellulovorans,0.005000064277444036,1493
Phocaeicola dorei,0.00470324665970548,357276
Bordetella parapertussis,0.0043034649867546414,519
Ruminococcus albus,0.0042683226458566335,1264
Odoribacter splanchnicus,0.004108590193809109,28118
Butyrivibrio hungatei,0.0032180772682158373,185008
Clostridium autoethanogenum,0.002747049755427329,84023
Clostridium tetani,0.0021642275479188343,1513
Clostridium sporogenes,0.00215731922449444,1509
Bifidobacterium animalis,0.0018335291092119428,28025
Bordetella genomosp. 6,0.0018257797725011002,463024
Erysipelothrix rhusiopathiae,0.0016680297089144884,1648
Clostridium beijerinckii,0.0014028702341729409,1520
Bordetella hinzii,0.000779078665138906,103855
Achromobacter xylosoxidans,0.0006916733557259128,85698
Bordetella genomosp. 13,0.0006442161774192017,463040
Cellulosilyticum lentocellum,0.0006333430770729806,29360
Bordetella trematum,0.000572309541427894,123899
Bordetella avium,0.0003977392121123214,521
Clostridium sp. AWRP,0.00035298529079776477,2212991
Bordetella sp. N,0.0003460168949957667,1746199
Clostridium sp. 001,0.0003346031432511147,1970093
Bordetella genomosp. 9,0.0003253519971001862,1416803
Bordetella flabilis,0.0003248113457017553,463014
Bordetella genomosp. 8,0.00032433076668092784,1416806
Pseudomonas aeruginosa,0.00032012570024868764,287
Clostridium drakei,0.0002852236488610938,332101
Bordetella sp. H567,0.0002725483771867697,1697043
Petrimonas mucosa,0.00020658890657820168,1642646
Achromobacter denitrificans,0.0001579903530970254,32002
Proteiniphilum saccharofermentans,0.00014020892932640962,1642647
Achromobacter deleyi,0.0001005611601081447,1353891
Escherichia albertii,8.896719123068238e-05,208962
Achromobacter spanius,7.755343948603035e-05,217203
Eubacterium limosum,7.72530775980132e-05,1736
Escherichia marmotae,6.932352375436021e-05,1499973
Escherichia fergusonii,6.523860207732685e-05,564
Bacteroides xylanisolvens,5.3284198934243936e-05,371601
Achromobacter sp. AONIH1,5.310398180143364e-05,1758194
Clostridium ljungdahlii,5.070108669729637e-05,1538
