Species,RA,TAX_ID
Escherichia,0.2934007114022804,561
Bifidobacterium,0.16714894487135468,1678
Bacteroides,0.1599652872396392,816
Shigella,0.10505460296274054,620
Parabacteroides,0.09376872945420384,375288
Prevotella,0.08900598899769722,838
Clostridium,0.027257406146943976,1485
Alistipes,0.010745096681719328,239759
Roseburia,0.009111093311071655,841
Collinsella,0.0071262994643753455,102106
Anaerostipes,0.005932042043335403,207244
Eubacterium,0.005557905786895691,1730
Akkermansia,0.0032780695776708077,239934
Ruminococcus,0.0019912340619766067,1263
Unassigned,0.001251011818197553,12908
Citrobacter,0.0012214270792536917,544
Kluyvera,0.0010805473699972107,579
Blautia,0.0010779310325395902,572511
Klebsiella,0.0010107112855514977,570
Obesumbacterium,0.0009567744825790164,82982
Salmonella,0.0008609762802846092,590
Faecalibacterium,0.0008134796925924241,216851
Enterobacter,0.0007744358874556279,547
Mediterranea,0.0006691786189682856,1926659
Cronobacter,0.0005138084253311378,413496
Lamprocystis,0.0004981104005854156,53452
Odoribacter,0.0004926764689426656,283168
Lachnoclostridium,0.00047134325582668415,1506553
Scardovia,0.0004461861648880268,196081
Lactobacillus,0.00043209819396237867,1578
Lelliottia,0.00030812404981667526,1330545
Dorea,0.0003036964018114716,189330
Paraprevotella,0.0003000737807163049,577309
Fusicatenibacter,0.00029725618653117525,1407607
Pantoea,0.0002622375159445642,53335
Trabulsiella,0.00023808670864345317,158851
Leclercia,0.00023587288464085133,83654
Coprococcus,0.00023466534427579578,33042
Kosakonia,0.00020950825333713842,1330547
Helicobacter,0.00018777252676613847,209
Acinetobacter,0.00018636372967357367,469
Raoultella,0.00018435116239848108,160674
Pluralibacter,0.00018334487876093479,1330546
Yokenella,0.00017630089329811072,158876
Tyzzerella,0.00017428832602301813,1506577
Barnesiella,0.0001666405703776663,397864
Coprobacter,0.00015275385617952744,1348911
Gardnerella,0.00014892997835685152,2701
Fibrobacter,0.0001461123841717219,832
Porphyromonas,0.00014409981689662932,836
Corynebacterium,0.00013604954779625897,1716
Butyrivibrio,0.00013262818342860155,830
Shimwellia,0.00011330753758771271,1335483
Bacillus,0.00010626355212488865,1386
Haemophilus,9.861579647953681e-05,724
Erysipelatoclostridium,9.781076956949979e-05,1505663
Morganella,9.338312156429609e-05,581
Franconibacter,8.573536591894425e-05,1649295
