Genus,RA,TAX_ID
Bifidobacterium,0.41575524491033017,1678
Parabacteroides,0.12053498824607833,375288
Bacteroides,0.10361839673551458,816
Prevotella,0.08203950870085899,838
Escherichia,0.06162908245486937,561
Clostridium,0.022146717033576298,1485
Alistipes,0.011697092567677455,239759
Roseburia,0.010894092730310332,841
Collinsella,0.009658175259103745,102106
Anaerostipes,0.00715815677809483,207244
Anaerobutyricum,0.006525644247970785,2569097
Klebsiella,0.002688062746721469,570
Citrobacter,0.0014673921078699529,544
Akkermansia,0.0014165693333530465,239934
Enterobacter,0.0010335504235847244,547
Faecalibacterium,0.000967942841935627,216851
Shigella,0.0007295378269290477,620
Lactobacillus,0.0005816897556071381,1578
Salmonella,0.0005706011502579949,590
Blautia,0.00035298727028105917,572511
Phocaeicola,0.00026936070493960404,909656
Leclercia,0.0001931265431642444,83654
Kosakonia,0.00018896831615831572,1330547
Butyricimonas,0.0001252088354007422,574697
Cronobacter,0.00012289870928633735,413496
Leptolyngbya,0.00011412023005159897,47251
Raoultella,0.00011412023005159897,160674
Pluralibacter,9.332909502195543e-05,1330546
Cedecea,8.824681757026479e-05,158483
Limosilactobacillus,6.653163209485933e-05,2742598
Coprococcus,6.514555642621642e-05,33042
Olsenella,6.283543031181158e-05,133925
Lelliottia,6.0063278974525776e-05,1330545
Eubacterium,6.0063278974525776e-05,1730
Kluyvera,6.0063278974525776e-05,579
Paraprevotella,5.4981001522835136e-05,577309
Mediterraneibacter,4.6664547510977717e-05,2316020
Buttiauxella,4.620252228809675e-05,82976
Jejubacter,4.620252228809675e-05,2815296
Yokenella,4.574049706521578e-05,158876
Pseudomonas,4.1120244836406106e-05,286
Gordonibacter,3.8348093499120304e-05,644652
Scandinavium,3.742404305335837e-05,2726810
Staphylococcus,3.465189171607256e-05,1279
Phytobacter,3.3265816047429664e-05,447792
Atlantibacter,3.280379082454869e-05,1903434
Lachnoclostridium,3.141771515590579e-05,1506553
Pseudescherichia,3.0493664710143855e-05,2055880
Chryseobacterium,2.956961426438192e-05,59732
Faecalicatena,2.8645563818619987e-05,2005359
Shimwellia,2.772151337285805e-05,1335483
Eggerthella,2.6797462927096116e-05,84111
Parolsenella,2.1715185475405472e-05,2082587
Duncaniella,1.9867084583881604e-05,2518495
Butyrivibrio,1.9867084583881604e-05,830
Lacrimispora,1.84810089152387e-05,2719231
Enterocloster,1.70949332465958e-05,2719313
Berryella,1.70949332465958e-05,2815775
Pectobacterium,1.617088280083386e-05,122277
Sodaliphilus,1.5708857577952895e-05,2815786
Paenibacillus,1.5246832355071928e-05,44249
Echinicola,1.478480713219096e-05,390846
Arenibacter,1.3398731463548058e-05,178469
Fibrobacter,1.3398731463548058e-05,832
Porphyromonas,1.3398731463548058e-05,836
Muribaculum,1.3398731463548058e-05,1918540
Streptococcus,1.2474681017786122e-05,1301
Serratia,1.1088605349143221e-05,613
Clostridioides,1.1088605349143221e-05,1870884
Achromobacter,1.1088605349143221e-05,222
Ruminococcus,1.1088605349143221e-05,1263
Isosphaera,1.0164554903381286e-05,127
Chitinophaga,1.0164554903381286e-05,79328
Flavobacterium,1.0164554903381286e-05,237
Cupriavidus,1.0164554903381286e-05,106589
Cutibacterium,1.0164554903381286e-05,1912216
Tannerella,9.702529680500319e-06,195950
Yersinia,9.702529680500319e-06,629
Bacillus,8.778479234738383e-06,1386
Massilistercora,8.778479234738383e-06,2717089
Leptotrichia,8.316454011857416e-06,32067
Janthinobacterium,8.316454011857416e-06,29580
Photobacterium,7.854428788976447e-06,657
Oscillibacter,7.854428788976447e-06,459786
Vibrio,7.854428788976447e-06,662
Rhodoferax,7.854428788976447e-06,28065
Odoribacter,7.854428788976447e-06,283168
Moraxella,7.39240356609548e-06,475
Curtobacterium,6.9303783432145124e-06,2034
Streptomyces,6.9303783432145124e-06,1883
Adlercreutzia,6.9303783432145124e-06,447020
Chlorobium,6.9303783432145124e-06,1091
Rickettsia,6.9303783432145124e-06,780
Xenorhabdus,6.9303783432145124e-06,626
Babesia,6.4683531203335454e-06,5864
Beggiatoa,6.4683531203335454e-06,1021
Anaerocolumna,6.4683531203335454e-06,1843210
Methanoplanus,6.4683531203335454e-06,2314
Nocardioides,6.006327897452578e-06,1839
Gordonia,6.006327897452578e-06,2053
Homo,6.006327897452578e-06,9605
Pantoea,6.006327897452578e-06,53335
Fusobacterium,6.006327897452578e-06,848
Xanthomonas,5.544302674571611e-06,338
Flavonifractor,5.544302674571611e-06,946234
Hymenobacter,5.544302674571611e-06,89966
Burkholderia,5.544302674571611e-06,32008
Enterococcus,5.544302674571611e-06,1350
Coprobacter,5.082277451690643e-06,1348911
Hungatella,5.082277451690643e-06,1649459
Drechmeria,5.082277451690643e-06,98402
Acinetobacter,5.082277451690643e-06,469
Schaalia,5.082277451690643e-06,2529408
Lactiplantibacillus,4.620252228809675e-06,2767842
Hydrogenovibrio,4.620252228809675e-06,28884
Pseudoalteromonas,4.620252228809675e-06,53246
Oenococcus,4.158227005928708e-06,46254
Dickeya,4.158227005928708e-06,204037
Candidatus Hoaglandella,4.158227005928708e-06,1906659
Corynebacterium,4.158227005928708e-06,1716
Treponema,4.158227005928708e-06,157
Shewanella,3.69620178304774e-06,22
Aeromonas,3.69620178304774e-06,642
Flintibacter,3.69620178304774e-06,1918454
Aspergillus,3.69620178304774e-06,5052
Lachnospira,3.69620178304774e-06,28050
Gloeobacter,3.2341765601667727e-06,33071
Erythrobacter,3.2341765601667727e-06,1041
Photorhabdus,3.2341765601667727e-06,29487
Chryseolinea,3.2341765601667727e-06,1433993
Moorella,3.2341765601667727e-06,44260
Candidatus Hamiltonella,3.2341765601667727e-06,568987
Pedobacter,3.2341765601667727e-06,84567
Sphingobacterium,3.2341765601667727e-06,28453
Metakosakonia,3.2341765601667727e-06,2055876
Morganella,3.2341765601667727e-06,581
Proteus,3.2341765601667727e-06,583
Selenomonas,2.7721513372858053e-06,970
Lonsdalea,2.7721513372858053e-06,1082702
Komagataeibacter,2.7721513372858053e-06,1434011
Allochromatium,2.7721513372858053e-06,85072
Bradyrhizobium,2.7721513372858053e-06,374
Lautropia,2.7721513372858053e-06,47670
Brucella,2.7721513372858053e-06,234
Paraburkholderia,2.7721513372858053e-06,1822464
Mycoplasma,2.7721513372858053e-06,2093
Bartonella,2.7721513372858053e-06,773
Actinomyces,2.7721513372858053e-06,1654
Christensenella,2.7721513372858053e-06,990721
Dolosigranulum,2.7721513372858053e-06,29393
Ligilactobacillus,2.7721513372858053e-06,2767887
Vallitalea,2.7721513372858053e-06,1348611
Geoalkalibacter,2.3101261144048375e-06,392332
Salinivirga,2.3101261144048375e-06,1970191
Erysipelatoclostridium,2.3101261144048375e-06,1505663
Thalassospira,2.3101261144048375e-06,168934
Faecalitalea,2.3101261144048375e-06,1573534
Mucilaginibacter,2.3101261144048375e-06,423349
Leuconostoc,2.3101261144048375e-06,1243
Mageeibacillus,2.3101261144048375e-06,1637257
Candidatus Moranella,2.3101261144048375e-06,1048757
Slackia,2.3101261144048375e-06,84108
Desulfallas,2.3101261144048375e-06,2282740
Kluyveromyces,2.3101261144048375e-06,4910
Pseudobutyrivibrio,2.3101261144048375e-06,46205
Sulfurimonas,2.3101261144048375e-06,202746
Fluviicola,2.3101261144048375e-06,332102
Megasphaera,2.3101261144048375e-06,906
Sediminispirochaeta,1.84810089152387e-06,1911556
Marinobacter,1.84810089152387e-06,2742
Methanocorpusculum,1.84810089152387e-06,2192
Riemerella,1.84810089152387e-06,34084
Sodalis,1.84810089152387e-06,84565
Spirosoma,1.84810089152387e-06,107
Proteiniphilum,1.84810089152387e-06,294702
Providencia,1.84810089152387e-06,586
Nocardia,1.84810089152387e-06,1817
Methylomonas,1.84810089152387e-06,416
Tetrapisispora,1.84810089152387e-06,113604
Pelosinus,1.84810089152387e-06,365348
Synechococcus,1.84810089152387e-06,1129
Candidatus Profftia,1.84810089152387e-06,1177214
Leishmania,1.3860756686429027e-06,5658
Mesorhizobium,1.3860756686429027e-06,68287
Candidatus Doolittlea,1.3860756686429027e-06,1906657
Fibrella,1.3860756686429027e-06,861914
Edwardsiella,1.3860756686429027e-06,635
Arachidicoccus,1.3860756686429027e-06,1769012
Phnomibacter,1.3860756686429027e-06,2836216
Candidatus Formimonas,1.3860756686429027e-06,2840454
Ravinvirus,1.3860756686429027e-06,308911
Candidatus Ishikawaella,1.3860756686429027e-06,409304
Sphingomonas,1.3860756686429027e-06,13687
Mogibacterium,1.3860756686429027e-06,86331
Mahella,1.3860756686429027e-06,252965
Leminorella,1.3860756686429027e-06,82980
Acutalibacter,1.3860756686429027e-06,1918385
Rahnella,1.3860756686429027e-06,34037
Dysosmobacter,1.3860756686429027e-06,2591381
Altererythrobacter,1.3860756686429027e-06,361177
Lactococcus,1.3860756686429027e-06,1357
Mixta,1.3860756686429027e-06,2100764
Caproicibacterium,1.3860756686429027e-06,2834348
Herbinix,1.3860756686429027e-06,1663717
Pasteurella,1.3860756686429027e-06,745
Elizabethkingia,1.3860756686429027e-06,308865
Mycolicibacterium,1.3860756686429027e-06,1866885
Actinomadura,1.3860756686429027e-06,1988
Barnesiella,1.3860756686429027e-06,397864
Halobacteriovorax,1.3860756686429027e-06,1652133
Lysobacter,1.3860756686429027e-06,68
Planobacterium,1.3860756686429027e-06,2782228
Variovorax,1.3860756686429027e-06,34072
Polaribacter,1.3860756686429027e-06,52959
Microbacterium,1.3860756686429027e-06,33882
Aminipila,1.3860756686429027e-06,2060094
Pontibacillus,1.3860756686429027e-06,289201
Mycobacterium,1.3860756686429027e-06,1763
Comamonas,9.24050445761935e-07,283
Methanobacterium,9.24050445761935e-07,2160
Pseudonocardia,9.24050445761935e-07,1847
Caballeronia,9.24050445761935e-07,1827195
Nitrosopumilus,9.24050445761935e-07,338191
Polaromonas,9.24050445761935e-07,52972
Kineobactrum,9.24050445761935e-07,2678529
Bordetella,9.24050445761935e-07,517
Legionella,9.24050445761935e-07,445
Ustilago,9.24050445761935e-07,5269
Saccharospirillum,9.24050445761935e-07,231683
Anaerotignum,9.24050445761935e-07,2039240
Collimonas,9.24050445761935e-07,202907
Rhizobacter,9.24050445761935e-07,212743
Haemophilus,9.24050445761935e-07,724
Lachnoanaerobaculum,9.24050445761935e-07,1164882
Pseudogulbenkiania,9.24050445761935e-07,568394
Sulfurivermis,9.24050445761935e-07,2034504
Arsenophonus,9.24050445761935e-07,637
Caldichromatium,9.24050445761935e-07,2828366
Erwinia,9.24050445761935e-07,551
Candidatus Planktophila,9.24050445761935e-07,622681
Buchnera,9.24050445761935e-07,32199
Tatumella,9.24050445761935e-07,82986
Stenotrophomonas,9.24050445761935e-07,40323
Arabia,9.24050445761935e-07,2005386
Plesiomonas,9.24050445761935e-07,702
Nitratiruptor,9.24050445761935e-07,269258
Romboutsia,9.24050445761935e-07,1501226
Ottowia,9.24050445761935e-07,219181
Sphingosinicella,9.24050445761935e-07,335405
Chloroflexus,9.24050445761935e-07,1107
Longibaculum,9.24050445761935e-07,1918538
Paludibacter,9.24050445761935e-07,346096
Longicatena,9.24050445761935e-07,1918536
Tetragenococcus,9.24050445761935e-07,51668
Cellulomonas,9.24050445761935e-07,1707
Nitrospira,9.24050445761935e-07,1234
Lacticaseibacillus,9.24050445761935e-07,2759736
Jeotgalibacillus,9.24050445761935e-07,157226
Salegentibacter,9.24050445761935e-07,143222
