Species,RA,TAX_ID
Klebsiella pneumoniae,0.12692217082155402,573
Acinetobacter baumannii,0.10707301304291955,470
Salmonella enterica,0.10001111004026386,28901
Achromobacter xylosoxidans,0.03445551432793626,85698
Streptococcus pyogenes,0.010750637154116336,1314
Legionella pneumophila,0.00544358508952283,446
Escherichia coli,0.005410455752591451,562
Aeromonas hydrophila,0.0021808473614323655,644
unclassified,0.0010045885804848796,12908
Staphylococcus cohnii,0.0006575671421228476,29382
Acinetobacter seifertii,0.0005317425897369999,1530123
Acinetobacter nosocomialis,0.00045912576030155056,106654
Klebsiella quasipneumoniae,0.0004524329649618778,1463165
Acinetobacter pittii,0.0003921978069048231,48296
Klebsiella variicola,0.0003145613809646192,244366
Acinetobacter calcoaceticus,0.00024127527199520262,471
Salmonella bongori,0.00022153152574316799,54736
Neisseria meningitidis,0.00015928852908421142,487
Shigella dysenteriae,0.0001562767711813587,622
Klebsiella aerogenes,0.00014858005654073503,548
Escherichia albertii,0.00014489901910391502,208962
Shigella boydii,0.00012515527285188042,621
Erwinia gerundensis,0.00012113959564807675,1619313
Shigella flexneri,0.00012047031611410949,623
Klebsiella africana,0.00011913175704617493,2489010
Klebsiella quasivariicola,0.0001161199991433222,2026240
Acinetobacter oleivorans,9.905337102715669e-05,1148157
Klebsiella oxytoca,7.797106570718752e-05,571
Klebsiella michiganensis,6.458547502784203e-05,1134687
Enterobacter hormaechei,5.5884841086267456e-05,158836
Escherichia fergusonii,5.4546282018332904e-05,564
Escherichia marmotae,5.387700248436563e-05,1499973
Acinetobacter lactucae,5.220380364944744e-05,1785128
Acinetobacter indicus,4.618028784374197e-05,756892
Citrobacter freundii,4.450708900882378e-05,546
Serratia marcescens,4.0156772038036494e-05,615
Escherichia sp. E4742,4.0156772038036494e-05,2044467
Streptococcus dysgalactiae,3.814893343613467e-05,1334
Acinetobacter radioresistens,3.0452218795511008e-05,40216
Staphylococcus aureus,2.9448299494560096e-05,1280
Achromobacter deleyi,2.7775100659641908e-05,1353891
Klebsiella sp. WP3-W18-ESBL-02,2.643654159170736e-05,2675710
Acinetobacter junii,2.610190182472372e-05,40215
Acinetobacter sp. YH12138,2.3424783688854623e-05,2601122
Citrobacter portucalensis,2.3090143921870983e-05,1639133
Acinetobacter lwoffii,2.242086438790371e-05,28090
Acinetobacter sp. ACNIH1,2.242086438790371e-05,1636603
Acinetobacter sp. BHS4,2.242086438790371e-05,2836181
Acinetobacter soli,2.0413025786001883e-05,487316
Acinetobacter johnsonii,2.0413025786001883e-05,40214
Acinetobacter venetianus,2.0078386019018247e-05,52133
Acinetobacter sp. FDAARGOS_493,2.0078386019018247e-05,2420300
Citrobacter koseri,1.974374625203461e-05,545
Klebsiella huaxiensis,1.7735907650132786e-05,2153354
Enterobacter roggenkampii,1.6062708815214598e-05,1812935
Salmonella sp. SSDFZ54,1.5728069048230962e-05,2500542
Enterobacter cloacae,1.5393429281247322e-05,550
Vibrio furnissii,1.305095091236186e-05,29494
Acinetobacter haemolyticus,1.2716311145378224e-05,29430
Enterococcus faecalis,1.1712391844427312e-05,1351
Achromobacter denitrificans,1.1377752077443674e-05,32002
Chromobacterium rhizoryzae,1.1377752077443674e-05,1778675
Achromobacter spanius,1.07084725434764e-05,217203
Acinetobacter defluvii,1.0373832776492761e-05,1871111
Acinetobacter wuhouensis,1.0373832776492761e-05,1879050
Acinetobacter dispersus,1.0373832776492761e-05,70348
Streptococcus canis,1.0373832776492761e-05,1329
Acinetobacter equi,9.704553242525485e-06,1324350
Raoultella ornithinolytica,9.704553242525485e-06,54291
Klebsiella sp. A52,9.704553242525485e-06,2834819
Klebsiella grimontii,9.704553242525485e-06,2058152
Acinetobacter sp. Ac-14,9.035273708558211e-06,2781976
Enterobacter kobei,9.035273708558211e-06,208224
Acinetobacter piscicola,9.035273708558211e-06,2006115
Listeria monocytogenes,8.700633941574573e-06,1639
Acinetobacter tandoii,8.031354407607299e-06,202954
Acinetobacter wanghuae,8.031354407607299e-06,2662362
Achromobacter insolitus,8.031354407607299e-06,217204
Acinetobacter sp. FDAARGOS_560,7.696714640623661e-06,2420305
Citrobacter braakii,7.696714640623661e-06,57706
Acinetobacter cumulans,7.362074873640024e-06,2136182
Scandinavium goeteborgense,7.362074873640024e-06,1851514
Jejubacter calystegiae,7.362074873640024e-06,2579935
Citrobacter amalonaticus,7.362074873640024e-06,35703
Acinetobacter sp. Marseille-Q1620,7.027435106656387e-06,2714110
Acinetobacter gyllenbergii,6.692795339672749e-06,134534
Enterobacter asburiae,6.692795339672749e-06,61645
Salmonella sp. SSDFZ69,6.692795339672749e-06,2500543
Acinetobacter schindleri,6.358155572689112e-06,108981
Acinetobacter bereziniae,6.358155572689112e-06,106648
Acinetobacter sp. CS-2,6.358155572689112e-06,2798861
Acinetobacter variabilis,6.358155572689112e-06,70346
Enterobacter lignolyticus,6.023515805705474e-06,1334193
Atlantibacter hermannii,6.023515805705474e-06,565
Acinetobacter sp. TTH0-4,6.023515805705474e-06,1646498
Acinetobacter sp. ACNIH2,6.023515805705474e-06,1758189
Phytobacter ursingii,5.688876038721837e-06,1972431
Cronobacter dublinensis,5.688876038721837e-06,413497
Yokenella regensburgei,5.3542362717382e-06,158877
Acinetobacter sp. NEB 394,5.3542362717382e-06,2743575
Homo sapiens,5.3542362717382e-06,9606
Acinetobacter chinensis,5.3542362717382e-06,2004650
Citrobacter tructae,5.019596504754562e-06,2562449
Raoultella terrigena,5.019596504754562e-06,577
Bordetella trematum,4.684956737770925e-06,123899
Achromobacter sp. AONIH1,4.684956737770925e-06,1758194
Kosakonia cowanii,4.350316970787287e-06,208223
Citrobacter rodentium,4.350316970787287e-06,67825
Bacillus cereus,4.350316970787287e-06,1396
Kosakonia radicincitans,4.350316970787287e-06,283686
Acinetobacter shaoyimingii,4.350316970787287e-06,2715164
Plasmodium falciparum,4.350316970787287e-06,5833
Citrobacter sp. RHB25-C09,4.350316970787287e-06,2742624
