Species,RA,TAX_ID
Vibrio furnissii,0.10162565405323425,29494
Enterococcus faecalis,0.08160356790778797,1351
Achromobacter xylosoxidans,0.08006275119435809,85698
Escherichia coli,0.06381474179115795,562
Listeria monocytogenes,0.056859501782058085,1639
Neisseria meningitidis,0.03671324031242891,487
Klebsiella pneumoniae,0.031315879275043604,573
Streptococcus pyogenes,0.030786001364980664,1314
Acinetobacter baumannii,0.029619606430575568,470
Salmonella enterica,0.025714719041480247,28901
Staphylococcus aureus,0.007838685826950785,1280
Enterococcus faecium,0.0038072533555774625,1352
unclassified,0.0033029688329415333,12908
Legionella pneumophila,0.0016393986501857891,446
Aeromonas hydrophila,0.0005038105710169106,644
Shigella dysenteriae,0.00043745734435428834,622
Shigella flexneri,0.0003507241980738606,623
Shigella boydii,0.0003331879881701676,621
Escherichia albertii,0.00031375597179039965,208962
Escherichia marmotae,0.00021801774474861606,1499973
Escherichia fergusonii,0.00019479411541669826,564
Acinetobacter seifertii,0.0001658830666565557,1530123
Acinetobacter nosocomialis,0.00014313338894365662,106654
Klebsiella quasipneumoniae,0.00013365435656328202,1463165
Acinetobacter pittii,0.00012796693713505725,48296
Escherichia sp. E4742,0.00012464927580192614,2044467
Neisseria gonorrhoeae,0.00012133161446879503,485
Paenibacillus lutimineralis,8.768104951846515e-05,2707005
Listeria innocua,8.483733980435277e-05,1642
Streptococcus dysgalactiae,8.388943656631531e-05,1334
Acinetobacter calcoaceticus,8.341548494729658e-05,471
Neisseria lactamica,8.057177523318419e-05,486
Achromobacter deleyi,7.251459770986578e-05,1353891
Klebsiella variicola,7.251459770986578e-05,244366
Staphylococcus schweitzeri,6.777508151967847e-05,1654388
Citrobacter freundii,6.540532342458482e-05,546
Staphylococcus cohnii,6.398346856752862e-05,29382
Enterobacter hormaechei,6.303556532949117e-05,158836
Salmonella bongori,5.924395237734132e-05,54736
Staphylococcus simiae,5.5452339425191476e-05,308354
Vibrio fluvialis,5.308258133009783e-05,676
Klebsiella aerogenes,4.8343065139910516e-05,548
Listeria ivanovii,4.7395161901873055e-05,1638
Listeria welshimeri,4.597330704481687e-05,1643
Staphylococcus haemolyticus,4.5499355425798133e-05,1283
Klebsiella quasivariicola,4.2181694092667024e-05,2026240
Staphylococcus argenteus,4.2181694092667024e-05,985002
Klebsiella oxytoca,4.0285887616592095e-05,571
Erwinia gerundensis,3.981193599757337e-05,1619313
Streptococcus canis,3.8390081140517174e-05,1329
Achromobacter denitrificans,3.6968226283460986e-05,32002
Enterobacter cloacae,3.365056495032987e-05,550
Staphylococcus epidermidis,3.317661333131114e-05,1282
Klebsiella africana,3.222871009327368e-05,2489010
Achromobacter spanius,2.8911048760142565e-05,217203
Listeria seeligeri,2.7963145522105105e-05,1640
Klebsiella michiganensis,2.4171532569955258e-05,1134687
Acinetobacter oleivorans,2.3697580950936528e-05,1148157
Raoultella ornithinolytica,2.3223629331917797e-05,54291
Homo sapiens,2.1327822855842875e-05,9606
Enterobacter roggenkampii,2.1327822855842875e-05,1812935
Neisseria cinerea,1.8958064760749223e-05,483
Enterobacter kobei,1.8958064760749223e-05,208224
Acinetobacter lactucae,1.8484113141730493e-05,1785128
Atlantibacter hermannii,1.7536209903693032e-05,565
Neisseria polysaccharea,1.7062258284674302e-05,489
Citrobacter rodentium,1.658830666565557e-05,67825
Achromobacter insolitus,1.5640403427618107e-05,217204
Citrobacter tructae,1.5640403427618107e-05,2562449
Staphylococcus simulans,1.4692500189580648e-05,1286
Staphylococcus capitis,1.4692500189580648e-05,29388
Streptococcus equi,1.4692500189580648e-05,1336
Enterobacter sp. RHBSTW-00994,1.4692500189580648e-05,2742676
Klebsiella huaxiensis,1.4218548570561918e-05,2153354
Staphylococcus caprae,1.4218548570561918e-05,29380
Neisseria subflava,1.4218548570561918e-05,28449
Achromobacter sp. AONIH1,1.3744596951543187e-05,1758194
Achromobacter sp. B7,1.3744596951543187e-05,2282475
Yokenella regensburgei,1.2796693713505725e-05,158877
Staphylococcus xylosus,1.2796693713505725e-05,1288
Staphylococcus sp. MZ8,1.2796693713505725e-05,2836366
Citrobacter sp. RHB25-C09,1.2796693713505725e-05,2742624
Enterobacter lignolyticus,1.1848790475468264e-05,1334193
Acinetobacter indicus,1.1848790475468264e-05,756892
Staphylococcus lugdunensis,1.1374838856449533e-05,28035
Achromobacter pestifer,1.1374838856449533e-05,1353889
Citrobacter koseri,1.1374838856449533e-05,545
Jejubacter calystegiae,1.0900887237430803e-05,2579935
Staphylococcus phage 3MRA,1.0900887237430803e-05,1505026
Staphylococcus warneri,1.0900887237430803e-05,1292
Citrobacter amalonaticus,1.0900887237430803e-05,35703
Enterococcus durans,1.0426935618412073e-05,53345
Enterobacter asburiae,1.0426935618412073e-05,61645
Staphylococcus pasteuri,1.0426935618412073e-05,45972
Citrobacter werkmanii,1.0426935618412073e-05,67827
Neisseria mucosa,1.0426935618412073e-05,488
Shigella sonnei,9.952983999393342e-06,624
Citrobacter portucalensis,9.952983999393342e-06,1639133
Staphylococcus hominis,9.952983999393342e-06,1290
Staphylococcus saccharolyticus,9.952983999393342e-06,33028
Serratia marcescens,9.479032380374612e-06,615
Plesiomonas shigelloides,9.479032380374612e-06,703
Acinetobacter sp. BHS4,9.479032380374612e-06,2836181
Acinetobacter sp. YH12138,9.005080761355881e-06,2601122
Streptococcus agalactiae,9.005080761355881e-06,1311
Leclercia sp. 4-9-1-25,9.005080761355881e-06,2815358
Kosakonia radicincitans,8.531129142337151e-06,283686
Acinetobacter radioresistens,8.531129142337151e-06,40216
Leclercia adecarboxylata,8.531129142337151e-06,83655
Citrobacter sp. R56,8.531129142337151e-06,1573676
Neisseria sicca,8.531129142337151e-06,490
Staphylococcus delphini,8.05717752331842e-06,53344
Buttiauxella agrestis,8.05717752331842e-06,82977
Enterococcus avium,8.05717752331842e-06,33945
Acinetobacter junii,8.05717752331842e-06,40215
Vibrio parahaemolyticus,8.05717752331842e-06,670
Achromobacter ruhlandii,8.05717752331842e-06,72557
Staphylococcus pseudintermedius,7.583225904299689e-06,283734
Achromobacter sp. MFA1 R4,7.583225904299689e-06,1881016
Staphylococcus debuckii,7.583225904299689e-06,2044912
Jeotgalibaca sp. PTS2502,7.583225904299689e-06,1903686
Lelliottia amnigena,7.109274285280959e-06,61646
Neisseria elongata,7.109274285280959e-06,495
Staphylococcus sp. MZ9,7.109274285280959e-06,2836367
Bacillus paralicheniformis,6.635322666262228e-06,1648923
Cedecea neteri,6.635322666262228e-06,158822
Staphylococcus nepalensis,6.635322666262228e-06,214473
Streptococcus sp. FDAARGOS_520,6.635322666262228e-06,2420308
Klebsiella sp. WP3-W18-ESBL-02,6.635322666262228e-06,2675710
Neisseria sp. oral taxon 014,6.635322666262228e-06,641148
Mammaliicoccus sciuri,6.635322666262228e-06,1296
Enterococcus sp. M190262,6.161371047243497e-06,2582830
Acinetobacter sp. ACNIH1,6.161371047243497e-06,1636603
Citrobacter telavivum,6.161371047243497e-06,2653932
Cupriavidus oxalaticus,6.161371047243497e-06,96344
Citrobacter farmeri,6.161371047243497e-06,67824
Klebsiella grimontii,6.161371047243497e-06,2058152
Enterococcus phage phiEf11,6.161371047243497e-06,663241
Listeria weihenstephanensis,6.161371047243497e-06,1006155
Scandinavium goeteborgense,6.161371047243497e-06,1851514
Haemophilus influenzae,6.161371047243497e-06,727
Xanthomonas euvesicatoria,6.161371047243497e-06,456327
Salmonella sp. SSDFZ54,6.161371047243497e-06,2500542
Acinetobacter venetianus,6.161371047243497e-06,52133
Bacillus cereus,5.687419428224767e-06,1396
Staphylococcus arlettae,5.687419428224767e-06,29378
