Species,RA,TAX_ID
Achromobacter xylosoxidans,0.36743804129859137,85698
Streptococcus pyogenes,0.10952461508514011,1314
Escherichia coli,0.05013935107510436,562
Vibrio furnissii,0.04102900418053225,29494
Enterococcus faecalis,0.02740944497486428,1351
Listeria monocytogenes,0.01999657029504732,1639
Legionella pneumophila,0.005463581786103824,446
Aeromonas hydrophila,0.002380323381009322,644
Shigella dysenteriae,0.001673912304607237,622
unclassified,0.0014159119770858631,12908
Shigella flexneri,0.0013266933009519748,623
Shigella boydii,0.001256399798543457,621
Escherichia albertii,0.0007423302836767673,208962
Escherichia marmotae,0.0006117852077752339,1499973
Salmonella enterica,0.0006059917872470593,28901
Escherichia fergusonii,0.0005893839817329589,564
Escherichia sp. E4742,0.0003819795268243095,2044467
Streptococcus dysgalactiae,0.00033215611028200825,1334
Klebsiella pneumoniae,0.000331383654211585,573
Achromobacter deleyi,0.00032713514582425696,1353891
Enterobacter hormaechei,0.0001668505112114274,158836
Achromobacter denitrificans,0.00016414691496494595,32002
Citrobacter freundii,0.00013479358428886148,546
Acinetobacter baumannii,0.00011818577877476108,470
Achromobacter spanius,0.00011702709466912617,217203
Streptococcus canis,0.00010582648164798868,1329
Enterobacter cloacae,7.41557827606344e-05,550
Achromobacter insolitus,7.145218651415294e-05,217204
Achromobacter sp. AONIH1,5.9479117422592175e-05,1758194
Achromobacter sp. MFA1 R4,4.557490815497323e-05,1881016
Citrobacter tructae,4.402999601412668e-05,2562449
Enterobacter asburiae,3.900903155637539e-05,61645
Enterobacter kobei,3.7464119415528836e-05,208224
Streptococcus equi,3.514675120425901e-05,1336
Klebsiella aerogenes,3.437429513383574e-05,548
Salmonella bongori,3.437429513383574e-05,54736
Citrobacter amalonaticus,3.437429513383574e-05,35703
Achromobacter pestifer,3.437429513383574e-05,1353889
Raoultella ornithinolytica,3.282938299298919e-05,54291
Atlantibacter hermannii,3.2443154957777554e-05,565
Achromobacter sp. B7,3.1284470852142636e-05,2282475
Yokenella regensburgei,3.0898242816931e-05,158877
Kosakonia cowanii,3.0125786746507725e-05,208223
Citrobacter sp. RHB25-C09,2.9739558711296088e-05,2742624
Citrobacter koseri,2.8967102640872814e-05,545
Klebsiella oxytoca,2.819464657044954e-05,571
Klebsiella michiganensis,2.7808418535237902e-05,1134687
Citrobacter rodentium,2.7808418535237902e-05,67825
Citrobacter werkmanii,2.7035962464814625e-05,67827
Enterobacter sp. RHBSTW-00994,2.626350639439135e-05,2742676
Shigella sonnei,2.5877278359179714e-05,624
Leclercia adecarboxylata,2.5491050323968077e-05,83655
Phytobacter ursingii,2.510482228875644e-05,1972431
Plesiomonas shigelloides,2.4718594253544802e-05,703
Buttiauxella agrestis,2.4332366218333162e-05,82977
Streptococcus agalactiae,2.4332366218333162e-05,1311
Escherichia sp. SCLE84,2.3559910147909888e-05,2725997
Listeria innocua,2.3559910147909888e-05,1642
Leclercia sp. 4-9-1-25,2.317368211269825e-05,2815358
Citrobacter braakii,2.2401226042274977e-05,57706
Vibrio fluvialis,2.2401226042274977e-05,676
Cedecea neteri,2.2401226042274977e-05,158822
Bacillus paralicheniformis,2.201499800706334e-05,1648923
Scandinavium goeteborgense,2.16287699718517e-05,1851514
Pseudomonas aeruginosa,2.0856313901428425e-05,287
Enterococcus faecium,2.008385783100515e-05,1352
Buttiauxella sp. 3AFRM03,2.008385783100515e-05,2479367
Jejubacter calystegiae,1.9697629795793514e-05,2579935
Achromobacter ruhlandii,1.892517372537024e-05,72557
Enterobacter cloacae complex sp.,1.892517372537024e-05,2027919
Klebsiella quasipneumoniae,1.8152717654946962e-05,1463165
Enterobacter ludwigii,1.8152717654946962e-05,299767
Enterobacter roggenkampii,1.8152717654946962e-05,1812935
Citrobacter sp. LY-1,1.7766489619735325e-05,2546350
Citrobacter sp. R56,1.7380261584523688e-05,1573676
Enterobacter lignolyticus,1.6221577478888777e-05,1334193
Enterobacter chuandaensis,1.6221577478888777e-05,2497875
Lelliottia amnigena,1.6221577478888777e-05,61646
Streptococcus sp. zg-86,1.6221577478888777e-05,2664091
Citrobacter pasteurii,1.54491214084655e-05,1563222
Kluyvera intermedia,1.54491214084655e-05,61648
Cronobacter dublinensis,1.5062893373253862e-05,413497
Staphylococcus cohnii,1.4290437302830588e-05,29382
Klebsiella variicola,1.3904209267618951e-05,244366
Listeria welshimeri,1.3904209267618951e-05,1643
Delftia acidovorans,1.3904209267618951e-05,80866
Citrobacter telavivum,1.3517981232407312e-05,2653932
Enterobacter sp. JUb54,1.3131753197195675e-05,2724468
Bordetella trematum,1.2745525161984038e-05,123899
Ralstonia solanacearum,1.1973069091560762e-05,305
Pluralibacter gergoviae,1.1973069091560762e-05,61647
Klebsiella grimontii,1.1586841056349125e-05,2058152
Klebsiella huaxiensis,1.1200613021137488e-05,2153354
Enterobacter bugandensis,1.081438498592585e-05,881260
Kluyvera genomosp. 3,1.081438498592585e-05,2774055
Serratia marcescens,1.0428156950714213e-05,615
Leclercia sp. 29361,1.0428156950714213e-05,2714951
Listeria ivanovii,1.0041928915502575e-05,1638
