Species,RA,TAX_ID
Escherichia coli,0.19392804582198075,562
Neisseria meningitidis,0.13951305463897548,487
Staphylococcus aureus,0.025699508206854543,1280
Klebsiella pneumoniae,0.013655055829391326,573
Acinetobacter baumannii,0.011084618841212835,470
Salmonella enterica,0.010850911182060698,28901
Legionella pneumophila,0.005350967785847386,446
Aeromonas hydrophila,0.002262415155090903,644
unclassified,0.0009737240360514032,12908
Vibrio furnissii,0.00044519051862264584,29494
Neisseria gonorrhoeae,0.00035142964496577035,485
Cupriavidus oxalaticus,0.0003371918826697263,96344
Escherichia albertii,0.00033476104520454805,208962
Enterococcus faecalis,0.0002944785957815941,1351
Neisseria lactamica,0.00025697424631884394,486
Listeria monocytogenes,0.0002198171593511192,1639
Staphylococcus schweitzeri,0.00021634453440086456,1654388
Escherichia marmotae,0.00021391369693568628,1499973
Escherichia fergusonii,0.0002041903470749733,564
Shigella dysenteriae,0.0001646024226420703,622
Staphylococcus simiae,0.00015696264775151008,308354
Escherichia sp. E4742,0.00015140644783110264,2044467
Staphylococcus argenteus,0.00013647416054500766,985002
Staphylococcus haemolyticus,0.00013230701060470209,1283
Staphylococcus epidermidis,0.0001034842235175885,1282
Shigella boydii,9.271908617179908e-05,621
Shigella flexneri,8.924646122154444e-05,623
Neisseria cinerea,6.979976150011842e-05,483
Enterococcus faecium,6.49380865697619e-05,1352
Staphylococcus sp. MZ8,5.903462415432901e-05,2836366
Neisseria polysaccharea,5.868736165930354e-05,489
Citrobacter freundii,5.729831167920169e-05,546
Acinetobacter seifertii,5.729831167920169e-05,1530123
Staphylococcus cohnii,5.347842423392157e-05,29382
Enterobacter hormaechei,5.2783899243870643e-05,158836
Klebsiella quasipneumoniae,5.2783899243870643e-05,1463165
Acinetobacter nosocomialis,4.479686185828495e-05,106654
Staphylococcus saccharolyticus,4.444959936325949e-05,33028
Acinetobacter pittii,4.34078118781831e-05,48296
Klebsiella variicola,4.0629711917979375e-05,244366
Staphylococcus capitis,4.0282449422953915e-05,29388
Staphylococcus caprae,3.958792443290298e-05,29380
Salmonella bongori,3.819887445280113e-05,54736
Staphylococcus phage 3MRA,3.7157086967724726e-05,1505026
Staphylococcus warneri,3.7157086967724726e-05,1292
Staphylococcus xylosus,3.7157086967724726e-05,1288
Staphylococcus lugdunensis,3.507351199757194e-05,28035
Neisseria mucosa,3.472624950254648e-05,488
Klebsiella oxytoca,3.437898700752101e-05,571
Enterobacter roggenkampii,3.298993702741915e-05,1812935
Enterobacter cloacae,3.1600887047317295e-05,550
Mammaliicoccus sciuri,2.8822787087113573e-05,1296
Acinetobacter calcoaceticus,2.847552459208811e-05,471
Neisseria subflava,2.8128262097062646e-05,28449
Klebsiella aerogenes,2.8128262097062646e-05,548
Neisseria elongata,2.5002899641833464e-05,495
Staphylococcus pasteuri,2.4655637146807997e-05,45972
Neisseria sicca,2.3961112156757067e-05,490
Klebsiella michiganensis,2.3613849661731603e-05,1134687
Raoultella ornithinolytica,2.326658716670614e-05,54291
Staphylococcus debuckii,2.187753718660428e-05,2044912
Citrobacter rodentium,2.187753718660428e-05,67825
Staphylococcus nepalensis,2.1530274691578815e-05,214473
Jeotgalibaca sp. PTS2502,2.118301219655335e-05,1903686
Staphylococcus sp. MZ9,2.0835749701527885e-05,2836367
Yokenella regensburgei,2.0141224711476957e-05,158877
Staphylococcus felis,1.9446699721426027e-05,46127
Atlantibacter hermannii,1.9446699721426027e-05,565
Klebsiella africana,1.9099437226400563e-05,2489010
Jejubacter calystegiae,1.8057649741324166e-05,2579935
Lelliottia amnigena,1.736312475127324e-05,61646
Enterobacter asburiae,1.7015862256247772e-05,61645
Citrobacter sp. RHB25-C09,1.7015862256247772e-05,2742624
Staphylococcus hominis,1.6668599761222308e-05,1290
Neisseria sp. oral taxon 014,1.6321337266196845e-05,641148
Haemophilus influenzae,1.6321337266196845e-05,727
Shigella sonnei,1.6321337266196845e-05,624
Neisseria chenwenguii,1.5974074771171378e-05,1853278
Staphylococcus phage 23MRA,1.5974074771171378e-05,1505027
Kosakonia radicincitans,1.5974074771171378e-05,283686
Klebsiella huaxiensis,1.5974074771171378e-05,2153354
Citrobacter sp. R56,1.5626812276145914e-05,1573676
Klebsiella quasivariicola,1.5626812276145914e-05,2026240
Staphylococcus delphini,1.4932287286094985e-05,53344
Leclercia sp. 4-9-1-25,1.458502479106952e-05,2815358
Staphylococcus kloosii,1.458502479106952e-05,29384
Staphylococcus pseudintermedius,1.458502479106952e-05,283734
Staphylococcus succinus,1.4237762296044055e-05,61015
Cedecea neteri,1.4237762296044055e-05,158822
Neisseria animalis,1.389049980101859e-05,492
Staphylococcus simulans,1.3543237305993126e-05,1286
Achromobacter xylosoxidans,1.2501449820916732e-05,85698
Neisseria sp. KEM232,1.2501449820916732e-05,655307
Staphylococcus arlettae,1.2154187325891267e-05,29378
Neisseria flavescens,1.1806924830865802e-05,484
Staphylococcus phage tp310-2,1.1806924830865802e-05,445516
Staphylococcus equorum,1.1459662335840336e-05,246432
Haemophilus sp. oral taxon 036,1.1459662335840336e-05,712310
Erwinia gerundensis,1.1459662335840336e-05,1619313
Enterobacter kobei,1.1112399840814873e-05,208224
Enterobacter lignolyticus,1.1112399840814873e-05,1334193
Enterobacter sp. RHBSTW-00994,1.0417874850763942e-05,2742676
Citrobacter werkmanii,1.0070612355738479e-05,67827
Leclercia adecarboxylata,1.0070612355738479e-05,83655
Staphylococcus sp. 17KM0847,1.0070612355738479e-05,2583989
Streptomyces lividans,9.028824870662083e-06,1916
Bacillus cereus,9.028824870662083e-06,1396
Neisseria animaloris,8.68156237563662e-06,326522
Staphylococcus saprophyticus,8.334299880611154e-06,29385
Staphylococcus auricularis,8.334299880611154e-06,29379
Kluyvera intermedia,7.987037385585689e-06,61648
Citrobacter koseri,7.987037385585689e-06,545
Scandinavium goeteborgense,7.639774890560225e-06,1851514
Pluralibacter gergoviae,7.639774890560225e-06,61647
Neisseria sp. 10022,7.639774890560225e-06,1853276
Citrobacter portucalensis,7.29251239553476e-06,1639133
Enterobacter sp. SA187,7.29251239553476e-06,1914861
Enterobacter sp. JUb54,7.29251239553476e-06,2724468
Haemophilus aegyptius,6.945249900509295e-06,197575
Citrobacter amalonaticus,6.945249900509295e-06,35703
Kosakonia cowanii,6.945249900509295e-06,208223
Leclercia sp. 29361,6.945249900509295e-06,2714951
Neisseria bacilliformis,6.5979874054838304e-06,267212
Enterobacter cancerogenus,6.5979874054838304e-06,69218
Acinetobacter oleivorans,6.5979874054838304e-06,1148157
Cronobacter sakazakii,6.250724910458366e-06,28141
Pseudescherichia vulneris,6.250724910458366e-06,566
Kluyvera genomosp. 3,6.250724910458366e-06,2774055
Staphylococcus lutrae,6.250724910458366e-06,155085
Homo sapiens,6.250724910458366e-06,9606
Staphylococcus pettenkoferi,5.903462415432901e-06,170573
Citrobacter sp. LY-1,5.903462415432901e-06,2546350
Mammaliicoccus vitulinus,5.903462415432901e-06,71237
Staphylococcus carnosus,5.903462415432901e-06,1281
Staphylococcus chromogenes,5.556199920407436e-06,46126
Citrobacter tructae,5.556199920407436e-06,2562449
Staphylococcus lloydii,5.556199920407436e-06,2781774
Kosakonia sacchari,5.556199920407436e-06,1158459
Citrobacter farmeri,5.556199920407436e-06,67824
Enterobacter sp. E76,5.556199920407436e-06,2596949
Enterobacter sp. RHBSTW-00175,5.208937425381971e-06,2742639
Staphylococcus agnetis,5.208937425381971e-06,985762
Neisseria brasiliensis,5.208937425381971e-06,2666100
Staphylococcus pseudoxylosus,5.208937425381971e-06,2282419
Citrobacter pasteurii,4.861674930356507e-06,1563222
Staphylococcus phage SA12,4.861674930356507e-06,1347760
Citrobacter telavivum,4.861674930356507e-06,2653932
Enterobacter sp. 638,4.861674930356507e-06,399742
Cedecea sp. FDAARGOS_727,4.861674930356507e-06,2545798
Staphylococcus sp. 11-B-312,4.861674930356507e-06,2799680
Citrobacter braakii,4.861674930356507e-06,57706
Klebsiella grimontii,4.5144124353310415e-06,2058152
Cronobacter condimenti,4.5144124353310415e-06,1163710
Phytobacter ursingii,4.5144124353310415e-06,1972431
Staphylococcus muscae,4.5144124353310415e-06,1294
Cedecea lapagei,4.167149940305577e-06,158823
Kosakonia sp. SMBL-WEM22,4.167149940305577e-06,2725560
Acinetobacter indicus,4.167149940305577e-06,756892
Shimwellia blattae,4.167149940305577e-06,563
Acinetobacter lactucae,3.819887445280113e-06,1785128
Escherichia sp. SCLE84,3.819887445280113e-06,2725997
Neisseria dentiae,3.819887445280113e-06,194197
Cronobacter dublinensis,3.819887445280113e-06,413497
Enterobacter soli,3.819887445280113e-06,885040
Neisseria zoodegmatis,3.819887445280113e-06,326523
Citrobacter sedlakii,3.819887445280113e-06,67826
Buttiauxella agrestis,3.4726249502546474e-06,82977
Serratia marcescens,3.4726249502546474e-06,615
Streptococcus sp. FDAARGOS_521,3.4726249502546474e-06,2420309
Neisseria sp. ZJ785,3.4726249502546474e-06,2709396
Acinetobacter junii,3.125362455229183e-06,40215
Acinetobacter lwoffii,3.125362455229183e-06,28090
Aeromonas salmonicida,3.125362455229183e-06,645
Enterobacter chengduensis,3.125362455229183e-06,2494701
Kosakonia pseudosacchari,3.125362455229183e-06,1646340
Enterobacter ludwigii,3.125362455229183e-06,299767
Buttiauxella sp. 3AFRM03,3.125362455229183e-06,2479367
Cyanobacterium aponinum,2.778099960203718e-06,379064
Acinetobacter sp. YH12138,2.778099960203718e-06,2601122
Enterococcus saigonensis,2.778099960203718e-06,1805431
Psychrobacillus glaciei,2.778099960203718e-06,2283160
Acinetobacter radioresistens,2.778099960203718e-06,40216
Aeromonas sp. CA23,2.4308374651782534e-06,2033032
Streptococcus pyogenes,2.4308374651782534e-06,1314
Citrobacter sp. BDA59-3,2.4308374651782534e-06,2781952
Acinetobacter sp. FDAARGOS_493,2.4308374651782534e-06,2420300
Acinetobacter sp. ACNIH1,2.4308374651782534e-06,1636603
Acinetobacter sp. BHS4,2.4308374651782534e-06,2836181
Staphylococcus schleiferi,2.4308374651782534e-06,1295
Staphylococcus condimenti,2.4308374651782534e-06,70255
Enterobacter sp. RHB15-C17,2.4308374651782534e-06,2742619
Pseudomonas putida,2.4308374651782534e-06,303
Morganella morganii,2.4308374651782534e-06,582
Klebsiella sp. WP3-W18-ESBL-02,2.4308374651782534e-06,2675710
Enterobacter oligotrophicus,2.4308374651782534e-06,2478464
