Species,RA,TAX_ID
unclassified,0.09977311239585504,12908
Pseudomonas putida,0.0710463433227164,303
Parabacteroides distasonis,0.061486319170000046,823
Bifidobacterium longum,0.06119165330387925,216816
Enterocloster clostridioformis,0.05709172459290862,1531
Bacteroides uniformis,0.04787493760292641,820
Ruminococcus gnavus,0.04747937978033163,33038
Anaerostipes caccae,0.04217539419015714,105841
Akkermansia muciniphila,0.040354907907969494,239935
Streptococcus mutans,0.0346497404503292,1309
Cutibacterium acnes,0.033792670097106806,1747
Flavonifractor plautii,0.029814766117277014,292800
Staphylococcus epidermidis,0.029492661729209738,1282
Collinsella aerofaciens,0.027546060501429614,74426
Blautia producta,0.023022283317906976,33035
Megamonas funiformis,0.022686204030463234,437897
Lactobacillus delbrueckii,0.019478112495554024,1584
Escherichia coli,0.016832766298950707,562
Blautia sp. YL58,0.014482767670876804,1796616
Megasphaera elsdenii,0.008097942911854344,907
Lachnoclostridium sp. YL32,0.003545875078374474,1834196
Bacillus subtilis,0.003516732300406482,1423
Blautia argi,0.0016285870541644944,1912897
Enterocloster bolteae,0.001588366612056623,208479
Clostridioides difficile,0.0011466234512786436,1496
Megasphaera stantonii,0.001022894464116293,2144175
Bifidobacterium breve,0.0009000176049647023,1685
Blautia sp. SC05B48,0.0007420330717698,2479767
Anaerostipes rhamnosivorans,0.0005617227846929859,1229621
Coprococcus comes,0.0005162191489184024,410072
Faecalibacterium prausnitzii,0.0004950863742515547,853
Clostridium scindens,0.0004828157308966108,29347
Roseburia intestinalis,0.0004811114748750908,166486
Oscillibacter sp. PEA192,0.0004279386870036674,2109687
Dysosmobacter welbionis,0.0003434075883362763,2093857
Ruminococcus torques,0.0003411920555083003,33039
Coprococcus catus,0.00030966331911018067,116085
Blautia obeum,0.0002844403299916849,40520
Anaerobutyricum hallii,0.00027370351705610906,39488
Bacillus tequilensis,0.0002593877664753412,227866
Bacillus vallismortis,0.0002508664863677413,72361
Blautia hansenii,0.00024387903667950938,1322
Dysosmobacter sp. Marseille-Q4140,0.00023109711651810952,2830675
Megamonas hypermegale,0.00022802945567937356,158847
Bifidobacterium bifidum,0.00022734775327076554,1681
Longicatena caecimuris,0.00021984902677607763,1796635
Roseburia hominis,0.0001934330584425179,301301
Ruthenibacterium lactatiformans,0.0001780947542488381,1550024
Lachnoclostridium phocaeense,0.0001661649620981982,1871021
Lacrimispora saccharolytica,0.00015628027717338232,84030
Faecalibacillus intestinalis,0.00014588431544211044,1982626
Anaerostipes hadrus,0.00010549344773208687,649756
Escherichia albertii,9.986940286107092e-05,208962
Oscillibacter sp. MM50,9.475663479651098e-05,2714355
Staphylococcus aureus,9.032556914055902e-05,1280
Bacillus mojavensis,8.896216432334304e-05,72360
Bifidobacterium catenulatum,7.907747939852714e-05,1686
Faecalicatena sp. Marseille-Q4148,7.890705379637515e-05,2823316
Escherichia fergusonii,7.635066976409518e-05,564
Bifidobacterium adolescentis,7.600981855979118e-05,1680
Clostridium perfringens,7.549854175333519e-05,1502
Oscillibacter sp. MM59,7.41351369361192e-05,2714358
Olsenella sp. GAM18,7.294215772105522e-05,2109685
Bacillus inaquosorum,7.277173211890322e-05,483913
Escherichia marmotae,7.191960410814323e-05,1499973
Intestinimonas butyriciproducens,7.140832730168724e-05,1297617
Bacillus halotolerans,7.106747609738324e-05,260554
Enterococcus faecium,6.953364567801525e-05,1352
Clostridium innocuum,6.851109206510326e-05,1522
Staphylococcus haemolyticus,6.44208776134553e-05,1283
Escherichia sp. E4742,5.9819386355351355e-05,2044467
Flintibacter sp. KGMB00164,5.8115130333831376e-05,2610895
Bacillus velezensis,5.760385352737538e-05,492670
Hungatella hathewayi,5.53883206993994e-05,154046
Salmonella enterica,5.385449028003142e-05,28901
Eubacterium sp. NSJ-61,5.300236226927143e-05,2764325
Bacillus sp. MBGLi79,5.283193666711943e-05,2070759
Eubacterium limosum,5.2491085462815437e-05,1736
Bacillus atrophaeus,5.232065986066344e-05,1452
Massilistercora timonensis,5.146853184990344e-05,2086584
Amedibacterium intestinale,4.993470143053546e-05,2583452
Clostridium hylemonae,4.737831739825549e-05,89153
Bifidobacterium pseudocatenulatum,4.737831739825549e-05,28026
Bacillus sp. JS,4.3288102946607534e-05,1127744
Caproiciproducens sp. 7D4C2,4.3117677344455536e-05,2721621
Pseudomonas tolaasii,4.260640053799954e-05,29442
Bacillus spizizenii,4.209512373154355e-05,96241
Shigella flexneri,4.056129331217556e-05,623
Eubacterium callanderi,3.9368314097111574e-05,53442
Aminipila sp. JN-18,3.9368314097111574e-05,2507160
Shigella boydii,3.9197888494959576e-05,621
Faecalitalea cylindroides,3.902746289280758e-05,39483
Lacrimispora sphenoides,3.868661168850358e-05,29370
Shigella dysenteriae,3.73232068712876e-05,622
Blautia sp. LZLJ-3,3.664150446267961e-05,2779518
Solibaculum mannosilyticum,3.544852524761562e-05,2780922
Acidaminococcus fermentans,3.544852524761562e-05,905
Bacteroides xylanisolvens,3.408512043039963e-05,371601
Streptococcus troglodytae,3.391469482824763e-05,1111760
Pelosinus fermentans,3.3744269226095635e-05,365349
Homo sapiens,3.340341802179164e-05,9606
Staphylococcus hominis,3.2040013204575655e-05,1290
Acidaminococcus intestini,3.2040013204575655e-05,187327
Rothia mucilaginosa,3.050618278520767e-05,43675
Bacillus sp. MD-5,3.0165331580903675e-05,2009331
Eubacterium maltosivorans,2.9142777967991687e-05,2041044
Coprococcus sp. ART55/1,2.897235236583969e-05,751585
Christensenella sp. Marseille-P3954,2.880192676368769e-05,2086585
Bacteroides eggerthii,2.880192676368769e-05,28111
Cutibacterium avidum,2.846107555938369e-05,33010
Selenomonas ruminantium,2.846107555938369e-05,971
Phocaeicola dorei,2.8290649957231694e-05,357276
Erysipelatoclostridium ramosum,2.7949798752927698e-05,1547
Acutalibacter muris,2.7608947548623702e-05,1796620
Oscillibacter sp. NSJ-62,2.7097670742167708e-05,2763056
Bacteroides cellulosilyticus,2.573426592495172e-05,246787
Campylobacter jejuni,2.573426592495172e-05,197
Staphylococcus sp. SB1-57,2.505256351634373e-05,2813777
Bifidobacterium dentium,2.4370861107735737e-05,1689
Bacteroides sp. HF-162,2.420043550558374e-05,2785531
Parolsenella catena,2.3689158699127746e-05,2003188
Mahella australiensis,2.300745629051975e-05,252966
Dehalobacter restrictus,2.2496179484063757e-05,55583
Bacteroides fragilis,2.1984902677607763e-05,817
Clostridium sp. SY8519,2.062149786039178e-05,1042156
Bacillus sp. LJBS06,2.062149786039178e-05,2809036
Streptococcus oralis,2.028064665608778e-05,1303
Selenomonas sp. oral taxon 478,2.028064665608778e-05,712538
Enterococcus casseliflavus,2.0110221053935782e-05,37734
Lachnospira eligens,1.942851864532779e-05,39485
Staphylococcus capitis,1.8746816236719798e-05,29388
Staphylococcus saprophyticus,1.8235539430263804e-05,29385
Bacillus intestinalis,1.8065113828111806e-05,1963032
Bacillus sp. WR11,1.8065113828111806e-05,2448811
Streptococcus suis,1.789468822595981e-05,1307
Butyrivibrio fibrisolvens,1.755383702165581e-05,831
Bifidobacterium imperatoris,1.738341141950381e-05,2020965
Citrobacter freundii,1.7212985817351813e-05,546
Phascolarctobacterium sp. Marseille-Q4147,1.7042560215199815e-05,2823317
Oscillibacter sp. MM35,1.6872134613047817e-05,2714353
Enterococcus saigonensis,1.670170901089582e-05,1805431
Bacillus amyloliquefaciens,1.653128340874382e-05,1390
Clostridium botulinum,1.6360857806591824e-05,1491
Bacillus glycinifermentans,1.6020006602287828e-05,1664069
Cutibacterium modestum,1.6020006602287828e-05,2559073
Phascolarctobacterium faecium,1.584958100013583e-05,33025
Bacteroides sp. CACC 737,1.5508729795831834e-05,2755405
Bacillus paralicheniformis,1.5167878591527836e-05,1648923
Eubacterium cellulosolvens,1.482702738722384e-05,29322
Bacteroides helcogenes,1.482702738722384e-05,290053
Weizmannia coagulans,1.4656601785071842e-05,1398
Nocardioides humi,1.4656601785071842e-05,449461
Longibaculum sp. KGMB06250,1.4315750580767846e-05,2584943
Ruminococcus champanellensis,1.4145324978615847e-05,1161942
Anaerocolumna cellulosilytica,1.4145324978615847e-05,433286
Parabacteroides goldsteinii,1.4145324978615847e-05,328812
Christensenella minuta,1.4145324978615847e-05,626937
Oscillibacter valericigenes,1.3804473774311851e-05,351091
Bacteroides sp. A1C1,1.3122771365703859e-05,2528203
Klebsiella pneumoniae,1.3122771365703859e-05,573
Caproicibacterium amylolyticum,1.2952345763551861e-05,2766537
Mammaliicoccus sciuri,1.2952345763551861e-05,1296
Ruminococcus bicirculans,1.2781920161399862e-05,1160721
Anaerocolumna sedimenticola,1.2781920161399862e-05,2696063
Streptococcus pyogenes,1.2441068957095866e-05,1314
Staphylococcus cohnii,1.2270643354943868e-05,29382
Selenomonas sputigena,1.1929792150639872e-05,69823
Lactobacillus iners,1.1929792150639872e-05,147802
Bifidobacterium pullorum,1.1759366548487874e-05,78448
Streptococcus ratti,1.1588940946335876e-05,1341
Cohnella sp. MFER-1,1.107766413987988e-05,2728023
Enterobacter cloacae,1.0736812935575884e-05,550
Citrobacter sp. RHB25-C09,1.0736812935575884e-05,2742624
Staphylococcus lugdunensis,1.0395961731271889e-05,28035
Enterobacter hormaechei,1.0395961731271889e-05,158836
Monoglobus pectinilyticus,1.022553612911989e-05,1981510
Bacillus sp. NSP9.1,1.022553612911989e-05,1071078
Bacteroides thetaiotaomicron,1.022553612911989e-05,818
Staphylococcus equorum,9.714259322663895e-06,246432
Bifidobacterium angulatum,9.714259322663895e-06,1683
Bacillus sonorensis,9.714259322663895e-06,119858
Lelliottia amnigena,9.543833720511897e-06,61646
Priestia megaterium,9.543833720511897e-06,1404
Bacteroides zoogleoformans,9.543833720511897e-06,28119
Atopobium sp. oral taxon 416,9.543833720511897e-06,712157
Parabacteroides merdae,9.202982516207901e-06,46503
Veillonella rodentium,9.202982516207901e-06,248315
Candidatus Formimonas warabiya,8.862131311903905e-06,1761012
Veillonella parvula,8.862131311903905e-06,29466
Bacteroides heparinolyticus,8.862131311903905e-06,28113
Bifidobacterium scardovii,8.691705709751906e-06,158787
Slackia heliotrinireducens,8.521280107599908e-06,84110
Filifactor alocis,8.35085450544791e-06,143361
Acetivibrio thermocellus,8.35085450544791e-06,1515
Raoultella ornithinolytica,8.35085450544791e-06,54291
Desulfosarcina ovata,8.180428903295912e-06,83564
Gordonibacter pamelaeae,8.180428903295912e-06,471189
Bacteroides intestinalis,8.010003301143914e-06,329854
Klebsiella huaxiensis,7.839577698991916e-06,2153354
Bacteroides caccae,7.839577698991916e-06,47678
Paenibacillus xylanilyticus,7.839577698991916e-06,248903
Ruminococcus albus,7.839577698991916e-06,1264
Alkalibacter sp. ES005,7.839577698991916e-06,2815577
Leclercia adecarboxylata,7.669152096839918e-06,83655
