Genus,RA,TAX_ID
unclassified,0.1011359168677639,12908
Pseudomonas,0.07478088311054472,286
Parabacteroides,0.07202489086521516,375288
Bifidobacterium,0.06848648355521814,1678
Bacteroides,0.06377691087551857,816
Enterocloster,0.05857487595238741,2719313
Mediterraneibacter,0.04729823621919145,2316020
Anaerostipes,0.04267475122691901,207244
Akkermansia,0.04157103250996448,239934
Blautia,0.04086114801659391,572511
Bacillus,0.03877453838019577,1386
Cutibacterium,0.03471485995499037,1912216
Streptococcus,0.03403158130202543,1301
Flavonifractor,0.03009798405683143,946234
Staphylococcus,0.028721597841707112,1279
Collinsella,0.027898850356552155,102106
Megamonas,0.020996414142783547,158846
Lactobacillus,0.01985270193324476,1578
Escherichia,0.018277195574957297,561
Megasphaera,0.009292047395677992,906
Lachnoclostridium,0.004234904151188959,1506553
Clostridioides,0.0011030408611480166,1870884
Coprococcus,0.0008263062281391502,33042
Oscillibacter,0.0006771779507063258,459786
Roseburia,0.0006597231636886201,841
Dysosmobacter,0.0005571974729535533,2591381
Faecalibacterium,0.0005029690084325262,216851
Anaerobutyricum,0.0002701255388953662,2569097
Paenibacillus,0.00021860849760039044,44249
Lacrimispora,0.00021216886743851847,2719231
Clostridium,0.0002108131558254928,1485
Eubacterium,0.00020776280469618502,1730
Longicatena,0.00019928960711477453,1918536
Citrobacter,0.00017302269461240205,544
Ruthenibacterium,0.00016912502372495324,1905344
Faecalibacillus,0.00014285811122258073,2678885
Enterococcus,0.0001335375938830292,1350
Shigella,0.0001230308288820802,620
Enterobacter,0.00011472709525229793,547
Streptomyces,0.00010947371275182344,1883
Erysipelatoclostridium,9.744177218622054e-05,1505663
Selenomonas,9.286624549225889e-05,970
Olsenella,8.896857460481007e-05,133925
Klebsiella,8.710447113689976e-05,570
Intestinimonas,8.015644912014316e-05,1392389
Faecalicatena,7.778395379734823e-05,2005359
Xanthomonas,7.55809224261815e-05,338
Salmonella,6.964968411919417e-05,590
Acidaminococcus,6.32100539573222e-05,904
Flintibacter,6.185434234429653e-05,1918454
Campylobacter,5.727881565033486e-05,194
Hungatella,5.4567392424283506e-05,1649459
Aminipila,5.422846452102709e-05,2060094
Massilistercora,5.321168081125783e-05,2717089
Phocaeicola,5.287275290800141e-05,909656
Caproiciproducens,5.2025433149860364e-05,1738645
Amedibacterium,4.9991865730321845e-05,2749267
Christensenella,4.677205064938586e-05,990721
Rhizobium,4.304384371356525e-05,379
Rothia,3.762099726146254e-05,32207
Anaerocolumna,3.626528564843686e-05,1843210
Acutalibacter,3.372332637401372e-05,1918385
Butyrivibrio,3.2028686857731626e-05,830
Bradyrhizobium,3.16897589544752e-05,374
Acinetobacter,3.1520295002846996e-05,469
Solibaculum,3.1520295002846996e-05,2842531
Parolsenella,3.101190314796237e-05,2082587
Pelosinus,3.101190314796237e-05,365348
Faecalitalea,3.101190314796237e-05,1573534
Ruminococcus,3.0503511293077737e-05,1263
Nocardioides,3.0334047341449528e-05,1839
Veillonella,3.0164583389821316e-05,29465
Dehalobacter,2.9995119438193107e-05,56112
Treponema,2.965619153493669e-05,157
Corynebacterium,2.8300479921911013e-05,1716
Homo,2.81310159702828e-05,9605
Desulfovibrio,2.7622624115398174e-05,872
Chryseobacterium,2.6605840405628915e-05,59732
Vibrio,2.6266912502372497e-05,662
Phascolarctobacterium,2.6097448550744285e-05,33024
Leclercia,2.5927984599116076e-05,83654
Kosakonia,2.5589056695859655e-05,1330547
Fusobacterium,2.1860849760039045e-05,848
Mahella,2.1521921856782624e-05,252965
Desulfitobacterium,2.1352457905154415e-05,36853
Microbacterium,2.1182993953526206e-05,33882
Geobacter,2.1182993953526206e-05,28231
Mesorhizobium,2.0844066050269785e-05,68287
Prevotella,2.0166210243756947e-05,838
Mammaliicoccus,1.9996746292128738e-05,2803850
Halomonas,1.9996746292128738e-05,2745
Planococcus,1.914942653398769e-05,1372
Lachnospira,1.881049863073127e-05,28050
Burkholderia,1.813264282421843e-05,32008
Pantoea,1.7963178872590223e-05,53335
Rhodococcus,1.7285323066077384e-05,1827
Raoultella,1.7285323066077384e-05,160674
Mycolicibacterium,1.6776931211192754e-05,1866885
Shewanella,1.6776931211192754e-05,22
Geobacillus,1.6438003307936337e-05,129337
Priestia,1.6268539356308125e-05,2800373
Alistipes,1.6099075404679916e-05,239759
Dialister,1.6099075404679916e-05,39948
Synechococcus,1.6099075404679916e-05,1129
Nocardia,1.5760147501423498e-05,1817
Deinococcus,1.5421219598167077e-05,1298
Longibaculum,1.491282774328245e-05,1918538
Cronobacter,1.4743363791654239e-05,413496
Flavobacterium,1.4743363791654239e-05,237
Nostoc,1.457389984002603e-05,1177
Plasmodium,1.457389984002603e-05,5820
Brevibacillus,1.440443588839782e-05,55080
Pseudoalteromonas,1.440443588839782e-05,53246
Cohnella,1.440443588839782e-05,329857
Peribacillus,1.423497193676961e-05,2675229
Mycobacterium,1.423497193676961e-05,1763
Spirosoma,1.423497193676961e-05,107
Serratia,1.40655079851414e-05,613
Stenotrophomonas,1.3896044033513191e-05,40323
Agrobacterium,1.3726580081884981e-05,357
Brevundimonas,1.3557116130256772e-05,41275
Virgibacillus,1.3557116130256772e-05,84406
Hymenobacter,1.3387652178628562e-05,89966
Weizmannia,1.3218188227000353e-05,2817139
Desulfotomaculum,1.3218188227000353e-05,1562
Aeromonas,1.3048724275372142e-05,642
Arthrobacter,1.2879260323743934e-05,1663
Pedobacter,1.2879260323743934e-05,84567
Yersinia,1.2879260323743934e-05,629
Levilactobacillus,1.2540332420487514e-05,2767886
Novosphingobium,1.2370868468859304e-05,165696
Polynucleobacter,1.2370868468859304e-05,44013
Polaribacter,1.2201404517231095e-05,52959
Caproicibacterium,1.2201404517231095e-05,2834348
Massilia,1.2031940565602885e-05,149698
Metabacillus,1.2031940565602885e-05,2675233
Neisseria,1.1862476613974676e-05,482
Sporosarcina,1.1862476613974676e-05,1569
Listeria,1.1693012662346465e-05,1637
Adlercreutzia,1.1523548710718257e-05,447020
Micromonospora,1.1523548710718257e-05,1873
Paraburkholderia,1.0845692904205418e-05,1822464
Actinoplanes,1.0845692904205418e-05,1865
Cellulosilyticum,1.0506765000948999e-05,698776
Gordonibacter,1.0337301049320788e-05,644652
Moorella,1.0337301049320788e-05,44260
Brevibacterium,1.016783709769258e-05,1696
Dickeya,9.998373146064369e-06,204037
Sphingomonas,9.82890919443616e-06,13687
Rossellomorea,9.32051733955153e-06,2837508
Cupriavidus,9.32051733955153e-06,106589
Exiguobacterium,9.151053387923322e-06,33986
Thermoanaerobacterium,9.151053387923322e-06,28895
Alkalihalobacillus,9.151053387923322e-06,2675234
Bordetella,8.812125484666902e-06,517
Alcaligenes,8.812125484666902e-06,507
Slackia,8.642661533038692e-06,84108
Erwinia,8.642661533038692e-06,551
Candidatus Formimonas,8.473197581410482e-06,2840454
Alkalibacter,8.303733629782273e-06,274470
Lacticaseibacillus,8.303733629782273e-06,2759736
Lysobacter,8.303733629782273e-06,68
Methylobacterium,8.134269678154062e-06,407
Aureimonas,7.964805726525853e-06,414371
Achromobacter,7.964805726525853e-06,222
Capnocytophaga,7.964805726525853e-06,1016
Pectinatus,7.964805726525853e-06,864
Brucella,7.795341774897643e-06,234
Aerococcus,7.795341774897643e-06,1375
