species,SRR11487935,tax_id
AKKERMANSIA_MUCINIPHILA,0.0009369,239935
ALISTIPES_FINEGOLDII,0.000118,214856
ANAEROSTIPES_HADRUS,0.0149556,649756
BACTEROIDES_THETAIOTAOMICRON,0.08554840000000001,818
BACTEROIDES_UNIFORMIS,0.0023804,820
BIFIDOBACTERIUM_LONGUM,0.3722997,216816
BLAUTIA_WEXLERAE,0.0002274,418240
CLOSTRIDIUM_BUTYRICUM,0.019704600000000003,1492
COLLINSELLA_AEROFACIENS,0.0166113,74426
ESCHERICHIA_COLI,0.159499,562
EUBACTERIUM_HALLII,0.0118361,39488
FAECALIBACTERIUM_PRAUSNITZII,0.0003902,853
LACTOBACILLUS_PARAGASSERI,0.0,2107999
PARABACTEROIDES_DISTASONIS,0.13329470000000002,823
PREVOTELLA_COPRI,0.1365757,165179
PREVOTELLA_MELANINOGENICA,0.0301317,28132
ROSEBURIA_HOMINIS,0.0148519,301301
ROSEBURIA_INTESTINALIS,0.0006383,166486
