Genus,RA,TAX_ID
unclassified,0.3978026572090117,12908
Schaalia,0.1779615660259473,2529408
Prevotella,0.09135495914342068,838
Neisseria,0.0687816225023583,482
Veillonella,0.049448635255491445,29465
Fusobacterium,0.04545830423756845,848
Campylobacter,0.024718383623065898,194
Streptococcus,0.017728891788256335,1301
Rothia,0.017516798975829077,32207
Haemophilus,0.011352325211020864,724
Actinomyces,0.00941669116836341,1654
Leptotrichia,0.007982193391892389,32067
Lancefieldella,0.007816806938880518,2767353
Mogibacterium,0.0076315128572653655,86331
Candidatus Nanosynbacter,0.0045132891077707135,2093823
Pauljensenia,0.002590671591507712,2740557
Streptomyces,0.0018625117914415573,1883
Selenomonas,0.0017503399610423022,970
Corynebacterium,0.0016936797873252723,1716
Treponema,0.0014593823122251216,157
Capnocytophaga,0.001452874049027895,1016
Gemella,0.001317731877932547,1378
Lachnoanaerobaculum,0.0012032630134636824,1164882
Cutibacterium,0.0010244771950457569,1912216
Parvimonas,0.0008231038749433398,543311
Microbacterium,0.0007572555649478726,33882
Bacteroides,0.0007277769610545531,816
Xanthomonas,0.00048505702769916816,338
Bifidobacterium,0.000469743467235106,1678
Pseudomonas,0.00045175003368983304,286
Arthrobacter,0.0004280140149705367,1663
Mycolicibacterium,0.0003778621044507332,1866885
Mobiluncus,0.00037173668026510836,2050
Cellulomonas,0.00036369706102147575,1707
Oscillibacter,0.00036216570497506954,459786
Mycobacterium,0.0003441722714297965,1763
Brevibacterium,0.00034225807637178874,1696
Clostridium,0.00032617883788452353,1485
Nocardioides,0.00032158476974530485,1839
Trueperella,0.0003162250235828831,1069494
Lautropia,0.00031354515050167225,47670
Rhodococcus,0.0003032084971884303,1827
Phocaeicola,0.00029019197079397746,909656
Alistipes,0.00028368370759675106,239759
Propionimicrobium,0.00026147904492386097,203133
Kocuria,0.00022778921190292427,57493
Brachybacterium,0.00021974959265929166,43668
Porphyromonas,0.00021553836353167458,836
Flaviflexus,0.00020099048109081553,1522056
Micromonospora,0.00019371653987038603,1873
Dermabacter,0.00018835679370796427,36739
Tessaracoccus,0.00018031717446433164,72763
Tannerella,0.00017495742830190991,195950
Paenibacillus,0.00017457458929030835,44249
Olsenella,0.00017074619917429283,133925
Bacillus,0.00016730064806987885,1386
Faecalibacterium,0.00016385509696546487,216851
Blautia,0.00016155806289585553,572511
Megasphaera,0.00015811251179144155,906
Gordonia,0.00015543263871023067,2053
Pseudarthrobacter,0.00015428412167542603,1742993
Nocardia,0.00015313560464062136,1817
Arcanobacterium,0.0001519870876058167,28263
Enterococcus,0.00014969005353620738,1350
Georgenia,0.0001485415365014027,154116
Bulleidia,0.0001454788244085903,118747
Parabacteroides,0.00013514217109534835,375288
Leucobacter,0.0001313137809793328,55968
Glutamicibacter,0.0001282510688865204,1742989
Cellulosimicrobium,0.0001274853908633173,157920
Winkia,0.0001248055177821064,2692118
Butyrivibrio,0.00012365700074730174,830
Burkholderia,0.00012135996667769243,32008
Enterocloster,0.00011829725458488,2719313
Staphylococcus,0.0001175315765616769,1279
Kingella,0.00011600022051527068,32257
Rathayibacter,0.00010872627929484116,33886
Agromyces,0.00010528072819042718,33877
Rhizobium,0.00010374937214402097,379
Arachnia,0.00010298369412081787,2801844
Bradyrhizobium,0.0001018351770860132,374
Mycoplasma,0.00010068666005120855,2093
Acinetobacter,0.000100303821039607,469
Curtobacterium,9.953814301640389e-05,2034
Roseburia,9.877246499320077e-05,841
Lactobacillus,9.877246499320077e-05,1578
Propionibacterium,9.800678696999767e-05,1743
Eubacterium,9.762394795839612e-05,1730
Amycolatopsis,9.647543092359146e-05,1813
Lachnoclostridium,9.302987981917748e-05,1506553
Vibrio,8.767013365675573e-05,662
Lacrimispora,8.767013365675573e-05,2719231
Aeromicrobium,8.575593859874797e-05,2040
Actinoplanes,8.307606551753709e-05,1865
Leifsonia,8.116187045952932e-05,110932
Pseudoleptotrichia,8.077903144792777e-05,2755140
Aggregatibacter,8.001335342472466e-05,416916
Acidipropionibacterium,7.886483638992e-05,1912215
Salinibacterium,7.848199737831845e-05,235888
Coprococcus,7.771631935511534e-05,33042
Microlunatus,7.618496330870913e-05,29404
Janibacter,7.38879292390998e-05,53457
Chryseobacterium,7.350509022749825e-05,59732
Ruania,6.967670011148272e-05,626119
Mediterraneibacter,6.852818307667806e-05,2316020
Hymenobacter,6.661398801867029e-05,89966
Brevilactibacter,6.584830999546719e-05,2717325
Dermacoccus,6.546547098386563e-05,57495
Mycobacteroides,6.508263197226408e-05,670516
Pseudonocardia,6.508263197226408e-05,1847
Flavobacterium,6.355127592585786e-05,237
Lysobacter,6.201991987945165e-05,68
Synechococcus,6.125424185624855e-05,1129
Micrococcus,6.125424185624855e-05,1269
Boudabousia,6.125424185624855e-05,2767318
Sphingomonas,6.087140284464699e-05,13687
Halomonas,6.087140284464699e-05,2745
Achromobacter,5.819152976343612e-05,222
Cupriavidus,5.780869075183456e-05,106589
Actinobaculum,5.742585174023301e-05,76833
Xylanimonas,5.704301272863146e-05,186188
Isoptericola,5.627733470542835e-05,254250
