genus,SRR11487941,tax_id
AKKERMANSIA,0.0704126,239934
ALISTIPES,0.049462400000000004,239759
ANAEROBUTYRICUM,0.0391911,2569097
ANAEROSTIPES,0.045326500000000006,207244
BACTEROIDES,0.0790441,816
BIFIDOBACTERIUM,0.21352340000000003,1678
BLAUTIA,0.0371718,572511
CLOSTRIDIUM,0.0087153,1485
COLLINSELLA,0.0423975,102106
ESCHERICHIA,0.0399546,561
FAECALIBACTERIUM,0.042011200000000005,216851
LACTOBACILLUS,0.0368258,1578
PARABACTEROIDES,0.041133800000000005,375288
PREVOTELLA,0.13101400000000002,838
ROSEBURIA,0.0809685,841
RUMINOCOCCUS,0.042847600000000007,1263
