genus,SRR11487938,tax_id
AKKERMANSIA,0.0735638,239934
ALISTIPES,0.0495371,239759
ANAEROBUTYRICUM,0.035307200000000004,2569097
ANAEROSTIPES,0.043059700000000006,207244
BACTEROIDES,0.0802743,816
BIFIDOBACTERIUM,0.2165059,1678
BLAUTIA,0.0361025,572511
CLOSTRIDIUM,0.0085014,1485
COLLINSELLA,0.0419837,102106
ESCHERICHIA,0.04200040000000001,561
FAECALIBACTERIUM,0.041455700000000005,216851
LACTOBACILLUS,0.0376776,1578
PARABACTEROIDES,0.0413782,375288
PREVOTELLA,0.1295136,838
ROSEBURIA,0.08015459999999999,841
RUMINOCOCCUS,0.042984400000000006,1263
