genus,SRR11487937,tax_id
AKKERMANSIA,0.0716489,239934
ALISTIPES,0.04889230000000001,239759
ANAEROBUTYRICUM,0.0372876,2569097
ANAEROSTIPES,0.0437516,207244
BACTEROIDES,0.07926899999999999,816
BIFIDOBACTERIUM,0.2105125,1678
BLAUTIA,0.0375691,572511
CLOSTRIDIUM,0.0097524,1485
COLLINSELLA,0.040972499999999995,102106
ESCHERICHIA,0.042095099999999996,561
FAECALIBACTERIUM,0.0409145,216851
LACTOBACILLUS,0.0399543,1578
PARABACTEROIDES,0.0421563,375288
PREVOTELLA,0.1292383,838
ROSEBURIA,0.0819822,841
RUMINOCOCCUS,0.0440033,1263
