species,SRR11487938,tax_id
AKKERMANSIA_MUCINIPHILA,0.1471276,239935
ALISTIPES_FINEGOLDII,0.0990742,214856
ANAEROBUTYRICUM_HALLII,0.07061440000000001,39488
ANAEROSTIPES_HADRUS,0.08611940000000001,649756
BACTEROIDES_THETAIOTAOMICRON,0.0846846,818
BACTEROIDES_UNIFORMIS,0.075864,820
BIFIDOBACTERIUM_LONGUM,0.4330118,216816
BLAUTIA_WEXLERAE,0.072205,418240
CLOSTRIDIUM_BUTYRICUM,0.0170028,1492
COLLINSELLA_AEROFACIENS,0.0839674,74426
ESCHERICHIA_COLI,0.08400080000000001,562
FAECALIBACTERIUM_PRAUSNITZII,0.08291140000000001,853
LACTOBACILLUS_GASSERI,0.0753552,1596
PARABACTEROIDES_DISTASONIS,0.0827564,823
PREVOTELLA_COPRI,0.08276939999999999,165179
PREVOTELLA_MELANINOGENICA,0.1762578,28132
ROSEBURIA_HOMINIS,0.0950762,301301
ROSEBURIA_INTESTINALIS,0.065233,166486
RUMINOCOCCUS_GAUVREAUII,0.08596880000000001,438033
