Genus,RA,TAX_ID
unclassified,0.3924276453292713,12908
Bacteroides,0.1637918452655071,816
Alistipes,0.0815229019802331,239759
Parabacteroides,0.06962237415423855,375288
Prevotella,0.06209571717028588,838
Phocaeicola,0.03947323674235715,909656
Butyricimonas,0.0162113429451982,574697
Oscillibacter,0.0158298203974636,459786
Akkermansia,0.013099295051188495,239934
Faecalibacterium,0.011409897623011797,216851
Phascolarctobacterium,0.010708845513479046,33024
Odoribacter,0.00763966134117397,283168
Ruthenibacterium,0.006439831379078253,1905344
Dysosmobacter,0.00579510432533919,2591381
Sutterella,0.003869070813702221,40544
Flavonifractor,0.003659003152786142,946234
Roseburia,0.0017737078890502675,841
Blautia,0.0013149597931205498,572511
Bifidobacterium,0.0012423394381664247,1678
Intestinimonas,0.0011785752240603634,1392389
Collinsella,0.0011562577491232421,102106
Mediterraneibacter,0.0009571717028587622,2316020
Coprococcus,0.0009476070707428531,33042
Clostridioides,0.0009366254560912537,1870884
Paraprevotella,0.0009100570335470615,577309
Streptococcus,0.0009036806121364554,1301
Faecalicatena,0.0008544404690212194,2005359
Massilistercora,0.0008140564667540473,2717089
Flintibacter,0.0007765064295582557,1918454
Desulfovibrio,0.0007733182188529526,872
Pseudomonas,0.0006861737929080024,286
Streptomyces,0.0006787346345956286,1883
Barnesiella,0.0006464982819086755,397864
Clostridium,0.0005278259945446172,1485
Enterocloster,0.0005210953275000885,2719313
Lachnoclostridium,0.0005104679584824117,1506553
Solibaculum,0.0004605193240993305,2842531
Dialister,0.00045520563959049204,39948
Anaerostipes,0.0004173013567607779,207244
Lacrimispora,0.0004098621984484041,2719231
Christensenella,0.00040950795281448154,990721
Paenibacillus,0.00038010556519890894,44249
Anaerobutyricum,0.0003294484395479826,2569097
Escherichia,0.00032023805306599597,561
Hymenobacter,0.00030075454320025504,89966
Eubacterium,0.00027949980516490133,1730
Muribaculum,0.00022175776683552376,1918540
Ruminococcus,0.00021821531049629814,1263
Faecalitalea,0.0002139643628892274,1573534
Bacillus,0.0001980233093627121,1386
Duncaniella,0.0001951893442913316,2518495
Longibaculum,0.00019022990541641574,1918538
Corynebacterium,0.0001888129228807255,1716
Acutalibacter,0.00018845867724680293,1918385
Lachnospira,0.00016047327216692055,28050
Adlercreutzia,0.00015976478089907542,447020
Hungatella,0.0001590562896312303,1649459
Porphyromonas,0.00014949165751532113,836
Erysipelatoclostridium,0.00014276099047079246,1505663
Bradyrhizobium,0.00013886428849764428,374
Enterococcus,0.00013886428849764428,1350
Staphylococcus,0.0001349675865244961,1279
Xanthomonas,0.00013425909525665097,338
Tannerella,0.0001331963583548833,195950
Coprobacter,0.0001292996563817351,1348911
Mycolicibacterium,0.0001257572000425095,1866885
Rhizobium,0.00012469446314074178,379
Campylobacter,0.00012434021750681922,194
Olsenella,0.00012434021750681922,133925
Burkholderia,0.00012398597187289665,32008
Flavobacterium,0.00011760955046229055,237
Caproiciproducens,0.00010946190088207163,1738645
Butyrivibrio,0.00010769067271245882,830
Neisseria,0.00010662793581069114,482
Nocardioides,0.00010237698820362038,1839
