Genus,RA,TAX_ID
unclassified,0.4202316315844389,12908
Prevotella,0.21177016149289146,838
Phocaeicola,0.12379769141293721,909656
Bacteroides,0.08884620883940751,816
Parabacteroides,0.02840829607416539,375288
Alistipes,0.011084232126226461,239759
Lachnospira,0.010573359662715972,28050
Paraprevotella,0.008956884991865458,577309
Faecalibacterium,0.0052196326510107315,216851
Sutterella,0.004434774879914056,40544
Oscillibacter,0.0037646895155213256,459786
Butyricimonas,0.003675808527164735,574697
Haemophilus,0.003320284573738373,724
Sodaliphilus,0.0031510242567810397,2815786
Roseburia,0.002218933196276273,841
Collinsella,0.001760616447620115,102106
Coprococcus,0.0014688549423626112,33042
Blautia,0.001407024689592809,572511
Odoribacter,0.0012930251610484866,283168
Pseudomonas,0.0012493575450298138,286
Veillonella,0.0011446325544009614,29465
Dysosmobacter,0.0010565244442039936,2591381
Bifidobacterium,0.0009027216904391107,1678
Intestinimonas,0.0006441939460453757,1392389
Mediterraneibacter,0.0006206211621768886,2316020
Muribaculum,0.000610960185181607,1918540
Streptococcus,0.0005831365714351961,1301
Clostridium,0.0005058487554729435,1485
Dialister,0.000499279291116152,39948
Ruthenibacterium,0.00047493362908804243,1905344
Porphyromonas,0.0004289473785905021,836
Duncaniella,0.0004158084498769192,2518495
Ruminococcus,0.0004142626935576741,1263
Barnesiella,0.0003489544890695706,397864
Paenibacillus,0.00031108345924806685,44249
Streptomyces,0.0003052868730508979,1883
Coprobacter,0.00029369370065656,1348911
Turicibacter,0.0002821005282622221,191303
Hymenobacter,0.00026471076967071527,89966
Xanthomonas,0.00026161925703222514,338
Alloprevotella,0.00024809388923883096,1283313
Anaerobutyricum,0.00024268374212147326,2569097
Flavonifractor,0.00023920579040317188,946234
Anaerostipes,0.00022877193524826778,207244
Flintibacter,0.00019437885714506536,1918454
Tannerella,0.00018742295370846262,195950
Lachnoclostridium,0.00017582978131412474,1506553
Bacillus,0.00016694168247846568,1386
Akkermansia,0.00016075865720148547,239934
Capnocytophaga,0.00014530109400903496,1016
Corynebacterium,0.00014105026413111104,1716
Chryseobacterium,0.00014066382505129979,59732
Clostridioides,0.0001364129951733759,1870884
Lacrimispora,0.00013564011701375336,2719231
Burkholderia,0.00013486723885413083,32008
Ligilactobacillus,0.00012829777449733937,2767887
Butyrivibrio,0.000124819822779038,830
Flavobacterium,0.00011554528486356768,237
Eubacterium,0.00010163347799036221,1730
Enterocloster,0.00010086059983073968,2719313
Olsenella,9.85419653518721e-05,133925
Faecalicatena,9.660976995281579e-05,2005359
Neisseria,9.622333087300452e-05,482
Rhizobium,9.11996228354581e-05,379
