Genus,RA,TAX_ID
unclassified,0.3930311481772314,12908
Bacteroides,0.16302789887447763,816
Alistipes,0.08265955430397227,239759
Parabacteroides,0.06918352242470192,375288
Prevotella,0.06161354959248328,838
Phocaeicola,0.03891491339705577,909656
Butyricimonas,0.01634670060382876,574697
Oscillibacter,0.016056519816233877,459786
Akkermansia,0.01343947722329028,239934
Faecalibacterium,0.011539086404375728,216851
Phascolarctobacterium,0.010635148429954961,33024
Odoribacter,0.007583962885741879,283168
Ruthenibacterium,0.0064873232063397505,1905344
Dysosmobacter,0.005791430866570993,2591381
Sutterella,0.003914958526260684,40544
Flavonifractor,0.003700594802920762,946234
Roseburia,0.0017993013999079365,841
Blautia,0.0012631664455335625,572511
Bifidobacterium,0.0012351863384870885,1678
Collinsella,0.0012153294883250746,102106
Intestinimonas,0.0011652360708709034,1392389
Mediterraneibacter,0.0009617033567102614,2316020
Coprococcus,0.0009477133031870244,33042
Clostridioides,0.0009152202756491836,1870884
Paraprevotella,0.0008804707878656594,577309
Faecalicatena,0.0008804707878656594,2005359
Streptococcus,0.0008579061854088254,1301
Massilistercora,0.000829023494264078,2717089
Flintibacter,0.0007838942893504102,1918454
Desulfovibrio,0.0007360573321419223,872
Pseudomonas,0.0006940871715722112,286
Barnesiella,0.0006615941440343704,397864
Streptomyces,0.0006295524085456663,1883
Enterocloster,0.000569530566010488,2719313
Clostridium,0.0005171806883106333,1485
Lachnoclostridium,0.0004991290063451662,1506553
Dialister,0.00044768171274358487,39948
Solibaculum,0.0004409123320065347,2842531
Anaerostipes,0.0004228606500410676,207244
Lacrimispora,0.0004066141362721472,2719231
Christensenella,0.00040526026012473713,990721
Paenibacillus,0.00038043919742221984,44249
Xanthomonas,0.00037141335643948623,338
Anaerobutyricum,0.00031906347873963156,2569097
Escherichia,0.0003177096025922215,561
Hymenobacter,0.00031364797414999143,89966
Eubacterium,0.0002874730353000641,1730
Faecalitalea,0.00024279512243553293,1573534
Muribaculum,0.0002166201835856056,1918540
Longibaculum,0.00020939951079941875,1918538
Ruminococcus,0.00019270170498136163,1263
Acutalibacter,0.00018864007653913154,1918385
Duncaniella,0.00018502974014603812,2518495
Hungatella,0.0001791629435072613,1649459
Corynebacterium,0.00017194227072107442,1716
Bacillus,0.00017149097867193776,1386
Adlercreutzia,0.00016788064227884434,447020
Staphylococcus,0.00015208542055906058,1279
Erysipelatoclostridium,0.0001475725000676938,1505663
Porphyromonas,0.0001389979511340969,836
Enterococcus,0.0001389979511340969,1350
Lachnospira,0.00013629019883927684,28050
Mycolicibacterium,0.0001313259862987734,1866885
Bradyrhizobium,0.00012906952605309,374
Coprobacter,0.00012771564990567995,1348911
Rhizobium,0.0001268130658074066,379
Tannerella,0.00012500789761085989,195950
Olsenella,0.00012320272941431317,133925
Burkholderia,0.00011914110097208307,32008
Campylobacter,0.00011823851687380972,194
Megamonas,0.0001123717202350329,158846
Butyrivibrio,0.0001123717202350329,830
Flavobacterium,0.0001083100917928028,237
Mesorhizobium,0.00010379717130143602,68287
Caproiciproducens,0.00010199200310488929,1738645
Chryseobacterium,0.00010154071105575262,59732
Nocardioides,9.883295876093255e-05,1839
Gordonibacter,9.793037466265919e-05,644652
Ethanoligenens,9.296616212215574e-05,253238
Actinomyces,8.664807343424224e-05,1654
Microbacterium,8.664807343424224e-05,33882
Treponema,8.484290523769552e-05,157
Mucilaginibacter,8.484290523769552e-05,423349
Aeromonas,8.303773704114881e-05,642
Spirosoma,8.258644499201214e-05,107
Neisseria,8.168386089373878e-05,482
Geobacter,8.123256884460209e-05,28231
Deinococcus,8.032998474632873e-05,1298
Sphingomonas,8.032998474632873e-05,13687
